category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:0007220,0.021024289,0.998120647,3,6,Notch receptor processing,BP
GO:0012501,0.021315403,0.98521069,61,321,programmed cell death,BP
GO:2000779,0.021416247,0.995749252,5,14,regulation of double-strand break repair,BP
GO:0060315,0.02144736,0.998857023,3,4,negative regulation of ryanodine-sensitive calcium-release channel activity,BP
GO:0006554,0.021482536,0.998063312,3,6,lysine catabolic process,BP
GO:0048024,0.0216741,0.993382806,8,26,"regulation of mRNA splicing, via spliceosome",BP
GO:0045920,0.021761677,0.998028138,3,6,negative regulation of exocytosis,BP
GO:0042308,0.021874968,0.993261666,8,27,negative regulation of protein import into nucleus,BP
GO:0010033,0.021991186,0.982989561,118,701,response to organic substance,BP
GO:0042994,0.022100556,0.997985185,3,6,cytoplasmic sequestering of transcription factor,BP
GO:0050680,0.022185078,0.991618036,11,38,negative regulation of epithelial cell proliferation,BP
GO:0045292,0.02225458,0.997275661,4,7,"mRNA cis splicing, via spliceosome",BP
GO:0032410,0.02237303,0.996967256,4,8,negative regulation of transporter activity,BP
GO:0032413,0.02237303,0.996967256,4,8,negative regulation of ion transmembrane transporter activity,BP
GO:0051235,0.02283167,0.989852456,14,66,maintenance of location,BP
GO:0060122,0.022869142,0.996504203,4,10,inner ear receptor cell stereocilium organization,BP
GO:0010822,0.02310347,0.993883697,7,18,positive regulation of mitochondrion organization,BP
GO:0003344,0.023202511,0.997843635,3,6,pericardium morphogenesis,BP
GO:0045907,0.023207131,0.996816884,4,8,positive regulation of vasoconstriction,BP
GO:0001895,0.023273254,0.998155908,3,5,retina homeostasis,BP
GO:0042306,0.02352035,0.989967789,13,55,regulation of protein import into nucleus,BP
GO:0036158,0.023999361,0.997739516,3,6,outer dynein arm assembly,BP
GO:0035864,0.024003149,1,2,2,response to potassium ion,BP
GO:0035865,0.024003149,1,2,2,cellular response to potassium ion,BP
GO:0042592,0.02428991,0.982730068,66,374,homeostatic process,BP
GO:0030154,0.024463383,0.981103691,114,640,cell differentiation,BP
GO:0010605,0.024891759,0.981051529,102,561,negative regulation of macromolecule metabolic process,BP
GO:0035239,0.025439394,0.98942171,12,52,tube morphogenesis,BP
GO:0043038,0.025645074,0.99179882,8,28,amino acid activation,BP
GO:0043039,0.025645074,0.99179882,8,28,tRNA aminoacylation,BP
GO:0030431,0.025785369,0.997870683,3,5,sleep,BP
GO:0006518,0.025993547,0.989306283,12,46,peptide metabolic process,BP
GO:0030218,0.025998571,0.994562624,5,14,erythrocyte differentiation,BP
GO:0043174,0.026347909,0.997424296,3,6,nucleoside salvage,BP
GO:0000022,0.026458829,0.996213205,4,8,mitotic spindle elongation,BP
GO:0051231,0.026458829,0.996213205,4,8,spindle elongation,BP
GO:0009790,0.026518717,0.985006436,25,124,embryo development,BP
GO:0015980,0.026858672,0.989935629,10,38,energy derivation by oxidation of organic compounds,BP
GO:0017148,0.026934778,0.988922163,12,44,negative regulation of translation,BP
GO:0010035,0.027014175,0.983889385,30,144,response to inorganic substance,BP
GO:0034765,0.027067594,0.98537137,22,100,regulation of ion transmembrane transport,BP
GO:0006399,0.027088692,0.985594859,21,95,tRNA metabolic process,BP
GO:0042780,0.027134346,0.997712484,3,5,tRNA 3'-end processing,BP
GO:0051028,0.02733945,0.986840275,16,74,mRNA transport,BP
GO:2001020,0.027854516,0.988419298,12,46,regulation of response to DNA damage stimulus,BP
GO:0042822,0.027928683,0.997617728,3,5,pyridoxal phosphate metabolic process,BP
GO:0042823,0.027928683,0.997617728,3,5,pyridoxal phosphate biosynthetic process,BP
GO:0046184,0.027928683,0.997617728,3,5,aldehyde biosynthetic process,BP
GO:0050805,0.028002458,0.992853905,6,18,negative regulation of synaptic transmission,BP
GO:0050896,0.028304026,0.975371977,396,2490,response to stimulus,BP
GO:0009141,0.028353364,0.979759848,64,370,nucleoside triphosphate metabolic process,BP
GO:0034442,0.028633036,1,2,2,regulation of lipoprotein oxidation,BP
GO:0034443,0.028633036,1,2,2,negative regulation of lipoprotein oxidation,BP
GO:0060587,0.028633036,1,2,2,regulation of lipoprotein lipid oxidation,BP
GO:0060588,0.028633036,1,2,2,negative regulation of lipoprotein lipid oxidation,BP
GO:0071637,0.028633036,1,2,2,regulation of monocyte chemotactic protein-1 production,BP
GO:0071638,0.028633036,1,2,2,negative regulation of monocyte chemotactic protein-1 production,BP
GO:1900016,0.028633036,1,2,2,negative regulation of cytokine production involved in inflammatory response,BP
GO:2000097,0.028633036,1,2,2,regulation of smooth muscle cell-matrix adhesion,BP
GO:2000098,0.028633036,1,2,2,negative regulation of smooth muscle cell-matrix adhesion,BP
GO:2000402,0.028633036,1,2,2,negative regulation of lymphocyte migration,BP
GO:2000405,0.028633036,1,2,2,negative regulation of T cell migration,BP
GO:0033523,0.028690803,0.997097839,3,6,histone H2B ubiquitination,BP
GO:0032870,0.028755686,0.983810697,24,120,cellular response to hormone stimulus,BP
GO:0051239,0.029168634,0.977192552,118,675,regulation of multicellular organismal process,BP
GO:1901652,0.029441104,0.983861332,22,108,response to peptide,BP
GO:0006612,0.029529001,0.987682292,12,44,protein targeting to membrane,BP
GO:0050801,0.029590108,0.982017172,31,154,ion homeostasis,BP
GO:0008219,0.029652477,0.97869517,66,365,cell death,BP
GO:0045070,0.029880483,0.99692764,3,6,positive regulation of viral genome replication,BP
GO:0033865,0.029960762,0.993485906,5,14,nucleoside bisphosphate metabolic process,BP
GO:0033875,0.029960762,0.993485906,5,14,ribonucleoside bisphosphate metabolic process,BP
GO:0034032,0.029960762,0.993485906,5,14,purine nucleoside bisphosphate metabolic process,BP
GO:0006383,0.029961357,0.992129068,6,19,transcription by RNA polymerase III,BP
GO:0009190,0.030104027,0.992181836,6,18,cyclic nucleotide biosynthetic process,BP
GO:0072594,0.03019505,0.984016327,20,91,establishment of protein localization to organelle,BP
GO:0015931,0.030203364,0.983654437,21,103,nucleobase-containing compound transport,BP
GO:0010043,0.030539556,0.993324945,5,14,response to zinc ion,BP
GO:0014002,0.030772483,0.998842335,2,3,astrocyte development,BP
GO:0045637,0.030822551,0.986441411,13,51,regulation of myeloid cell differentiation,BP
GO:0031344,0.030887132,0.981607655,28,149,regulation of cell projection organization,BP
GO:0022411,0.030947635,0.984511905,17,78,cellular component disassembly,BP
GO:0009156,0.031115673,0.986876976,12,45,ribonucleoside monophosphate biosynthetic process,BP
GO:0071360,0.031311479,0.998047557,3,4,cellular response to exogenous dsRNA,BP
GO:1901533,0.031383884,0.998806277,2,3,negative regulation of hematopoietic progenitor cell differentiation,BP
GO:0007205,0.031751122,0.992849085,5,15,protein kinase C-activating G protein-coupled receptor signaling pathway,BP
GO:0010390,0.032138328,0.994520397,4,10,histone monoubiquitination,BP
GO:0072176,0.032388412,0.998746143,2,3,nephric duct development,BP
GO:0055080,0.032782527,0.98027718,29,141,cation homeostasis,BP
GO:0001953,0.033127564,0.994295638,4,10,negative regulation of cell-matrix adhesion,BP
GO:0006357,0.033220956,0.974863945,89,478,regulation of transcription by RNA polymerase II,BP
GO:0006520,0.033421764,0.977199872,48,263,cellular amino acid metabolic process,BP
GO:0032105,0.033521146,0.996045079,3,7,negative regulation of response to extracellular stimulus,BP
GO:0032108,0.033521146,0.996045079,3,7,negative regulation of response to nutrient levels,BP
GO:0006873,0.033809667,0.98074617,24,111,cellular ion homeostasis,BP
GO:0014855,0.034143624,0.998638442,2,3,striated muscle cell proliferation,BP
GO:0060038,0.034143624,0.998638442,2,3,cardiac muscle cell proliferation,BP
GO:0051651,0.034194086,0.985673294,11,50,maintenance of location in cell,BP
GO:0043254,0.034335398,0.981843778,19,89,regulation of protein-containing complex assembly,BP
GO:0006513,0.034448487,0.988388748,8,27,protein monoubiquitination,BP
GO:0072205,0.034506334,0.998615774,2,3,metanephric collecting duct development,BP
GO:0072207,0.034506334,0.998615774,2,3,metanephric epithelium development,BP
GO:0016482,0.034580058,0.976575034,46,247,cytosolic transport,BP
GO:0051899,0.035060426,0.987824542,8,32,membrane depolarization,BP
GO:0010459,0.035159916,0.998574574,2,3,negative regulation of heart rate,BP
GO:0043618,0.035371781,0.991946698,5,14,regulation of transcription from RNA polymerase II promoter in response to stress,BP
GO:0043620,0.035371781,0.991946698,5,14,regulation of DNA-templated transcription in response to stress,BP
GO:0032096,0.035420411,0.998558026,2,3,negative regulation of response to food,BP
GO:0032099,0.035420411,0.998558026,2,3,negative regulation of appetite,BP
GO:0033210,0.035420411,0.998558026,2,3,leptin-mediated signaling pathway,BP
GO:0038108,0.035420411,0.998558026,2,3,negative regulation of appetite by leptin-mediated signaling pathway,BP
GO:0060669,0.035420515,0.99855802,2,3,embryonic placenta morphogenesis,BP
GO:1900180,0.035771645,0.983700471,13,58,regulation of protein localization to nucleus,BP
GO:0060033,0.035807042,0.998533335,2,3,anatomical structure regression,BP
GO:0001959,0.035841368,0.991997127,5,13,regulation of cytokine-mediated signaling pathway,BP
GO:0060759,0.035841368,0.991997127,5,13,regulation of response to cytokine stimulus,BP
GO:0009147,0.036110911,0.991919889,5,13,pyrimidine nucleoside triphosphate metabolic process,BP
GO:0007625,0.036140696,0.9985119,2,3,grooming behavior,BP
GO:0006352,0.036419073,0.984136852,12,48,DNA-templated transcription initiation,BP
GO:0032655,0.036945492,0.993176348,4,11,regulation of interleukin-12 production,BP
GO:1901798,0.037033276,0.998453984,2,3,positive regulation of signal transduction by p53 class mediator,BP
GO:0000389,0.037136953,0.998447203,2,3,mRNA 3'-splice site recognition,BP
GO:0006376,0.03726553,0.993330418,4,10,mRNA splice site selection,BP
GO:0042574,0.037503779,0.998423121,2,3,retinal metabolic process,BP
GO:0016570,0.037807977,0.976444982,31,164,histone modification,BP
GO:0050893,0.037816193,0.998402501,2,3,sensory processing,BP
GO:0010885,0.037944536,0.998394001,2,3,regulation of cholesterol storage,BP
GO:0010886,0.037944536,0.998394001,2,3,positive regulation of cholesterol storage,BP
GO:0050961,0.038009507,0.998389691,2,3,detection of temperature stimulus involved in sensory perception,BP
GO:0060484,0.038032002,0.995277518,3,7,lung-associated mesenchyme development,BP
GO:0043434,0.038071833,0.979171627,20,100,response to peptide hormone,BP
GO:0097062,0.038115003,0.998382684,2,3,dendritic spine maintenance,BP
GO:0034470,0.038222589,0.975820317,33,170,ncRNA processing,BP
GO:0048025,0.038311908,0.993080131,4,10,"negative regulation of mRNA splicing, via spliceosome",BP
GO:0071222,0.038385372,0.987837583,7,24,cellular response to lipopolysaccharide,BP
GO:0071322,0.038612622,0.989206366,6,19,cellular response to carbohydrate stimulus,BP
GO:0006658,0.038615931,0.998349257,2,3,phosphatidylserine metabolic process,BP
GO:0060070,0.038963755,0.985367382,9,33,canonical Wnt signaling pathway,BP
GO:0003338,0.03917272,0.998311799,2,3,metanephros morphogenesis,BP
GO:0060485,0.039191377,0.990816008,5,14,mesenchyme development,BP
GO:0032364,0.039210289,0.99830926,2,3,oxygen homeostasis,BP
GO:0033483,0.039210289,0.99830926,2,3,gas homeostasis,BP
GO:0032261,0.039456967,0.998292554,2,3,purine nucleotide salvage,BP
GO:0030449,0.039540931,0.998286854,2,3,regulation of complement activation,BP
GO:2000257,0.039540931,0.998286854,2,3,regulation of protein activation cascade,BP
GO:0007157,0.039622775,0.992310122,4,12,heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules,BP
GO:0014059,0.039661752,0.998278638,2,3,regulation of dopamine secretion,BP
GO:0009199,0.039791189,0.97123851,61,358,ribonucleoside triphosphate metabolic process,BP
GO:0072070,0.039816904,0.998268067,2,3,loop of Henle development,BP
GO:0010812,0.040523984,0.988535164,6,19,negative regulation of cell-substrate adhesion,BP
GO:0043113,0.040572598,0.989926389,5,17,receptor clustering,BP
GO:0030317,0.040811742,0.990141908,5,15,flagellated sperm motility,BP
GO:2000401,0.040973495,0.9952071,3,6,regulation of lymphocyte migration,BP
GO:2000404,0.040973495,0.9952071,3,6,regulation of T cell migration,BP
GO:0001818,0.040999904,0.983648395,10,35,negative regulation of cytokine production,BP
GO:0009072,0.041419021,0.986871875,7,22,aromatic amino acid family metabolic process,BP
GO:0032446,0.041649369,0.969970019,60,325,protein modification by small protein conjugation,BP
GO:1901185,0.042070934,0.991672517,4,12,negative regulation of ERBB signaling pathway,BP
GO:0072560,0.042091128,1,2,2,type B pancreatic cell maturation,BP
GO:2000078,0.042091128,1,2,2,positive regulation of type B pancreatic cell development,BP
GO:0009144,0.042285435,0.969317557,61,359,purine nucleoside triphosphate metabolic process,BP
GO:0007286,0.042402341,0.987736876,6,20,spermatid development,BP
GO:0072073,0.042931527,0.991946511,4,10,kidney epithelium development,BP
GO:0009668,0.043011784,1,2,2,plastid membrane organization,BP
GO:0009902,0.043011784,1,2,2,chloroplast relocation,BP
GO:0010027,0.043011784,1,2,2,thylakoid membrane organization,BP
GO:0019288,0.043011784,1,2,2,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",BP
GO:0051667,0.043011784,1,2,2,establishment of plastid localization,BP
GO:0031102,0.043035224,0.992278693,4,9,neuron projection regeneration,BP
GO:0071826,0.043116552,0.976739531,19,81,ribonucleoprotein complex subunit organization,BP
GO:0010114,0.043285672,1,2,2,response to red light,BP
GO:0045595,0.043370774,0.967576235,74,406,regulation of cell differentiation,BP
GO:0006893,0.043425203,0.987247188,6,21,Golgi to plasma membrane transport,BP
GO:0006643,0.043580067,0.975994306,20,88,membrane lipid metabolic process,BP
GO:1901796,0.04398309,0.991395253,4,11,regulation of signal transduction by p53 class mediator,BP
GO:0060948,0.044312128,0.997951245,2,3,cardiac vascular smooth muscle cell development,BP
GO:0097084,0.044312128,0.997951245,2,3,vascular associated smooth muscle cell development,BP
GO:0018342,0.044679001,0.994073645,3,7,protein prenylation,BP
GO:0097354,0.044679001,0.994073645,3,7,prenylation,BP
GO:0048736,0.045465683,0.990766562,4,12,appendage development,BP
GO:0046132,0.045548622,0.988859228,5,14,pyrimidine ribonucleoside biosynthetic process,BP
GO:0046134,0.045548622,0.988859228,5,14,pyrimidine nucleoside biosynthetic process,BP
GO:0042733,0.045602879,0.98537024,7,21,embryonic digit morphogenesis,BP
GO:0009060,0.046087205,0.994338462,3,6,aerobic respiration,BP
GO:0046627,0.046152254,0.993422488,3,8,negative regulation of insulin receptor signaling pathway,BP
GO:0048598,0.046281181,0.970377818,32,173,embryonic morphogenesis,BP
GO:0000097,0.046528839,0.984495594,7,25,sulfur amino acid biosynthetic process,BP
GO:0034762,0.046864019,0.973025671,22,105,regulation of transmembrane transport,BP
GO:0035608,0.046864063,0.997762482,2,3,protein deglutamylation,BP
GO:0009309,0.047065169,0.993621352,3,7,amine biosynthetic process,BP
GO:0042401,0.047065169,0.993621352,3,7,cellular biogenic amine biosynthetic process,BP
GO:0046580,0.047139599,0.985752136,6,22,negative regulation of Ras protein signal transduction,BP
GO:0051058,0.047139599,0.985752136,6,22,negative regulation of small GTPase mediated signal transduction,BP
GO:0001101,0.047688278,0.973285941,20,96,response to acid chemical,BP
GO:0030003,0.047821225,0.972058728,23,109,cellular cation homeostasis,BP
GO:0048854,0.048002178,0.990650784,4,10,brain morphogenesis,BP
GO:0044387,0.048117135,0.997667476,2,3,negative regulation of protein kinase activity by regulation of protein phosphorylation,BP
GO:0045185,0.048136773,0.978505242,11,54,maintenance of protein location,BP
GO:0009205,0.048295824,0.964751526,60,355,purine ribonucleoside triphosphate metabolic process,BP
GO:0046823,0.048513214,0.981996523,8,32,negative regulation of nucleocytoplasmic transport,BP
GO:0010640,0.048566185,0.997633061,2,3,regulation of platelet-derived growth factor receptor signaling pathway,BP
GO:0010642,0.048566185,0.997633061,2,3,negative regulation of platelet-derived growth factor receptor signaling pathway,BP
GO:0006457,0.048770079,0.970860661,25,112,protein folding,BP
GO:0060026,0.048860216,0.990098768,4,11,convergent extension,BP
GO:0042779,0.049639179,0.997550045,2,3,tRNA 3'-trailer cleavage,BP
GO:0051049,0.049937275,0.962279108,74,441,regulation of transport,BP
GO:0005575,4.58E-32,1,1397,7538,cellular_component,CC
GO:0043226,5.72E-29,1,1029,5302,organelle,CC
GO:0032991,6.04E-29,1,490,2125,protein-containing complex,CC
GO:0043229,1.98E-28,1,1000,5124,intracellular organelle,CC
GO:0005840,5.31E-24,1,65,100,ribosome,CC
GO:0043227,1.39E-22,1,923,4827,membrane-bounded organelle,CC
GO:0043231,4.45E-18,1,859,4549,intracellular membrane-bounded organelle,CC
GO:0005929,1.21E-14,1,66,192,cilium,CC
GO:0044391,1.10E-13,1,35,51,ribosomal subunit,CC
GO:0043228,2.61E-13,1,301,1455,non-membrane-bounded organelle,CC
GO:0043232,2.61E-13,1,301,1455,intracellular non-membrane-bounded organelle,CC
GO:0005737,8.94E-13,1,545,2922,cytoplasm,CC
GO:0042995,1.27E-10,1,133,593,cell projection,CC
GO:0015934,4.65E-10,1,18,22,large ribosomal subunit,CC
GO:1902494,1.12E-09,1,113,452,catalytic complex,CC
GO:0005739,1.49E-09,1,188,795,mitochondrion,CC
GO:0031090,2.97E-09,1,277,1375,organelle membrane,CC
GO:0070469,5.98E-09,0.999999999,22,31,respirasome,CC
GO:0005634,6.79E-09,1,494,2677,nucleus,CC
GO:0031966,2.41E-08,1,81,284,mitochondrial membrane,CC
GO:0005622,1.20E-07,1,93,374,intracellular anatomical structure,CC
GO:0019866,2.07E-07,1,62,212,organelle inner membrane,CC
GO:0022625,2.32E-07,1,9,9,cytosolic large ribosomal subunit,CC
GO:0022627,2.60E-07,0.999999991,11,13,cytosolic small ribosomal subunit,CC
GO:0016020,9.03E-07,0.999999477,532,3107,membrane,CC
GO:0036064,1.68E-06,0.999999736,16,34,ciliary basal body,CC
GO:0005743,1.73E-06,0.999999244,57,194,mitochondrial inner membrane,CC
GO:0016469,3.16E-06,0.99999983,10,13,proton-transporting two-sector ATPase complex,CC
GO:0033178,1.06E-05,0.999999471,8,11,"proton-transporting two-sector ATPase complex, catalytic domain",CC
GO:1990204,1.08E-05,0.999997579,20,42,oxidoreductase complex,CC
GO:0015935,1.19E-05,0.99999794,17,29,small ribosomal subunit,CC
GO:0005747,1.53E-05,0.999998639,12,16,mitochondrial respiratory chain complex I,CC
GO:0030964,1.53E-05,0.999998639,12,16,NADH dehydrogenase complex,CC
GO:0045271,1.53E-05,0.999998639,12,16,respiratory chain complex I,CC
GO:0016021,1.71E-05,0.999987488,319,1769,integral component of membrane,CC
GO:0005681,2.31E-05,0.999991434,33,106,spliceosomal complex,CC
GO:1990234,3.35E-05,0.999982113,73,315,transferase complex,CC
GO:0098588,7.47E-05,0.999947326,195,1042,bounding membrane of organelle,CC
GO:0031514,0.000129716,0.999977551,12,24,motile cilium,CC
GO:0032391,0.000137099,0.999985666,8,15,photoreceptor connecting cilium,CC
GO:0031371,0.000339113,1,4,4,ubiquitin conjugating enzyme complex,CC
GO:0016593,0.00037935,0.99998364,5,7,Cdc73/Paf1 complex,CC
GO:0005730,0.000394353,0.999764656,72,355,nucleolus,CC
GO:0033180,0.000612058,0.999970497,5,7,"proton-transporting V-type ATPase, V1 domain",CC
GO:0005753,0.000625618,0.999962844,6,8,mitochondrial proton-transporting ATP synthase complex,CC
GO:0045259,0.000625618,0.999962844,6,8,proton-transporting ATP synthase complex,CC
GO:0005783,0.00069321,0.999526129,119,607,endoplasmic reticulum,CC
GO:0045202,0.000719167,0.999624963,43,200,synapse,CC
GO:0005789,0.000767075,0.999518587,80,378,endoplasmic reticulum membrane,CC
GO:0033177,0.001069336,0.999899765,7,10,"proton-transporting two-sector ATPase complex, proton-transporting domain",CC
GO:1990351,0.001395694,0.999349629,30,116,transporter complex,CC
GO:1902495,0.001608386,0.999252359,29,114,transmembrane transporter complex,CC
GO:0034702,0.001860873,0.999151953,27,106,ion channel complex,CC
GO:0034464,0.001919993,0.999852218,5,8,BBSome,CC
GO:0005732,0.002374452,0.999719497,6,11,sno(s)RNA-containing ribonucleoprotein complex,CC
GO:0033176,0.002457788,0.999913829,4,5,proton-transporting V-type ATPase complex,CC
GO:0005829,0.002517823,0.998140037,146,839,cytosol,CC
GO:0030658,0.002609913,0.999359738,10,28,transport vesicle membrane,CC
GO:0034703,0.003967427,0.998375126,19,69,cation channel complex,CC
GO:0030532,0.005254627,0.998489266,11,29,small nuclear ribonucleoprotein complex,CC
GO:0000151,0.006978651,0.996394734,28,120,ubiquitin ligase complex,CC
GO:0030992,0.00727841,0.999371917,4,7,intraciliary transport particle B,CC
GO:0071013,0.007899841,0.997601662,10,35,catalytic step 2 spliceosome,CC
GO:0005856,0.008175225,0.99392028,117,694,cytoskeleton,CC
GO:0045261,0.009249951,0.999646871,3,4,"proton-transporting ATP synthase complex, catalytic core F(1)",CC
GO:0000974,0.009601712,0.999244798,4,6,Prp19 complex,CC
GO:0030667,0.010259449,0.997258548,8,27,secretory granule membrane,CC
GO:0005815,0.011663023,0.992469534,51,274,microtubule organizing center,CC
GO:0030054,0.011784293,0.992036721,62,356,cell junction,CC
GO:0030659,0.012195416,0.992986711,33,162,cytoplasmic vesicle membrane,CC
GO:0097542,0.012338251,1,2,2,ciliary tip,CC
GO:0097546,0.012338251,1,2,2,ciliary base,CC
GO:0005665,0.01255831,0.997725516,6,12,"RNA polymerase II, core complex",CC
GO:0045263,0.012846381,0.99924807,4,5,"proton-transporting ATP synthase complex, coupling factor F(o)",CC
GO:0060076,0.013014602,0.999179724,3,5,excitatory synapse,CC
GO:0005669,0.01323434,0.997258901,6,16,transcription factor TFIID complex,CC
GO:0071556,0.013637564,0.999124755,3,5,integral component of lumenal side of endoplasmic reticulum membrane,CC
GO:0005736,0.013736135,0.997903535,5,10,RNA polymerase I complex,CC
GO:0000120,0.014377536,1,2,2,RNA polymerase I transcription regulator complex,CC
GO:0000221,0.014469001,1,2,2,"vacuolar proton-transporting V-type ATPase, V1 domain",CC
GO:0033181,0.014469001,1,2,2,plasma membrane proton-transporting V-type ATPase complex,CC
GO:0005953,0.014600175,1,2,2,CAAX-protein geranylgeranyltransferase complex,CC
GO:0033503,0.015298124,1,2,2,HULC complex,CC
GO:0044297,0.01542426,0.991532792,27,126,cell body,CC
GO:0072546,0.015623684,0.998292898,4,7,EMC complex,CC
GO:0005667,0.015790754,0.991642835,25,99,transcription regulator complex,CC
GO:0005886,0.015891748,0.987054441,205,1284,plasma membrane,CC
GO:0005930,0.016305816,0.994748217,9,34,axoneme,CC
GO:0031045,0.017003746,0.998810579,3,5,dense core granule,CC
GO:0030891,0.017106699,0.999168126,3,4,VCB complex,CC
GO:0045211,0.017339053,0.991339365,20,94,postsynaptic membrane,CC
GO:0043005,0.017885262,0.988293623,48,264,neuron projection,CC
GO:0097060,0.019836636,0.989410593,23,111,synaptic membrane,CC
GO:0005618,0.020842524,0.996108419,5,12,cell wall,CC
GO:0005666,0.020856863,0.996105018,5,12,RNA polymerase III complex,CC
GO:0012506,0.021089029,0.98731324,33,168,vesicle membrane,CC
GO:0035370,0.021798915,1,2,2,UBC13-UEV1A complex,CC
GO:0033116,0.022413036,0.994988243,6,14,endoplasmic reticulum-Golgi intermediate compartment membrane,CC
GO:0036126,0.022463115,0.998245209,3,5,sperm flagellum,CC
GO:0008250,0.022878498,0.998748067,3,4,oligosaccharyltransferase complex,CC
GO:0060170,0.023091995,0.992722326,8,29,ciliary membrane,CC
GO:0090575,0.023313931,0.991536631,10,36,RNA polymerase II transcription regulator complex,CC
GO:0005813,0.023447961,0.985519103,35,186,centrosome,CC
GO:0014069,0.024839389,0.989247925,13,59,postsynaptic density,CC
GO:0005741,0.026216117,0.987266935,17,70,mitochondrial outer membrane,CC
GO:0008076,0.026877812,0.990378206,10,29,voltage-gated potassium channel complex,CC
GO:0034705,0.026877812,0.990378206,10,29,potassium channel complex,CC
GO:0000315,0.027352359,0.99697859,4,6,organellar large ribosomal subunit,CC
GO:0005762,0.027352359,0.99697859,4,6,mitochondrial large ribosomal subunit,CC
GO:0008023,0.028683986,0.990621939,8,28,transcription elongation factor complex,CC
GO:0030312,0.028727821,0.99396929,5,13,external encapsulating structure,CC
GO:0005773,0.031209679,0.979352785,43,220,vacuole,CC
GO:0043025,0.032531894,0.981718416,23,113,neuronal cell body,CC
GO:0030141,0.033061581,0.985305055,13,51,secretory granule,CC
GO:0019867,0.034180411,0.98208651,19,80,outer membrane,CC
GO:0097452,0.035656818,0.998542947,2,3,GAIT complex,CC
GO:0005865,0.037079251,0.998450978,2,3,striated muscle thin filament,CC
GO:0036379,0.037079251,0.998450978,2,3,myofilament,CC
GO:0035102,0.037629313,0.995750175,3,6,PRC1 complex,CC
GO:0045239,0.038081799,0.995268816,3,7,tricarboxylic acid cycle enzyme complex,CC
GO:0005774,0.038747285,0.975658453,32,163,vacuolar membrane,CC
GO:0031967,0.038770033,0.9797582,18,76,organelle envelope,CC
GO:0031975,0.038770033,0.9797582,18,76,envelope,CC
GO:0016600,0.039442615,0.998293528,2,3,flotillin complex,CC
GO:0005786,0.039614536,0.996095917,3,5,"signal recognition particle, endoplasmic reticulum targeting",CC
GO:0048500,0.039614536,0.996095917,3,5,signal recognition particle,CC
GO:0033179,0.04068548,0.995945178,3,5,"proton-transporting V-type ATPase, V0 domain",CC
GO:0005875,0.043624281,0.975724155,20,102,microtubule associated complex,CC
GO:0009277,0.043769754,0.99799054,2,3,fungal-type cell wall,CC
GO:0031968,0.045046819,0.975983262,18,78,organelle outer membrane,CC
GO:0031501,0.045117633,1,2,2,mannosyltransferase complex,CC
GO:0033185,0.045117633,1,2,2,dolichol-phosphate-mannose synthase complex,CC
GO:0005874,0.04612864,0.969870224,35,188,microtubule,CC
GO:0045177,0.046270569,0.983069428,8,31,apical part of cell,CC
GO:0034045,0.047282742,0.993579599,3,7,phagophore assembly site membrane,CC
GO:0000428,0.048178237,0.979379815,11,37,DNA-directed RNA polymerase complex,CC
GO:0055029,0.048178237,0.979379815,11,37,nuclear DNA-directed RNA polymerase complex,CC
GO:0003735,1.20E-27,1,58,73,structural constituent of ribosome,MF
GO:0003674,8.97E-22,1,1317,7352,molecular_function,MF
GO:0005488,1.77E-12,1,974,5617,binding,MF
GO:0005198,1.91E-12,1,72,201,structural molecule activity,MF
GO:0003723,1.04E-08,1,152,674,RNA binding,MF
GO:0044769,5.54E-07,0.999999983,9,11,"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",MF
GO:0015078,4.08E-06,0.999999152,20,42,proton transmembrane transporter activity,MF
GO:0046961,2.31E-05,0.99999912,7,9,"proton-transporting ATPase activity, rotational mechanism",MF
GO:0003676,2.34E-05,0.999982875,296,1538,nucleic acid binding,MF
GO:0097159,3.50E-05,0.999972537,490,2850,organic cyclic compound binding,MF
GO:1901363,5.04E-05,0.999960174,486,2833,heterocyclic compound binding,MF
GO:0031625,5.74E-05,0.999981421,24,76,ubiquitin protein ligase binding,MF
GO:0044389,5.74E-05,0.999981421,24,76,ubiquitin-like protein ligase binding,MF
GO:0005515,6.10E-05,0.99995181,471,2857,protein binding,MF
GO:0004550,7.84E-05,0.999993941,8,12,nucleoside diphosphate kinase activity,MF
GO:0003954,0.000134258,0.999987434,9,13,NADH dehydrogenase activity,MF
GO:0008137,0.000134258,0.999987434,9,13,NADH dehydrogenase (ubiquinone) activity,MF
GO:0050136,0.000134258,0.999987434,9,13,NADH dehydrogenase (quinone) activity,MF
GO:0030971,0.000217639,0.999979753,7,13,receptor tyrosine kinase binding,MF
GO:0016655,0.000327637,0.999950546,10,18,"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",MF
GO:0046933,0.00063701,0.999969005,5,7,"proton-transporting ATP synthase activity, rotational mechanism",MF
GO:0019843,0.000659446,0.999858411,12,25,rRNA binding,MF
GO:0046983,0.000791389,0.999496972,84,397,protein dimerization activity,MF
GO:0043169,0.001047699,0.999159454,337,1999,cation binding,MF
