Orthogroup	Montipora_gene	Pocillopora_gene	Spis_gene
OG0004261	Montipora_capitata_HIv3___TS.g5099.t1	Pocillopora_acuta_HIv2___RNAseq.15780_t	Spis2681
OG0004262	Montipora_capitata_HIv3___RNAseq.g35039.t1	Pocillopora_acuta_HIv2___RNAseq.g22683.t1	Spis2665
OG0004263	Montipora_capitata_HIv3___RNAseq.g35251.t1	Pocillopora_acuta_HIv2___TS.g24279.t1	Spis1480
OG0004264	Montipora_capitata_HIv3___RNAseq.g35268.t1	Pocillopora_acuta_HIv2___RNAseq.g22853.t1	Spis1471
OG0004267	Montipora_capitata_HIv3___RNAseq.g8872.t2	Pocillopora_acuta_HIv2___RNAseq.g16235.t2	Spis6802
OG0004268	Montipora_capitata_HIv3___RNAseq.g8805.t1	Pocillopora_acuta_HIv2___RNAseq.g16177.t1	Spis18388
OG0004271	Montipora_capitata_HIv3___TS.g48067.t1	Pocillopora_acuta_HIv2___RNAseq.g9028.t1	Spis1245
OG0004278	Montipora_capitata_HIv3___RNAseq.g44041.t1b	Pocillopora_acuta_HIv2___RNAseq.g14801.t1	Spis3336
OG0004289	Montipora_capitata_HIv3___RNAseq.g44664.t1	Pocillopora_acuta_HIv2___RNAseq.g15356.t1	Spis7866
OG0004291	Montipora_capitata_HIv3___RNAseq.g26043.t1	Pocillopora_acuta_HIv2___TS.g10627.t2	Spis5229
OG0004292	Montipora_capitata_HIv3___RNAseq.g26451.t1	Pocillopora_acuta_HIv2___RNAseq.g30013.t1	Spis837
OG0004293	Montipora_capitata_HIv3___TS.g24684.t2	Pocillopora_acuta_HIv2___RNAseq.g12090.t1	Spis4381
OG0004295	Montipora_capitata_HIv3___RNAseq.g33144.t1	Pocillopora_acuta_HIv2___RNAseq.g30928.t2	Spis6528
OG0004297	Montipora_capitata_HIv3___TS.g17701.t1b	Pocillopora_acuta_HIv2___RNAseq.g18278.t1	Spis6104
OG0004299	Montipora_capitata_HIv3___RNAseq.g30421.t1b	Pocillopora_acuta_HIv2___RNAseq.g30676.t1	Spis8594
OG0004300	Montipora_capitata_HIv3___RNAseq.g24959.t1	Pocillopora_acuta_HIv2___RNAseq.g22538.t1	Spis22188
OG0004301	Montipora_capitata_HIv3___RNAseq.g25168.t1	Pocillopora_acuta_HIv2___TS.g10174.t1	Spis18547
OG0004303	Montipora_capitata_HIv3___TS.g45733.t2	Pocillopora_acuta_HIv2___RNAseq.g773.t1	Spis11316
OG0004306	Montipora_capitata_HIv3___TS.g46476.t2	Pocillopora_acuta_HIv2___RNAseq.g15333.t1	Spis7858
OG0004311	Montipora_capitata_HIv3___TS.g1797.t1	Pocillopora_acuta_HIv2___RNAseq.g7939.t1	Spis15519.t1
OG0004312	Montipora_capitata_HIv3___RNAseq.g40471.t1	Pocillopora_acuta_HIv2___RNAseq.g13377.t1	Spis24409
OG0004313	Montipora_capitata_HIv3___RNAseq.g40431.t1	Pocillopora_acuta_HIv2___RNAseq.g13340.t1	Spis20614
OG0004314	Montipora_capitata_HIv3___RNAseq.g24458.t1	Pocillopora_acuta_HIv2___RNAseq.23729_t	Spis14722
OG0004318	Montipora_capitata_HIv3___RNAseq.g45007.t1	Pocillopora_acuta_HIv2___RNAseq.g1077.t1	Spis6341
OG0004319	Montipora_capitata_HIv3___RNAseq.g44075.t1	Pocillopora_acuta_HIv2___TS.g20034.t1	Spis3361.t1
OG0004320	Montipora_capitata_HIv3___TS.g50627.t1	Pocillopora_acuta_HIv2___RNAseq.g14708.t1	Spis3412
OG0004321	Montipora_capitata_HIv3___RNAseq.g29040.t1	Pocillopora_acuta_HIv2___RNAseq.g12169.t1	Spis4444
OG0004323	Montipora_capitata_HIv3___RNAseq.g42024.t1	Pocillopora_acuta_HIv2___RNAseq.g13030.t1	Spis8056.t2
OG0004324	Montipora_capitata_HIv3___RNAseq.g2049.t1	Pocillopora_acuta_HIv2___RNAseq.g31079.t1	Spis10502.t1
OG0004325	Montipora_capitata_HIv3___RNAseq.g2072.t1	Pocillopora_acuta_HIv2___RNAseq.g31075.t1	Spis10498.t1
OG0004328	Montipora_capitata_HIv3___RNAseq.g10751.t2	Pocillopora_acuta_HIv2___RNAseq.g15790.t1	Spis12086.t1
OG0004329	Montipora_capitata_HIv3___TS.g31974.t2	Pocillopora_acuta_HIv2___RNAseq.27805_t	Spis19246
OG0004330	Montipora_capitata_HIv3___TS.g15069.t1	Pocillopora_acuta_HIv2___RNAseq.g30569.t1	Spis11563
OG0004333	Montipora_capitata_HIv3___RNAseq.g30256.t1	Pocillopora_acuta_HIv2___RNAseq.g30878.t2a	Spis15630
OG0004334	Montipora_capitata_HIv3___RNAseq.g30261.t1	Pocillopora_acuta_HIv2___RNAseq.g30874.t1	Spis15633
OG0004335	Montipora_capitata_HIv3___TS.g25955.t1	Pocillopora_acuta_HIv2___RNAseq.g15037.t1	Spis7523
OG0004336	Montipora_capitata_HIv3___RNAseq.g48023.t1	Pocillopora_acuta_HIv2___TS.g7719.t1b	Spis10176
OG0004338	Montipora_capitata_HIv3___RNAseq.g48132.t1	Pocillopora_acuta_HIv2___RNAseq.g4720.t2	Spis12450.t1
OG0004339	Montipora_capitata_HIv3___RNAseq.g6784.t1	Pocillopora_acuta_HIv2___RNAseq.g2145.t2	Spis6185
OG0004342	Montipora_capitata_HIv3___RNAseq.g38976.t2b	Pocillopora_acuta_HIv2___RNAseq.g29064.t1	Spis2275
OG0004344	Montipora_capitata_HIv3___RNAseq.g34465.t2	Pocillopora_acuta_HIv2___RNAseq.g18624.t1	Spis400
OG0004346	Montipora_capitata_HIv3___RNAseq.g11520.t1	Pocillopora_acuta_HIv2___RNAseq.g16673.t1	Spis9756
OG0004347	Montipora_capitata_HIv3___RNAseq.g11572.t1	Pocillopora_acuta_HIv2___RNAseq.g16928.t3	Spis7377
OG0004348	Montipora_capitata_HIv3___RNAseq.g23505.t1	Pocillopora_acuta_HIv2___RNAseq.g21698.t2	Spis13919
OG0004349	Montipora_capitata_HIv3___RNAseq.g23481.t1	Pocillopora_acuta_HIv2___RNAseq.g24321.t1	Spis17675
OG0004352	Montipora_capitata_HIv3___RNAseq.g19771.t1	Pocillopora_acuta_HIv2___RNAseq.g28345.t1b	Spis14353.t1
OG0004355	Montipora_capitata_HIv3___RNAseq.g37178.t1	Pocillopora_acuta_HIv2___RNAseq.g5888.t1	Spis12746
OG0004356	Montipora_capitata_HIv3___RNAseq.g39258.t1	Pocillopora_acuta_HIv2___RNAseq.g26978.t1	Spis12582
OG0004359	Montipora_capitata_HIv3___TS.g1483.t2	Pocillopora_acuta_HIv2___RNAseq.g5332.t1	Spis2847.t1
OG0004360	Montipora_capitata_HIv3___RNAseq.g12698.t1	Pocillopora_acuta_HIv2___RNAseq.g31307.t2	Spis7778
OG0004361	Montipora_capitata_HIv3___TS.g20727.t1	Pocillopora_acuta_HIv2___RNAseq.g24914.t1	Spis5844
OG0004364	Montipora_capitata_HIv3___RNAseq.g1136.t1	Pocillopora_acuta_HIv2___RNAseq.g251.t1	Spis11168
OG0004368	Montipora_capitata_HIv3___RNAseq.g2549.t1	Pocillopora_acuta_HIv2___RNAseq.g3192.t1	Spis8442
OG0004370	Montipora_capitata_HIv3___RNAseq.18032_t	Pocillopora_acuta_HIv2___RNAseq.g24065.t1	Spis133
OG0004373	Montipora_capitata_HIv3___TS.g10293.t2	Pocillopora_acuta_HIv2___TS.g10394.t2	Spis19840
OG0004375	Montipora_capitata_HIv3___RNAseq.g26796.t1	Pocillopora_acuta_HIv2___RNAseq.g30201.t1	Spis16360
OG0004377	Montipora_capitata_HIv3___RNAseq.g26948.t1	Pocillopora_acuta_HIv2___RNAseq.g9797.t1	Spis22088
OG0004379	Montipora_capitata_HIv3___RNAseq.g21691.t1	Pocillopora_acuta_HIv2___TS.g28812.t1	Spis2547.t1
OG0004381	Montipora_capitata_HIv3___RNAseq.g6387.t1	Pocillopora_acuta_HIv2___RNAseq.g2028.t1	Spis4574
OG0004382	Montipora_capitata_HIv3___RNAseq.g6159.t1	Pocillopora_acuta_HIv2___RNAseq.g7314.t2	Spis12310
OG0004386	Montipora_capitata_HIv3___RNAseq.g36527.t1	Pocillopora_acuta_HIv2___RNAseq.g23181.t1	Spis13362
OG0004387	Montipora_capitata_HIv3___RNAseq.g36403.t1	Pocillopora_acuta_HIv2___RNAseq.g27131.t1	Spis8216
OG0004388	Montipora_capitata_HIv3___TS.g41007.t2	Pocillopora_acuta_HIv2___RNAseq.g13452.t1	Spis4724
OG0004389	Montipora_capitata_HIv3___RNAseq.g19732.t1	Pocillopora_acuta_HIv2___TS.g11075.t2	Spis7199
OG0004390	Montipora_capitata_HIv3___RNAseq.g19536.t1	Pocillopora_acuta_HIv2___TS.g29319.t1	Spis19916
OG0004391	Montipora_capitata_HIv3___RNAseq.g50211.t1	Pocillopora_acuta_HIv2___RNAseq.g2576.t1	Spis14547
OG0004394	Montipora_capitata_HIv3___RNAseq.g37071.t1	Pocillopora_acuta_HIv2___RNAseq.g17400.t1	Spis20389
OG0004395	Montipora_capitata_HIv3___RNAseq.g36995.t1	Pocillopora_acuta_HIv2___TS.g24056.t1	Spis2624
OG0004397	Montipora_capitata_HIv3___TS.g47945.t2	Pocillopora_acuta_HIv2___RNAseq.g9129.t1	Spis1797
OG0004398	Montipora_capitata_HIv3___RNAseq.g41533.t1	Pocillopora_acuta_HIv2___RNAseq.g13190.t1	Spis4310
OG0004399	Montipora_capitata_HIv3___RNAseq.g41280.t1	Pocillopora_acuta_HIv2___RNAseq.g12742.t2	Spis9666
OG0004400	Montipora_capitata_HIv3___RNAseq.g41158.t1	Pocillopora_acuta_HIv2___TS.g27659.t1	Spis274
OG0004401	Montipora_capitata_HIv3___RNAseq.g41451.t1	Pocillopora_acuta_HIv2___RNAseq.g12544.t1	Spis7155
OG0004406	Montipora_capitata_HIv3___RNAseq.g15148.t1	Pocillopora_acuta_HIv2___RNAseq.g14053.t1	Spis214.t1
OG0004407	Montipora_capitata_HIv3___TS.g9937.t1	Pocillopora_acuta_HIv2___TS.g11722.t1	Spis819.t1
OG0004409	Montipora_capitata_HIv3___RNAseq.g49995.t1	Pocillopora_acuta_HIv2___RNAseq.g25707.t2	Spis18034
OG0004412	Montipora_capitata_HIv3___RNAseq.g4986.t1	Pocillopora_acuta_HIv2___TS.g26717.t1a	Spis9850
OG0004413	Montipora_capitata_HIv3___TS.g26306.t1	Pocillopora_acuta_HIv2___TS.g20379.t1	Spis3537.t1
OG0004415	Montipora_capitata_HIv3___RNAseq.g27754.t1	Pocillopora_acuta_HIv2___RNAseq.g19571.t1	Spis14661
OG0004418	Montipora_capitata_HIv3___RNAseq.g33365.t1	Pocillopora_acuta_HIv2___RNAseq.g11681.t1	Spis3958
OG0004419	Montipora_capitata_HIv3___RNAseq.g34196.t1	Pocillopora_acuta_HIv2___RNAseq.g11633.t1	Spis3993
OG0004422	Montipora_capitata_HIv3___RNAseq.g17793.t1	Pocillopora_acuta_HIv2___RNAseq.g12087.t1	Spis4379
OG0004423	Montipora_capitata_HIv3___TS.g13614.t1	Pocillopora_acuta_HIv2___RNAseq.g21524.t1	Spis14093
OG0004424	Montipora_capitata_HIv3___RNAseq.g18413.t1	Pocillopora_acuta_HIv2___RNAseq.g27281.t2	Spis5957
OG0004425	Montipora_capitata_HIv3___RNAseq.g7277.t1	Pocillopora_acuta_HIv2___RNAseq.17064_t	Spis3305
OG0004427	Montipora_capitata_HIv3___TS.g37041.t2	Pocillopora_acuta_HIv2___RNAseq.g21748.t2	Spis2812.t2
OG0004428	Montipora_capitata_HIv3___RNAseq.g23045.t1	Pocillopora_acuta_HIv2___RNAseq.g10524.t1	Spis8931
OG0004429	Montipora_capitata_HIv3___RNAseq.g22744.t1	Pocillopora_acuta_HIv2___RNAseq.g10273.t1	Spis5439
OG0004430	Montipora_capitata_HIv3___RNAseq.g22972.t1	Pocillopora_acuta_HIv2___RNAseq.g10435.t2	Spis16786
OG0004434	Montipora_capitata_HIv3___RNAseq.g35128.t1	Pocillopora_acuta_HIv2___TS.g31736.t1	Spis1053.t2
OG0004435	Montipora_capitata_HIv3___TS.g5316.t1	Pocillopora_acuta_HIv2___RNAseq.g22852.t1	Spis1472
OG0004436	Montipora_capitata_HIv3___RNAseq.g35034.t2	Pocillopora_acuta_HIv2___RNAseq.g22691.t1	Spis2675
OG0004437	Montipora_capitata_HIv3___RNAseq.g35079.t1	Pocillopora_acuta_HIv2___RNAseq.g9462.t1	Spis7251
OG0004438	Montipora_capitata_HIv3___RNAseq.g35145.t1	Pocillopora_acuta_HIv2___RNAseq.15066_t	Spis1071
OG0004440	Montipora_capitata_HIv3___TS.g43012.t1	Pocillopora_acuta_HIv2___RNAseq.g446.t1	Spis13144
OG0004441	Montipora_capitata_HIv3___RNAseq.g8958.t1	Pocillopora_acuta_HIv2___RNAseq.g16000.t1	Spis22132
OG0004442	Montipora_capitata_HIv3___TS.g41681.t2	Pocillopora_acuta_HIv2___RNAseq.g16233.t1	Spis6806
OG0004443	Montipora_capitata_HIv3___RNAseq.g9872.t1	Pocillopora_acuta_HIv2___RNAseq.g18044.t1	Spis9777
OG0004445	Montipora_capitata_HIv3___RNAseq.g9196.t1	Pocillopora_acuta_HIv2___RNAseq.g15821.t2	Spis15084
OG0004449	Montipora_capitata_HIv3___RNAseq.g19131.t1	Pocillopora_acuta_HIv2___RNAseq.g28659.t1	Spis20956
OG0004450	Montipora_capitata_HIv3___RNAseq.g28199.t1	Pocillopora_acuta_HIv2___RNAseq.g12306.t1	Spis13873
OG0004451	Montipora_capitata_HIv3___TS.g13773.t1c	Pocillopora_acuta_HIv2___TS.g2299.t1	Spis10257
OG0004453	Montipora_capitata_HIv3___RNAseq.g28094.t1	Pocillopora_acuta_HIv2___RNAseq.g21306.t2	Spis5047
OG0004459	Montipora_capitata_HIv3___RNAseq.g32301.t1	Pocillopora_acuta_HIv2___RNAseq.g18966.t1	Spis3201
OG0004460	Montipora_capitata_HIv3___RNAseq.g39737.t2	Pocillopora_acuta_HIv2___RNAseq.g6328.t1	Spis16322
OG0004461	Montipora_capitata_HIv3___RNAseq.g45978.t1	Pocillopora_acuta_HIv2___RNAseq.g17929.t1	Spis9316
OG0004466	Montipora_capitata_HIv3___TS.g25639.t1	Pocillopora_acuta_HIv2___RNAseq.g12068.t1	Spis17562
OG0004467	Montipora_capitata_HIv3___RNAseq.g24398.t1	Pocillopora_acuta_HIv2___TS.g13497.t1a	Spis3908
OG0004468	Montipora_capitata_HIv3___RNAseq.g8661.t1	Pocillopora_acuta_HIv2___TS.g17908.t1	Spis20036
OG0004471	Montipora_capitata_HIv3___RNAseq.g33147.t1	Pocillopora_acuta_HIv2___RNAseq.g30932.t1	Spis6524
OG0004472	Montipora_capitata_HIv3___TS.g3003.t1	Pocillopora_acuta_HIv2___RNAseq.g7846.t1	Spis19669.t1
OG0004474	Montipora_capitata_HIv3___RNAseq.g33196.t1	Pocillopora_acuta_HIv2___RNAseq.g19443.t1	Spis6107
OG0004477	Montipora_capitata_HIv3___RNAseq.g47365.t1	Pocillopora_acuta_HIv2___RNAseq.g17914.t1	Spis9327
OG0004478	Montipora_capitata_HIv3___RNAseq.g43400.t1	Pocillopora_acuta_HIv2___RNAseq.g13290.t1	Spis5477
OG0004479	Montipora_capitata_HIv3___TS.g49874.t2	Pocillopora_acuta_HIv2___RNAseq.g8371.t2	Spis11842.t1
OG0004480	Montipora_capitata_HIv3___RNAseq.g44669.t1	Pocillopora_acuta_HIv2___TS.g27951.t1	Spis7870
OG0004481	Montipora_capitata_HIv3___RNAseq.g26406.t1	Pocillopora_acuta_HIv2___RNAseq.g30071.t1	Spis865
OG0004482	Montipora_capitata_HIv3___RNAseq.g26485.t1	Pocillopora_acuta_HIv2___RNAseq.g30089.t1	Spis878
OG0004483	Montipora_capitata_HIv3___RNAseq.g43228.t1a	Pocillopora_acuta_HIv2___RNAseq.g8342.t1	Spis20768
OG0004484	Montipora_capitata_HIv3___RNAseq.g43897.t1	Pocillopora_acuta_HIv2___RNAseq.g7041.t1a	Spis12724
OG0004488	Montipora_capitata_HIv3___RNAseq.g24210.t1	Pocillopora_acuta_HIv2___RNAseq.g3668.t1	Spis1678
OG0004489	Montipora_capitata_HIv3___RNAseq.g28734.t1	Pocillopora_acuta_HIv2___RNAseq.g21210.t1	Spis11444
OG0004490	Montipora_capitata_HIv3___RNAseq.g11843.t1	Pocillopora_acuta_HIv2___RNAseq.g16942.t1	Spis15789
OG0004497	Montipora_capitata_HIv3___TS.g24152.t1b	Pocillopora_acuta_HIv2___TS.g31099.t1a	Spis7274
OG0004498	Montipora_capitata_HIv3___TS.g24037.t1	Pocillopora_acuta_HIv2___TS.g3353.t1	Spis15719
OG0004504	Montipora_capitata_HIv3___RNAseq.g24323.t1	Pocillopora_acuta_HIv2___RNAseq.g3756.t1	Spis14505
OG0004508	Montipora_capitata_HIv3___RNAseq.g30262.t1	Pocillopora_acuta_HIv2___RNAseq.g30873.t1	Spis15634
OG0004510	Montipora_capitata_HIv3___RNAseq.g48076.t1	Pocillopora_acuta_HIv2___RNAseq.g4694.t1	Spis12431
OG0004512	Montipora_capitata_HIv3___RNAseq.g48412.t1	Pocillopora_acuta_HIv2___TS.g31389.t1	Spis12039
OG0004515	Montipora_capitata_HIv3___TS.g17561.t1	Pocillopora_acuta_HIv2___RNAseq.g19169.t1	Spis17593
OG0004516	Montipora_capitata_HIv3___RNAseq.g31768.t1	Pocillopora_acuta_HIv2___TS.g951.t1	Spis11255
OG0004518	Montipora_capitata_HIv3___TS.g19143.t2	Pocillopora_acuta_HIv2___RNAseq.g11839.t1	Spis6558
OG0004523	Montipora_capitata_HIv3___TS.g44063.t1	Pocillopora_acuta_HIv2___RNAseq.g16872.t2	Spis21473
OG0004525	Montipora_capitata_HIv3___RNAseq.g23541.t2	Pocillopora_acuta_HIv2___RNAseq.g22112.t1	Spis17834.t1
OG0004526	Montipora_capitata_HIv3___RNAseq.g23502.t1	Pocillopora_acuta_HIv2___RNAseq.g22044.t1	Spis15972
OG0004529	Montipora_capitata_HIv3___TS.g48813.t1	Pocillopora_acuta_HIv2___RNAseq.g8790.t1	Spis7583
OG0004530	Montipora_capitata_HIv3___RNAseq.g46575.t1	Pocillopora_acuta_HIv2___RNAseq.g5120.t1	Spis13824
OG0004531	Montipora_capitata_HIv3___RNAseq.g37343.t1	Pocillopora_acuta_HIv2___TS.g14319.t1	Spis18986.t1
OG0004533	Montipora_capitata_HIv3___RNAseq.g44528.t1	Pocillopora_acuta_HIv2___RNAseq.g969.t1	Spis14817
OG0004537	Montipora_capitata_HIv3___RNAseq.g13233.t1	Pocillopora_acuta_HIv2___TS.g21568.t1	Spis18237.t1
OG0004538	Montipora_capitata_HIv3___RNAseq.g44902.t1	Pocillopora_acuta_HIv2___RNAseq.g15514.t1	Spis9270
OG0004541	Montipora_capitata_HIv3___RNAseq.g44925.t1	Pocillopora_acuta_HIv2___RNAseq.g15398.t1a	Spis17177
OG0004542	Montipora_capitata_HIv3___TS.g46027.t1	Pocillopora_acuta_HIv2___RNAseq.g15187.t1	Spis4624
OG0004544	Montipora_capitata_HIv3___RNAseq.g44898.t1	Pocillopora_acuta_HIv2___RNAseq.g15510.t1	Spis9273
OG0004545	Montipora_capitata_HIv3___RNAseq.g44896.t1	Pocillopora_acuta_HIv2___RNAseq.g15195.t1	Spis4632
OG0004546	Montipora_capitata_HIv3___RNAseq.g14574.t1	Pocillopora_acuta_HIv2___RNAseq.g14114.t2b	Spis8132
OG0004547	Montipora_capitata_HIv3___RNAseq.g385.t1	Pocillopora_acuta_HIv2___TS.g25027.t2	Spis1930.t1
OG0004550	Montipora_capitata_HIv3___RNAseq.g12035.t1	Pocillopora_acuta_HIv2___RNAseq.g26473.t1	Spis13393
OG0004554	Montipora_capitata_HIv3___RNAseq.g27143.t1	Pocillopora_acuta_HIv2___TS.g11594.t1	Spis19382
OG0004555	Montipora_capitata_HIv3___TS.g27918.t2	Pocillopora_acuta_HIv2___TS.g5871.t2	Spis12300.t2
OG0004556	Montipora_capitata_HIv3___RNAseq.g5985.t1	Pocillopora_acuta_HIv2___TS.g20378.t1b	Spis3539.t1
OG0004557	Montipora_capitata_HIv3___RNAseq.g43126.t1	Pocillopora_acuta_HIv2___RNAseq.g8316.t1	Spis588
OG0004558	Montipora_capitata_HIv3___TS.g49540.t1	Pocillopora_acuta_HIv2___RNAseq.g8229.t1	Spis646
OG0004559	Montipora_capitata_HIv3___TS.g40948.t2	Pocillopora_acuta_HIv2___TS.g9768.t1	Spis8905.t1
OG0004562	Montipora_capitata_HIv3___RNAseq.g36402.t1	Pocillopora_acuta_HIv2___TS.g24607.t3b	Spis10335
OG0004563	Montipora_capitata_HIv3___RNAseq.g36353.t1	Pocillopora_acuta_HIv2___RNAseq.g22975.t1	Spis10953
OG0004565	Montipora_capitata_HIv3___RNAseq.g5460.t1	Pocillopora_acuta_HIv2___RNAseq.g1726.t1	Spis3175.t1
OG0004567	Montipora_capitata_HIv3___RNAseq.g40740.t1	Pocillopora_acuta_HIv2___RNAseq.g9105.t1	Spis22125
OG0004572	Montipora_capitata_HIv3___RNAseq.g36988.t1	Pocillopora_acuta_HIv2___RNAseq.g22622.t1	Spis2618
OG0004577	Montipora_capitata_HIv3___TS.g47812.t1	Pocillopora_acuta_HIv2___RNAseq.g12642.t1	Spis12172
OG0004579	Montipora_capitata_HIv3___RNAseq.g41160.t1	Pocillopora_acuta_HIv2___RNAseq.g18729.t1	Spis276
OG0004580	Montipora_capitata_HIv3___TS.g47867.t1	Pocillopora_acuta_HIv2___RNAseq.g12536.t1	Spis7164
OG0004585	Montipora_capitata_HIv3___RNAseq.g26671.t1	Pocillopora_acuta_HIv2___RNAseq.g4531.t1	Spis22101
OG0004588	Montipora_capitata_HIv3___RNAseq.g26656.t2	Pocillopora_acuta_HIv2___RNAseq.g27486.t1	Spis18829
OG0004589	Montipora_capitata_HIv3___RNAseq.g26658.t1	Pocillopora_acuta_HIv2___TS.g10243.t2	Spis18831.t1
OG0004590	Montipora_capitata_HIv3___RNAseq.g43850.t1	Pocillopora_acuta_HIv2___RNAseq.g8803.t1c	Spis7595
OG0004594	Montipora_capitata_HIv3___TS.g26719.t1	Pocillopora_acuta_HIv2___TS.g26653.t2a	Spis9608
OG0004596	Montipora_capitata_HIv3___RNAseq.g27935.t1	Pocillopora_acuta_HIv2___RNAseq.g19757.t1	Spis16457
OG0004601	Montipora_capitata_HIv3___RNAseq.g825.t2	Pocillopora_acuta_HIv2___RNAseq.g156.t1	Spis15546.t2
OG0004602	Montipora_capitata_HIv3___TS.g38133.t1	Pocillopora_acuta_HIv2___RNAseq.g16524.t1	Spis14931
OG0004603	Montipora_capitata_HIv3___TS.g18756.t1	Pocillopora_acuta_HIv2___RNAseq.g11641.t1	Spis3988
OG0004604	Montipora_capitata_HIv3___RNAseq.g33654.t1	Pocillopora_acuta_HIv2___RNAseq.g18366.t1	Spis14045
OG0004609	Montipora_capitata_HIv3___TS.g29126.t2	Pocillopora_acuta_HIv2___TS.g6241.t1a	Spis3291
OG0004610	Montipora_capitata_HIv3___RNAseq.g7466.t2	Pocillopora_acuta_HIv2___RNAseq.g24534.t1	Spis5741
OG0004611	Montipora_capitata_HIv3___TS.g29106.t2	Pocillopora_acuta_HIv2___RNAseq.g15125.t1	Spis18898
OG0004612	Montipora_capitata_HIv3___RNAseq.g6921.t1	Pocillopora_acuta_HIv2___RNAseq.g7656.t1	Spis3271
OG0004614	Montipora_capitata_HIv3___RNAseq.g7001.t1	Pocillopora_acuta_HIv2___TS.g27460.t1	Spis15917
OG0004615	Montipora_capitata_HIv3___RNAseq.g22801.t1	Pocillopora_acuta_HIv2___TS.g28461.t1	Spis5410
OG0004619	Montipora_capitata_HIv3___RNAseq.g22821.t1	Pocillopora_acuta_HIv2___RNAseq.g10316.t1	Spis5399.t1
OG0004620	Montipora_capitata_HIv3___RNAseq.g20845.t1	Pocillopora_acuta_HIv2___RNAseq.g10892.t2	Spis6964
OG0004621	Montipora_capitata_HIv3___RNAseq.g21295.t1	Pocillopora_acuta_HIv2___RNAseq.g10751.t1	Spis9634
OG0004622	Montipora_capitata_HIv3___TS.g35163.t1	Pocillopora_acuta_HIv2___RNAseq.g10796.t1	Spis10612
OG0004626	Montipora_capitata_HIv3___RNAseq.g35891.t1	Pocillopora_acuta_HIv2___RNAseq.g23164.t2	Spis13377
OG0004627	Montipora_capitata_HIv3___RNAseq.g35579.t2	Pocillopora_acuta_HIv2___RNAseq.g22750.t1	Spis10106
OG0004628	Montipora_capitata_HIv3___RNAseq.g35621.t1	Pocillopora_acuta_HIv2___RNAseq.g22800.t1	Spis1520
OG0004630	Montipora_capitata_HIv3___RNAseq.g35661.t1	Pocillopora_acuta_HIv2___RNAseq.15878_t	Spis1523
OG0004631	Montipora_capitata_HIv3___RNAseq.g35295.t2	Pocillopora_acuta_HIv2___RNAseq.g29144.t3	Spis1191
OG0004634	Montipora_capitata_HIv3___RNAseq.g10184.t1	Pocillopora_acuta_HIv2___RNAseq.g18070.t1	Spis9793
OG0004637	Montipora_capitata_HIv3___RNAseq.g9774.t1	Pocillopora_acuta_HIv2___RNAseq.g12042.t1	Spis12483
OG0004639	Montipora_capitata_HIv3___RNAseq.g9179.t1	Pocillopora_acuta_HIv2___RNAseq.g15832.t1	Spis16164
OG0004640	Montipora_capitata_HIv3___RNAseq.g9028.t3	Pocillopora_acuta_HIv2___RNAseq.g15908.t2	Spis9151
OG0004641	Montipora_capitata_HIv3___RNAseq.g10716.t1	Pocillopora_acuta_HIv2___RNAseq.g18193.t1	Spis3731
OG0004659	Montipora_capitata_HIv3___TS.g32060.t2	Pocillopora_acuta_HIv2___RNAseq.g20070.t1	Spis19903
OG0004661	Montipora_capitata_HIv3___RNAseq.g45302.t1	Pocillopora_acuta_HIv2___RNAseq.g472.t1	Spis13171
OG0004662	Montipora_capitata_HIv3___RNAseq.g45304.t1	Pocillopora_acuta_HIv2___RNAseq.g474.t1	Spis13173
OG0004663	Montipora_capitata_HIv3___RNAseq.g28523.t1	Pocillopora_acuta_HIv2___RNAseq.g21178.t3a	Spis11431.t1
OG0004665	Montipora_capitata_HIv3___RNAseq.g30046.t1	Pocillopora_acuta_HIv2___RNAseq.g19237.t1	Spis16577
OG0004668	Montipora_capitata_HIv3___RNAseq.g10722.t1	Pocillopora_acuta_HIv2___RNAseq.g26418.t1	Spis15174
OG0004670	Montipora_capitata_HIv3___TS.g45793.t1b	Pocillopora_acuta_HIv2___RNAseq.g15354.t1	Spis7865
OG0004672	Montipora_capitata_HIv3___TS.g11309.t1	Pocillopora_acuta_HIv2___RNAseq.g4569.t1	Spis5589
OG0004675	Montipora_capitata_HIv3___TS.g25827.t1	Pocillopora_acuta_HIv2___RNAseq.g12144.t2	Spis4424.t3
OG0004679	Montipora_capitata_HIv3___RNAseq.g32575.t1	Pocillopora_acuta_HIv2___RNAseq.g19041.t1	Spis8356
OG0004680	Montipora_capitata_HIv3___RNAseq.g15943.t1	Pocillopora_acuta_HIv2___RNAseq.g4327.t1	Spis14181
OG0004684	Montipora_capitata_HIv3___RNAseq.g43496.t1	Pocillopora_acuta_HIv2___RNAseq.g5819.t1	Spis68
OG0004685	Montipora_capitata_HIv3___RNAseq.g43494.t1	Pocillopora_acuta_HIv2___TS.g14826.t1a	Spis67
OG0004687	Montipora_capitata_HIv3___RNAseq.g25464.t1	Pocillopora_acuta_HIv2___RNAseq.g28065.t1	Spis3876
OG0004688	Montipora_capitata_HIv3___RNAseq.g44552.t2	Pocillopora_acuta_HIv2___RNAseq.g15492.t2a	Spis9291
OG0004691	Montipora_capitata_HIv3___RNAseq.g43896.t1	Pocillopora_acuta_HIv2___RNAseq.g7023.t1	Spis22530
