category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology
GO:0032651,0.019991181,0.992248522,12,40,regulation of interleukin-1 beta production,BP
GO:0000165,0.020147466,0.989190882,24,100,MAPK cascade,BP
GO:0019048,0.020148862,0.996412132,5,11,modulation by virus of host process,BP
GO:0034976,0.020362479,0.990250654,18,69,response to endoplasmic reticulum stress,BP
GO:0010942,0.020574768,0.987254376,38,174,positive regulation of cell death,BP
GO:2001021,0.020699802,0.995341669,6,15,negative regulation of response to DNA damage stimulus,BP
GO:0034367,0.020723478,1,2,2,protein-containing complex remodeling,BP
GO:0034368,0.020723478,1,2,2,protein-lipid complex remodeling,BP
GO:0034369,0.020723478,1,2,2,plasma lipoprotein particle remodeling,BP
GO:0034375,0.020723478,1,2,2,high-density lipoprotein particle remodeling,BP
GO:0022010,0.020944109,1,2,2,central nervous system myelination,BP
GO:0032291,0.020944109,1,2,2,axon ensheathment in central nervous system,BP
GO:0006825,0.021098445,0.996195666,5,11,copper ion transport,BP
GO:0042102,0.021187879,0.99520524,6,15,positive regulation of T cell proliferation,BP
GO:0070613,0.021353776,0.985270475,60,295,regulation of protein processing,BP
GO:0006325,0.021357367,0.984613508,76,382,chromatin organization,BP
GO:0015849,0.021362524,0.988019887,27,113,organic acid transport,BP
GO:0046942,0.021362524,0.988019887,27,113,carboxylic acid transport,BP
GO:0045934,0.0213719,0.98443593,81,410,negative regulation of nucleobase-containing compound metabolic process,BP
GO:0006352,0.021463381,0.990486754,15,55,DNA-templated transcription initiation,BP
GO:1902959,0.021528885,1,2,2,regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process,BP
GO:1902962,0.021528885,1,2,2,regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process,BP
GO:1902963,0.021528885,1,2,2,negative regulation of metalloendopeptidase activity involved in amyloid precursor protein catabolic process,BP
GO:0048333,0.021627546,1,2,2,mesodermal cell differentiation,BP
GO:0050728,0.021688696,0.990086331,16,59,negative regulation of inflammatory response,BP
GO:0006067,0.021762286,1,2,2,ethanol metabolic process,BP
GO:0040018,0.022028713,0.994968321,6,15,positive regulation of multicellular organism growth,BP
GO:0044003,0.022085451,0.994952249,6,15,modulation by symbiont of host process,BP
GO:0031032,0.022110881,0.992731015,9,28,actomyosin structure organization,BP
GO:1901214,0.023314843,0.987699594,22,90,regulation of neuron death,BP
GO:0006109,0.023467467,0.990205954,13,46,regulation of carbohydrate metabolic process,BP
GO:0042168,0.023568818,0.99287553,8,23,heme metabolic process,BP
GO:0032102,0.023594564,0.987142865,24,100,negative regulation of response to external stimulus,BP
GO:0030004,0.02368922,0.994493635,6,15,cellular monovalent inorganic cation homeostasis,BP
GO:0006984,0.023711707,0.991533102,10,32,ER-nucleus signaling pathway,BP
GO:0060324,0.02375864,1,2,2,face development,BP
GO:0001928,0.023899625,1,2,2,regulation of exocyst assembly,BP
GO:0000289,0.023973453,0.996677152,4,8,nuclear-transcribed mRNA poly(A) tail shortening,BP
GO:0051239,0.023978842,0.980514219,180,992,regulation of multicellular organismal process,BP
GO:0002274,0.024069308,0.992622529,8,24,myeloid leukocyte activation,BP
GO:0042350,0.024075916,1,2,2,GDP-L-fucose biosynthetic process,BP
GO:0042351,0.024075916,1,2,2,'de novo' GDP-L-fucose biosynthetic process,BP
GO:0090311,0.024161002,0.996642703,4,8,regulation of protein deacetylation,BP
GO:0033169,0.024189495,1,2,2,histone H3-K9 demethylation,BP
GO:0048709,0.02423819,0.996628498,4,8,oligodendrocyte differentiation,BP
GO:0019520,0.024401425,1,2,2,aldonic acid metabolic process,BP
GO:0019521,0.024401425,1,2,2,D-gluconate metabolic process,BP
GO:0007423,0.024578074,0.988226608,17,66,sensory organ development,BP
GO:0031400,0.024671935,0.984603751,37,170,negative regulation of protein modification process,BP
GO:0048057,0.024757417,1,2,2,R3/R4 development,BP
GO:0006565,0.024781728,1,2,2,L-serine catabolic process,BP
GO:0043418,0.024781728,1,2,2,homocysteine catabolic process,BP
GO:0010033,0.024829237,0.979734425,186,1025,response to organic substance,BP
GO:0032232,0.024880026,0.996509782,4,8,negative regulation of actin filament bundle assembly,BP
GO:0008306,0.024903907,0.989979626,12,41,associative learning,BP
GO:0032925,0.024941341,0.996498386,4,8,regulation of activin receptor signaling pathway,BP
GO:0039652,0.025039655,1,2,2,induction by virus of host NF-kappaB cascade,BP
GO:0032008,0.025129348,0.99646338,4,8,positive regulation of TOR signaling,BP
GO:0034975,0.025169081,1,2,2,protein folding in endoplasmic reticulum,BP
GO:0043313,0.025179363,1,2,2,regulation of neutrophil degranulation,BP
GO:1902563,0.025179363,1,2,2,regulation of neutrophil activation,BP
GO:0003408,0.025303734,1,2,2,optic cup formation involved in camera-type eye development,BP
GO:0005996,0.025349729,0.985363319,28,121,monosaccharide metabolic process,BP
GO:0045833,0.025391559,0.992134338,8,24,negative regulation of lipid metabolic process,BP
GO:0010874,0.025393206,0.997916056,3,5,regulation of cholesterol efflux,BP
GO:1901224,0.025450611,1,2,2,positive regulation of NIK/NF-kappaB signaling,BP
GO:1902175,0.02550466,0.996393229,4,8,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,BP
GO:0021631,0.025541866,1,2,2,optic nerve morphogenesis,BP
GO:0035372,0.025681618,1,2,2,protein localization to microtubule,BP
GO:0072698,0.025681618,1,2,2,protein localization to microtubule cytoskeleton,BP
GO:0034447,0.025698427,1,2,2,very-low-density lipoprotein particle clearance,BP
GO:0038026,0.025698427,1,2,2,reelin-mediated signaling pathway,BP
GO:0050870,0.025742943,0.989552799,12,42,positive regulation of T cell activation,BP
GO:0010269,0.025759905,1,2,2,response to selenium ion,BP
GO:0019627,0.025828693,0.996332375,4,8,urea metabolic process,BP
GO:0071941,0.025828693,0.996332375,4,8,nitrogen cycle metabolic process,BP
GO:0006256,0.02585996,1,2,2,UDP catabolic process,BP
GO:0009140,0.02585996,1,2,2,pyrimidine nucleoside diphosphate catabolic process,BP
GO:0009193,0.02585996,1,2,2,pyrimidine ribonucleoside diphosphate metabolic process,BP
GO:0009195,0.02585996,1,2,2,pyrimidine ribonucleoside diphosphate catabolic process,BP
GO:0009222,0.02585996,1,2,2,pyrimidine ribonucleotide catabolic process,BP
GO:0046048,0.02585996,1,2,2,UDP metabolic process,BP
GO:0046133,0.02585996,1,2,2,pyrimidine ribonucleoside catabolic process,BP
GO:0038033,0.026010562,1,2,2,positive regulation of endothelial cell chemotaxis by VEGF-activated vascular endothelial growth factor receptor signaling pathway,BP
GO:0038089,0.026010562,1,2,2,positive regulation of cell migration by vascular endothelial growth factor signaling pathway,BP
GO:0090045,0.026010562,1,2,2,positive regulation of deacetylase activity,BP
GO:1901725,0.026010562,1,2,2,regulation of histone deacetylase activity,BP
GO:1901727,0.026010562,1,2,2,positive regulation of histone deacetylase activity,BP
GO:0019049,0.02623576,1,2,2,mitigation of host antiviral defense response,BP
GO:0052173,0.02623576,1,2,2,response to defenses of other organism,BP
GO:0052200,0.02623576,1,2,2,response to host defenses,BP
GO:0075136,0.02623576,1,2,2,response to host,BP
GO:1901184,0.026284349,0.991801587,8,24,regulation of ERBB signaling pathway,BP
GO:0043065,0.026304961,0.983730857,35,161,positive regulation of apoptotic process,BP
GO:1900044,0.026319254,0.997808521,3,5,regulation of protein K63-linked ubiquitination,BP
GO:0046890,0.026400527,0.989244481,12,42,regulation of lipid biosynthetic process,BP
GO:0097061,0.026424268,0.996219834,4,8,dendritic spine organization,BP
GO:0045091,0.026429778,1,2,2,regulation of single stranded viral RNA replication via double stranded DNA intermediate,BP
GO:0045869,0.026429778,1,2,2,negative regulation of single stranded viral RNA replication via double stranded DNA intermediate,BP
GO:0060221,0.026444192,1,2,2,retinal rod cell differentiation,BP
GO:2000774,0.026450594,1,2,2,positive regulation of cellular senescence,BP
GO:2000465,0.026483389,1,2,2,regulation of glycogen (starch) synthase activity,BP
GO:2000466,0.026483389,1,2,2,negative regulation of glycogen (starch) synthase activity,BP
GO:0001820,0.026494476,1,2,2,serotonin secretion,BP
GO:0051641,0.026506494,0.982737979,43,203,cellular localization,BP
GO:0030330,0.02650971,0.992554105,7,20,"DNA damage response, signal transduction by p53 class mediator",BP
GO:0071393,0.026530561,1,2,2,cellular response to progesterone stimulus,BP
GO:0071801,0.026530561,1,2,2,regulation of podosome assembly,BP
GO:0071803,0.026530561,1,2,2,positive regulation of podosome assembly,BP
GO:2000738,0.026546418,1,2,2,positive regulation of stem cell differentiation,BP
GO:0045924,0.02654854,1,2,2,regulation of female receptivity,BP
GO:0090365,0.026549178,1,2,2,regulation of mRNA modification,BP
GO:0090367,0.026549178,1,2,2,negative regulation of mRNA modification,BP
GO:2001144,0.026549178,1,2,2,"regulation of phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",BP
GO:2001145,0.026549178,1,2,2,"negative regulation of phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",BP
GO:0042479,0.026549481,1,2,2,positive regulation of eye photoreceptor cell development,BP
GO:0045315,0.026549481,1,2,2,positive regulation of compound eye photoreceptor development,BP
GO:0070782,0.026549511,1,2,2,phosphatidylserine exposure on apoptotic cell surface,BP
GO:0016557,0.026549511,1,2,2,peroxisome membrane biogenesis,BP
GO:0044375,0.026549511,1,2,2,regulation of peroxisome size,BP
GO:0006788,0.026549511,1,2,2,heme oxidation,BP
GO:0010558,0.026550282,0.979996548,94,487,negative regulation of macromolecule biosynthetic process,BP
GO:0043254,0.026615645,0.985297719,24,102,regulation of protein-containing complex assembly,BP
GO:0048821,0.027877774,0.995941486,4,8,erythrocyte development,BP
GO:0031397,0.027993086,0.989659575,10,33,negative regulation of protein ubiquitination,BP
GO:0033143,0.02816411,0.991983983,7,20,regulation of intracellular steroid hormone receptor signaling pathway,BP
GO:0032570,0.028199534,0.995879172,4,8,response to progesterone,BP
GO:0033238,0.028270153,0.995865462,4,8,regulation of cellular amine metabolic process,BP
GO:0014068,0.028296175,0.991938123,7,20,positive regulation of phosphatidylinositol 3-kinase signaling,BP
GO:0006097,0.028300476,0.995859571,4,8,glyoxylate cycle,BP
GO:0051492,0.02853332,0.992915876,6,16,regulation of stress fiber assembly,BP
GO:0031643,0.028536541,0.997544469,3,5,positive regulation of myelination,BP
GO:0009409,0.028579177,0.990935167,8,24,response to cold,BP
GO:0051017,0.028638313,0.990912634,8,24,actin filament bundle assembly,BP
GO:0061572,0.028638313,0.990912634,8,24,actin filament bundle organization,BP
GO:0070482,0.028776086,0.983354447,27,118,response to oxygen levels,BP
GO:0051216,0.028856548,0.988081718,12,42,cartilage development,BP
GO:0010950,0.028982859,0.984324419,22,92,positive regulation of endopeptidase activity,BP
GO:0051497,0.029038717,0.997483404,3,5,negative regulation of stress fiber assembly,BP
GO:0065008,0.029089802,0.975786676,217,1220,regulation of biological quality,BP
GO:0030513,0.029162682,0.994029821,5,12,positive regulation of BMP signaling pathway,BP
GO:0071364,0.029266086,0.994002746,5,12,cellular response to epidermal growth factor stimulus,BP
GO:0022414,0.029271777,0.978084263,87,454,reproductive process,BP
GO:0035303,0.029369014,0.985251751,18,72,regulation of dephosphorylation,BP
GO:0035019,0.029433753,0.993958784,5,12,somatic stem cell population maintenance,BP
GO:1902533,0.029727053,0.978599611,68,343,positive regulation of intracellular signal transduction,BP
GO:0032365,0.029803876,0.997389481,3,5,intracellular lipid transport,BP
GO:0030575,0.029883514,0.997379645,3,5,nuclear body organization,BP
GO:0071230,0.030285755,0.992370277,6,16,cellular response to amino acid stimulus,BP
GO:0097194,0.030419343,0.992328337,6,16,execution phase of apoptosis,BP
GO:0048208,0.030542048,0.991150572,7,20,COPII vesicle coating,BP
GO:0006338,0.030544619,0.98572416,15,58,chromatin remodeling,BP
GO:0072332,0.030588168,0.991134251,7,20,intrinsic apoptotic signaling pathway by p53 class mediator,BP
GO:0043200,0.030639322,0.987185549,12,43,response to amino acid,BP
GO:0010837,0.030681846,0.997280417,3,5,regulation of keratinocyte proliferation,BP
GO:0043154,0.030813156,0.991054543,7,20,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,BP
GO:0042554,0.030889467,0.997254426,3,5,superoxide anion generation,BP
GO:0006829,0.031119366,0.990945836,7,20,zinc ion transport,BP
GO:0000183,0.031126219,0.997224695,3,5,rDNA heterochromatin formation,BP
GO:0006099,0.031155873,0.988274631,10,33,tricarboxylic acid cycle,BP
GO:0061515,0.031170746,0.993498982,5,12,myeloid cell development,BP
GO:0034109,0.031330921,0.993456186,5,12,homotypic cell-cell adhesion,BP
GO:0008637,0.031512908,0.990805747,7,20,apoptotic mitochondrial changes,BP
GO:0031529,0.031533051,0.991976792,6,16,ruffle organization,BP
GO:0007280,0.031755393,0.997145206,3,5,pole cell migration,BP
GO:0090102,0.031761293,0.993340871,5,12,cochlea development,BP
GO:0030522,0.031804169,0.985082378,15,57,intracellular receptor signaling pathway,BP
GO:0065003,0.031806016,0.975189328,114,608,protein-containing complex assembly,BP
GO:0035036,0.031977244,0.993282831,5,12,sperm-egg recognition,BP
GO:0006526,0.031985469,0.997115966,3,5,arginine biosynthetic process,BP
GO:0039656,0.032108303,0.997100318,3,5,modulation by virus of host gene expression,BP
GO:0050892,0.032130772,0.997097452,3,5,intestinal absorption,BP
GO:0006767,0.03223122,0.985868131,13,47,water-soluble vitamin metabolic process,BP
GO:0045741,0.032239459,0.99708358,3,5,positive regulation of epidermal growth factor-activated receptor activity,BP
GO:2000638,0.032239459,0.99708358,3,5,regulation of SREBP signaling pathway,BP
GO:2000639,0.032239459,0.99708358,3,5,negative regulation of SREBP signaling pathway,BP
GO:0032388,0.032346887,0.982013285,23,98,positive regulation of intracellular transport,BP
GO:0051289,0.032433119,0.990476541,7,20,protein homotetramerization,BP
GO:0048026,0.032771029,0.997015439,3,5,"positive regulation of mRNA splicing, via spliceosome",BP
GO:0030335,0.032808907,0.980749773,27,121,positive regulation of cell migration,BP
GO:2000147,0.032808907,0.980749773,27,121,positive regulation of cell motility,BP
GO:0010467,0.032951157,0.980668944,27,120,gene expression,BP
GO:0050651,0.033118521,0.996970632,3,5,dermatan sulfate proteoglycan biosynthetic process,BP
GO:0046487,0.033154141,0.992964449,5,12,glyoxylate metabolic process,BP
GO:0016064,0.033366745,0.996938499,3,5,immunoglobulin mediated immune response,BP
GO:0050821,0.033825314,0.985022405,13,48,protein stabilization,BP
GO:0032006,0.033977178,0.988743527,8,25,regulation of TOR signaling,BP
GO:0032787,0.034760981,0.97544738,58,288,monocarboxylic acid metabolic process,BP
GO:0009628,0.034923399,0.973169309,98,521,response to abiotic stimulus,BP
GO:1901701,0.035096321,0.975099773,59,299,cellular response to oxygen-containing compound,BP
GO:0007193,0.035302113,0.988212773,8,25,adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway,BP
GO:0009890,0.035480986,0.972727531,98,516,negative regulation of biosynthetic process,BP
GO:0010605,0.035526408,0.971564864,136,740,negative regulation of macromolecule metabolic process,BP
GO:0031952,0.03559206,0.988096024,8,25,regulation of protein autophosphorylation,BP
GO:0051964,0.035646611,0.993994911,4,9,negative regulation of synapse assembly,BP
GO:0070201,0.035660516,0.976120106,44,213,regulation of establishment of protein localization,BP
GO:0042542,0.036118447,0.982728274,15,58,response to hydrogen peroxide,BP
GO:0046834,0.036299101,0.988943333,7,21,lipid phosphorylation,BP
GO:0071467,0.036647819,0.990155198,6,17,cellular response to pH,BP
GO:0032940,0.036759994,0.976437007,36,170,secretion by cell,BP
GO:0042129,0.03747587,0.988502789,7,21,regulation of T cell proliferation,BP
GO:0001704,0.037499447,0.989868579,6,17,formation of primary germ layer,BP
GO:0042113,0.037724462,0.983648578,12,44,B cell activation,BP
GO:0009225,0.037767033,0.987213534,8,25,nucleotide-sugar metabolic process,BP
GO:0045022,0.03801764,0.99136872,5,13,early endosome to late endosome transport,BP
GO:0019216,0.038320372,0.978581951,22,95,regulation of lipid metabolic process,BP
GO:0010883,0.038419741,0.989556863,6,17,regulation of lipid storage,BP
GO:0022600,0.039011634,0.986603493,8,26,digestive system process,BP
GO:0060548,0.039072457,0.972455572,55,274,negative regulation of cell death,BP
GO:0043968,0.039307322,0.99315916,4,9,histone H2A acetylation,BP
GO:0019725,0.039335827,0.972872659,49,240,cellular homeostasis,BP
GO:1902882,0.039656508,0.990888007,5,13,regulation of response to oxidative stress,BP
GO:0007040,0.039664925,0.98913187,6,17,lysosome organization,BP
GO:0010243,0.039687947,0.971889824,56,282,response to organonitrogen compound,BP
GO:0050685,0.039960907,0.989030308,6,17,positive regulation of mRNA processing,BP
GO:0032507,0.040146545,0.979917534,16,65,maintenance of protein location in cell,BP
GO:0006865,0.040177633,0.978578863,19,78,amino acid transport,BP
GO:0014003,0.040291178,0.992929635,4,9,oligodendrocyte development,BP
GO:0072595,0.040307183,0.988911228,6,17,maintenance of protein localization in organelle,BP
GO:0002460,0.040399929,0.988879286,6,17,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,BP
GO:0036293,0.040418067,0.976334994,25,111,response to decreased oxygen levels,BP
GO:0032652,0.040912971,0.982035268,12,44,regulation of interleukin-1 production,BP
GO:0040017,0.041217588,0.974732609,29,135,positive regulation of locomotion,BP
GO:0090162,0.041258955,0.992701883,4,9,establishment of epithelial cell polarity,BP
GO:0050773,0.041440571,0.979730494,15,60,regulation of dendrite development,BP
GO:0071310,0.041596419,0.966794322,125,683,cellular response to organic substance,BP
GO:0008354,0.041686146,0.992600731,4,9,germ cell migration,BP
GO:2000060,0.041690638,0.992599665,4,9,positive regulation of ubiquitin-dependent protein catabolic process,BP
GO:0030010,0.041958608,0.984169196,9,31,establishment of cell polarity,BP
GO:0048523,0.041967001,0.96402782,273,1564,negative regulation of cellular process,BP
GO:0006370,0.042337153,0.992445861,4,9,7-methylguanosine mRNA capping,BP
GO:0021782,0.042390341,0.985190336,8,26,glial cell development,BP
GO:0045806,0.042530562,0.990030209,5,13,negative regulation of endocytosis,BP
GO:0042304,0.042635614,0.99237457,4,9,regulation of fatty acid biosynthetic process,BP
GO:0060351,0.04297237,0.989896714,5,13,cartilage development involved in endochondral bone morphogenesis,BP
GO:0071840,0.043052423,0.961994864,437,2575,cellular component organization or biogenesis,BP
GO:0051050,0.043092151,0.969723893,52,261,positive regulation of transport,BP
GO:2000345,0.043146021,0.992252233,4,9,regulation of hepatocyte proliferation,BP
GO:0061098,0.043157442,0.992249489,4,9,positive regulation of protein tyrosine kinase activity,BP
GO:0045933,0.043247519,0.992227842,4,9,positive regulation of muscle contraction,BP
GO:0097178,0.043342919,0.992204898,4,9,ruffle assembly,BP
GO:0031324,0.043389941,0.965180022,129,704,negative regulation of cellular metabolic process,BP
GO:0071495,0.043453211,0.96791113,69,359,cellular response to endogenous stimulus,BP
GO:0071214,0.043497843,0.976533385,19,80,cellular response to abiotic stimulus,BP
GO:0045746,0.043852406,0.987676198,6,17,negative regulation of Notch signaling pathway,BP
GO:0006839,0.043869532,0.980519203,12,44,mitochondrial transport,BP
GO:0009892,0.043898902,0.964286245,146,805,negative regulation of metabolic process,BP
GO:0033120,0.044034643,0.992037986,4,9,positive regulation of RNA splicing,BP
GO:0051055,0.044090192,0.987592347,6,17,negative regulation of lipid biosynthetic process,BP
GO:0034330,0.044200066,0.975678263,20,85,cell junction organization,BP
GO:0030048,0.044201557,0.984317647,8,27,actin filament-based movement,BP
GO:0070098,0.044386944,0.991952608,4,9,chemokine-mediated signaling pathway,BP
GO:0032225,0.044460806,0.991934676,4,9,"regulation of synaptic transmission, dopaminergic",BP
GO:0009605,0.044531082,0.964475171,121,661,response to external stimulus,BP
GO:0019233,0.044844519,0.989326313,5,13,sensory perception of pain,BP
GO:0032371,0.044959483,0.994533979,3,6,regulation of sterol transport,BP
GO:0032374,0.044959483,0.994533979,3,6,regulation of cholesterol transport,BP
GO:0006397,0.045245614,0.967575061,57,287,mRNA processing,BP
GO:0045216,0.045578728,0.975743521,18,75,cell-cell junction organization,BP
GO:0051402,0.045628204,0.989085304,5,13,neuron apoptotic process,BP
GO:0071496,0.045838237,0.974667249,20,85,cellular response to external stimulus,BP
GO:0045595,0.045988777,0.963783097,107,581,regulation of cell differentiation,BP
GO:0034599,0.046138014,0.97448171,20,85,cellular response to oxidative stress,BP
GO:0033077,0.046234303,0.988643083,5,14,T cell differentiation in thymus,BP
GO:0032231,0.046389214,0.984911921,7,22,regulation of actin filament bundle assembly,BP
GO:0006081,0.046651081,0.980954553,10,35,cellular aldehyde metabolic process,BP
GO:0042058,0.04679712,0.984748612,7,22,regulation of epidermal growth factor receptor signaling pathway,BP
GO:0043068,0.046835663,0.969530681,35,168,positive regulation of programmed cell death,BP
GO:0090316,0.047054493,0.973889748,20,86,positive regulation of intracellular protein transport,BP
GO:2000117,0.047173884,0.984597452,7,22,negative regulation of cysteine-type endopeptidase activity,BP
GO:0010906,0.047358513,0.981707285,9,31,regulation of glucose metabolic process,BP
GO:0097305,0.047411662,0.972092291,24,107,response to alcohol,BP
GO:0036294,0.047562446,0.979402516,11,41,cellular response to decreased oxygen levels,BP
GO:0030334,0.047857956,0.96766911,41,203,regulation of cell migration,BP
GO:0051224,0.048119685,0.974185,18,76,negative regulation of protein transport,BP
GO:0043549,0.048218959,0.96357437,77,404,regulation of kinase activity,BP
GO:0048749,0.048275115,0.985899417,6,18,compound eye development,BP
GO:0051338,0.04832275,0.963099233,83,438,regulation of transferase activity,BP
GO:1902914,0.048736091,0.99387111,3,6,regulation of protein polyubiquitination,BP
GO:0071453,0.048966991,0.977744412,12,46,cellular response to oxygen levels,BP
GO:2001237,0.049036204,0.983845829,7,22,negative regulation of extrinsic apoptotic signaling pathway,BP
GO:0014896,0.049080806,0.99036867,4,10,muscle hypertrophy,BP
GO:0045738,0.049087356,0.993808249,3,6,negative regulation of DNA repair,BP
GO:2000780,0.049087356,0.993808249,3,6,negative regulation of double-strand break repair,BP
GO:0007166,0.049210592,0.958266191,221,1260,cell surface receptor signaling pathway,BP
GO:0009056,0.049262476,0.957856403,248,1421,catabolic process,BP
GO:0033147,0.049654072,0.993706405,3,6,negative regulation of intracellular estrogen receptor signaling pathway,BP
GO:0000502,4.14E-23,1,42,55,proteasome complex,CC
GO:0016020,6.42E-18,1,955,4853,membrane,CC
GO:0043231,4.77E-15,1,1126,5969,intracellular membrane-bounded organelle,CC
GO:0005575,2.77E-14,1,2043,11886,cellular_component,CC
GO:0043229,4.57E-13,1,1261,6893,intracellular organelle,CC
GO:0005839,1.42E-12,1,15,15,proteasome core complex,CC
GO:0043227,5.98E-12,1,1179,6449,membrane-bounded organelle,CC
GO:0043226,3.79E-11,1,1302,7252,organelle,CC
GO:0022624,1.03E-10,1,14,15,proteasome accessory complex,CC
GO:0005794,1.24E-10,1,187,764,Golgi apparatus,CC
GO:0031090,1.96E-10,1,387,1835,organelle membrane,CC
GO:0005737,6.42E-10,1,759,4025,cytoplasm,CC
GO:0030120,2.40E-09,1,14,17,vesicle coat,CC
GO:0000139,9.61E-08,1,108,420,Golgi membrane,CC
GO:0098588,3.06E-07,1,296,1440,bounding membrane of organelle,CC
GO:0005852,2.11E-06,0.999999818,12,18,eukaryotic translation initiation factor 3 complex,CC
GO:0019773,2.95E-06,1,7,7,"proteasome core complex, alpha-subunit complex",CC
GO:0030117,6.20E-06,0.999998862,17,35,membrane coat,CC
GO:0016282,8.77E-06,0.999999182,11,17,eukaryotic 43S preinitiation complex,CC
GO:0033290,8.77E-06,0.999999182,11,17,eukaryotic 48S preinitiation complex,CC
GO:0070993,8.77E-06,0.999999182,11,17,translation preinitiation complex,CC
GO:0005838,1.71E-05,1,6,6,proteasome regulatory particle,CC
GO:0030662,1.72E-05,0.99999671,16,34,coated vesicle membrane,CC
GO:0016021,1.88E-05,0.999985221,573,3107,integral component of membrane,CC
GO:0005743,1.88E-05,0.999990888,62,230,mitochondrial inner membrane,CC
GO:0019866,3.39E-05,0.999982647,65,249,organelle inner membrane,CC
GO:0005783,9.59E-05,0.999933884,171,818,endoplasmic reticulum,CC
GO:0031301,0.000160537,0.999933344,33,109,integral component of organelle membrane,CC
GO:0030126,0.000185403,0.999987391,7,10,COPI vesicle coat,CC
GO:0030663,0.000185403,0.999987391,7,10,COPI-coated vesicle membrane,CC
GO:0032994,0.000200257,0.999990565,6,8,protein-lipid complex,CC
GO:0034358,0.000200257,0.999990565,6,8,plasma lipoprotein particle,CC
GO:0032991,0.000220566,0.99982136,505,2788,protein-containing complex,CC
GO:0031410,0.000347354,0.999764134,130,619,cytoplasmic vesicle,CC
GO:0031902,0.000378659,0.999871563,21,62,late endosome membrane,CC
GO:0005634,0.000417993,0.999652778,625,3509,nucleus,CC
GO:0031982,0.00045853,0.999659619,209,1075,vesicle,CC
GO:0031201,0.000534102,0.999920334,9,17,SNARE complex,CC
GO:0044297,0.000565456,0.999710623,44,171,cell body,CC
GO:0030125,0.000616012,1,4,4,clathrin vesicle coat,CC
GO:0031966,0.000650747,0.999598506,78,341,mitochondrial membrane,CC
GO:0032588,0.000874928,0.999876952,8,15,trans-Golgi network membrane,CC
GO:0030425,0.000964479,0.999486867,45,180,dendrite,CC
GO:0055037,0.00140407,0.999592591,14,38,recycling endosome,CC
GO:0030135,0.001460292,0.999451146,20,64,coated vesicle,CC
GO:0030660,0.001508622,0.999758169,8,16,Golgi-associated vesicle membrane,CC
GO:0005739,0.001633906,0.998766067,190,970,mitochondrion,CC
GO:0005869,0.001642018,0.999899774,5,7,dynactin complex,CC
GO:0043198,0.001719095,0.999718241,8,16,dendritic shaft,CC
GO:0043025,0.001729389,0.999094643,39,155,neuronal cell body,CC
GO:0005886,0.001764303,0.998563115,363,2000,plasma membrane,CC
GO:0010008,0.002685897,0.998431395,50,215,endosome membrane,CC
GO:0005677,0.002768242,0.999899464,4,5,chromatin silencing complex,CC
GO:0031248,0.003060348,0.998832777,18,58,protein acetyltransferase complex,CC
GO:1902493,0.003060348,0.998832777,18,58,acetyltransferase complex,CC
GO:0030118,0.00357185,0.999679698,5,8,clathrin coat,CC
GO:0016281,0.003660871,1,3,3,eukaryotic translation initiation factor 4F complex,CC
GO:0005912,0.003773313,0.998187528,27,104,adherens junction,CC
GO:0000123,0.004100384,0.998435827,17,55,histone acetyltransferase complex,CC
GO:0030173,0.004191035,0.999150971,8,18,integral component of Golgi membrane,CC
GO:0000124,0.004226663,1,3,3,SAGA complex,CC
GO:0043197,0.004245423,0.998565652,14,42,dendritic spine,CC
GO:0044309,0.004245423,0.998565652,14,42,neuron spine,CC
GO:0032777,0.004288626,1,3,3,Piccolo NuA4 histone acetyltransferase complex,CC
GO:0014069,0.00455525,0.997932981,23,84,postsynaptic density,CC
GO:0070161,0.005824422,0.997094677,27,107,anchoring junction,CC
GO:0035267,0.005973343,0.999086704,6,12,NuA4 histone acetyltransferase complex,CC
GO:0005829,0.006406664,0.994971629,191,1021,cytosol,CC
GO:0048471,0.006744405,0.995566401,65,304,perinuclear region of cytoplasm,CC
GO:0042470,0.008090066,0.99636047,20,72,melanosome,CC
GO:0048770,0.008090066,0.99636047,20,72,pigment granule,CC
GO:0005789,0.00921846,0.993326661,99,492,endoplasmic reticulum membrane,CC
GO:0043189,0.009750766,0.998263158,6,13,H4/H2A histone acetyltransferase complex,CC
GO:1902562,0.009750766,0.998263158,6,13,H4 histone acetyltransferase complex,CC
GO:0042734,0.011084173,0.995891309,13,42,presynaptic membrane,CC
GO:0012506,0.011098023,0.992691129,58,273,vesicle membrane,CC
GO:0030136,0.011273393,0.996237588,11,34,clathrin-coated vesicle,CC
GO:0055038,0.011954545,0.996904983,8,21,recycling endosome membrane,CC
GO:0032592,0.012476326,0.996743781,8,21,integral component of mitochondrial membrane,CC
GO:0031307,0.012638965,0.998113145,5,10,integral component of mitochondrial outer membrane,CC
