Orthogroup	Montipora_gene	Pocillopora_gene	Spis_gene
OG0003202	Montipora_capitata_HIv3___RNAseq.g9445.t1	Pocillopora_acuta_HIv2___RNAseq.g17196.t1	Spis2197
OG0003206	Montipora_capitata_HIv3___RNAseq.g47246.t1	Pocillopora_acuta_HIv2___RNAseq.g5305.t1	Spis2879
OG0003207	Montipora_capitata_HIv3___RNAseq.g30016.t1	Pocillopora_acuta_HIv2___RNAseq.g30589.t1	Spis11575
OG0003208	Montipora_capitata_HIv3___RNAseq.g27988.t1	Pocillopora_acuta_HIv2___RNAseq.g9222.t1	Spis20914
OG0003209	Montipora_capitata_HIv3___RNAseq.g10165.t1	Pocillopora_acuta_HIv2___RNAseq.g18056.t1	Spis9784
OG0003210	Montipora_capitata_HIv3___RNAseq.g38284.t1	Pocillopora_acuta_HIv2___RNAseq.g26880.t1	Spis12610
OG0003212	Montipora_capitata_HIv3___TS.g45893.t1	Pocillopora_acuta_HIv2___TS.g27625.t3	Spis20309
OG0003215	Montipora_capitata_HIv3___RNAseq.g42664.t1	Pocillopora_acuta_HIv2___RNAseq.g8147.t1	Spis345
OG0003216	Montipora_capitata_HIv3___RNAseq.g8682.t1	Pocillopora_acuta_HIv2___RNAseq.g16294.t1	Spis6749
OG0003217	Montipora_capitata_HIv3___RNAseq.g43875.t1	Pocillopora_acuta_HIv2___RNAseq.g7008.t3	Spis19064.t1
OG0003227	Montipora_capitata_HIv3___TS.g38338.t1	Pocillopora_acuta_HIv2___RNAseq.g159.t1	Spis15543
OG0003233	Montipora_capitata_HIv3___TS.g398.t2	Pocillopora_acuta_HIv2___RNAseq.g4980.t1	Spis17702
OG0003236	Montipora_capitata_HIv3___RNAseq.g50195.t1b	Pocillopora_acuta_HIv2___RNAseq.g2517.t1	Spis914
OG0003239	Montipora_capitata_HIv3___RNAseq.g44701.t2	Pocillopora_acuta_HIv2___TS.g27642.t1a	Spis16286.t1
OG0003240	Montipora_capitata_HIv3___RNAseq.g378.t1	Pocillopora_acuta_HIv2___RNAseq.g26175.t1	Spis1923
OG0003241	Montipora_capitata_HIv3___RNAseq.g4906.t1	Pocillopora_acuta_HIv2___RNAseq.g2207.t1	Spis6234
OG0003243	Montipora_capitata_HIv3___RNAseq.g35474.t1	Pocillopora_acuta_HIv2___RNAseq.g23064.t1	Spis19492
OG0003251	Montipora_capitata_HIv3___TS.g8124.t2	Pocillopora_acuta_HIv2___RNAseq.g22548.t1	Spis3948
OG0003252	Montipora_capitata_HIv3___RNAseq.g27577.t1	Pocillopora_acuta_HIv2___RNAseq.g19555.t1	Spis14673
OG0003255	Montipora_capitata_HIv3___RNAseq.g24881.t1	Pocillopora_acuta_HIv2___RNAseq.g3900.t1	Spis11904
OG0003259	Montipora_capitata_HIv3___RNAseq.g35043.t1	Pocillopora_acuta_HIv2___RNAseq.g22682.t1a	Spis2663
OG0003260	Montipora_capitata_HIv3___RNAseq.g46578.t1	Pocillopora_acuta_HIv2___TS.g8222.t2	Spis13821
OG0003262	Montipora_capitata_HIv3___RNAseq.g20518.t1	Pocillopora_acuta_HIv2___TS.g29531.t1	Spis16038
OG0003263	Montipora_capitata_HIv3___RNAseq.g40701.t1	Pocillopora_acuta_HIv2___TS.g14033.t2c	Spis8832
OG0003264	Montipora_capitata_HIv3___RNAseq.g47615.t1	Pocillopora_acuta_HIv2___RNAseq.g8016.t1	Spis23
OG0003265	Montipora_capitata_HIv3___RNAseq.g46218.t1	Pocillopora_acuta_HIv2___RNAseq.g4964.t1	Spis15224
OG0003266	Montipora_capitata_HIv3___RNAseq.g47419.t1	Pocillopora_acuta_HIv2___RNAseq.g17902.t1	Spis9339
OG0003267	Montipora_capitata_HIv3___RNAseq.g21280.t1	Pocillopora_acuta_HIv2___RNAseq.g10758.t1	Spis9631
OG0003275	Montipora_capitata_HIv3___RNAseq.g45978.t1	Pocillopora_acuta_HIv2___RNAseq.g17929.t1	Spis9316
OG0003277	Montipora_capitata_HIv3___TS.g32738.t2	Pocillopora_acuta_HIv2___RNAseq.g28613.t1	Spis15381
OG0003278	Montipora_capitata_HIv3___RNAseq.g26869.t1	Pocillopora_acuta_HIv2___RNAseq.g29881.t1	Spis12833
OG0003280	Montipora_capitata_HIv3___RNAseq.g11885.t1	Pocillopora_acuta_HIv2___RNAseq.8566_t	Spis7398
OG0003284	Montipora_capitata_HIv3___RNAseq.g49806.t1	Pocillopora_acuta_HIv2___RNAseq.g26027.t1	Spis1639
OG0003285	Montipora_capitata_HIv3___RNAseq.g22682.t1	Pocillopora_acuta_HIv2___RNAseq.g10183.t2	Spis4901
OG0003286	Montipora_capitata_HIv3___RNAseq.g29504.t1	Pocillopora_acuta_HIv2___TS.g14677.t2	Spis7538
OG0003289	Montipora_capitata_HIv3___RNAseq.g44513.t1	Pocillopora_acuta_HIv2___TS.g28123.t1	Spis12206
OG0003290	Montipora_capitata_HIv3___RNAseq.g44250.t1	Pocillopora_acuta_HIv2___RNAseq.g24033.t1	Spis111.t2
OG0003292	Montipora_capitata_HIv3___RNAseq.g24624.t1	Pocillopora_acuta_HIv2___TS.g3673.t1	Spis14013
OG0003300	Montipora_capitata_HIv3___RNAseq.g4691.t1	Pocillopora_acuta_HIv2___TS.g19119.t1c	Spis3506.t1
OG0003303	Montipora_capitata_HIv3___RNAseq.g19162.t1	Pocillopora_acuta_HIv2___RNAseq.g28639.t1	Spis13852
OG0003304	Montipora_capitata_HIv3___RNAseq.g9698.t1	Pocillopora_acuta_HIv2___RNAseq.g11913.t1	Spis7888
OG0003306	Montipora_capitata_HIv3___RNAseq.g34196.t1	Pocillopora_acuta_HIv2___RNAseq.g11633.t1	Spis3993
OG0003308	Montipora_capitata_HIv3___RNAseq.g47112.t1	Pocillopora_acuta_HIv2___TS.g8484.t1	Spis3794
OG0003311	Montipora_capitata_HIv3___RNAseq.g41188.t1	Pocillopora_acuta_HIv2___RNAseq.g18742.t1	Spis290
OG0003312	Montipora_capitata_HIv3___RNAseq.g36915.t1	Pocillopora_acuta_HIv2___RNAseq.g16397.t1	Spis8694
OG0003313	Montipora_capitata_HIv3___RNAseq.g36935.t1	Pocillopora_acuta_HIv2___RNAseq.g16416.t1	Spis8680
OG0003318	Montipora_capitata_HIv3___TS.g47533.t1	Pocillopora_acuta_HIv2___RNAseq.g9707.t1	Spis9415
OG0003319	Montipora_capitata_HIv3___RNAseq.g30596.t2	Pocillopora_acuta_HIv2___RNAseq.g30581.t1	Spis11568
OG0003323	Montipora_capitata_HIv3___RNAseq.g7334.t1	Pocillopora_acuta_HIv2___RNAseq.g7681.t1	Spis3296
OG0003324	Montipora_capitata_HIv3___RNAseq.g12105.t1	Pocillopora_acuta_HIv2___RNAseq.g26403.t1	Spis15169
OG0003325	Montipora_capitata_HIv3___TS.g22863.t1b	Pocillopora_acuta_HIv2___RNAseq.g29551.t1	Spis5147
OG0003326	Montipora_capitata_HIv3___RNAseq.g45500.t1	Pocillopora_acuta_HIv2___TS.g4453.t1	Spis12319
OG0003327	Montipora_capitata_HIv3___RNAseq.g44902.t1	Pocillopora_acuta_HIv2___RNAseq.g15514.t1	Spis9270
OG0003329	Montipora_capitata_HIv3___TS.g4989.t1	Pocillopora_acuta_HIv2___TS.g31608.t1	Spis1151
OG0003330	Montipora_capitata_HIv3___RNAseq.g14697.t1	Pocillopora_acuta_HIv2___TS.g7415.t1	Spis8662
OG0003334	Montipora_capitata_HIv3___RNAseq.g44715.t1	Pocillopora_acuta_HIv2___RNAseq.g3064.t1	Spis14264
OG0003335	Montipora_capitata_HIv3___RNAseq.g45260.t1	Pocillopora_acuta_HIv2___RNAseq.g680.t1	Spis12989
OG0003340	Montipora_capitata_HIv3___RNAseq.g351.t1	Pocillopora_acuta_HIv2___RNAseq.g26229.t1	Spis1881
OG0003341	Montipora_capitata_HIv3___RNAseq.g7352.t1	Pocillopora_acuta_HIv2___RNAseq.g20782.t1	Spis6347
OG0003342	Montipora_capitata_HIv3___RNAseq.g45481.t1	Pocillopora_acuta_HIv2___RNAseq.g928.t1	Spis12341
OG0003344	Montipora_capitata_HIv3___RNAseq.g35143.t1	Pocillopora_acuta_HIv2___RNAseq.g23810.t1	Spis1069
OG0003347	Montipora_capitata_HIv3___RNAseq.g20019.t1	Pocillopora_acuta_HIv2___RNAseq.g3967.t1	Spis3594
OG0003348	Montipora_capitata_HIv3___RNAseq.g15644.t1	Pocillopora_acuta_HIv2___RNAseq.g4521.t1	Spis18266
OG0003350	Montipora_capitata_HIv3___RNAseq.g27981.t1	Pocillopora_acuta_HIv2___RNAseq.g9241.t2	Spis14963
OG0003354	Montipora_capitata_HIv3___RNAseq.g42225.t1	Pocillopora_acuta_HIv2___TS.g15563.t1b	Spis8764
OG0003355	Montipora_capitata_HIv3___TS.g28705.t2	Pocillopora_acuta_HIv2___RNAseq.g14494.t1	Spis12865
OG0003357	Montipora_capitata_HIv3___RNAseq.g44778.t1b	Pocillopora_acuta_HIv2___RNAseq.g3053.t1	Spis14256
OG0003358	Montipora_capitata_HIv3___RNAseq.g45319.t1	Pocillopora_acuta_HIv2___TS.g27802.t1b	Spis9822
OG0003359	Montipora_capitata_HIv3___RNAseq.g11448.t1	Pocillopora_acuta_HIv2___RNAseq.g16720.t1	Spis11536
OG0003360	Montipora_capitata_HIv3___RNAseq.g46111.t1	Pocillopora_acuta_HIv2___RNAseq.g5577.t1b	Spis18216
OG0003361	Montipora_capitata_HIv3___RNAseq.g35285.t1	Pocillopora_acuta_HIv2___RNAseq.g22946.t1	Spis17413
OG0003364	Montipora_capitata_HIv3___RNAseq.g20120.t1	Pocillopora_acuta_HIv2___RNAseq.2480_t	Spis16036
OG0003365	Montipora_capitata_HIv3___RNAseq.g43886.t1	Pocillopora_acuta_HIv2___RNAseq.g7020.t1	Spis22532
OG0003366	Montipora_capitata_HIv3___TS.g25758.t1	Pocillopora_acuta_HIv2___TS.g3101.t1	Spis4412
OG0003368	Montipora_capitata_HIv3___TS.g27205.t3	Pocillopora_acuta_HIv2___TS.g26763.t2c	Spis3170
OG0003369	Montipora_capitata_HIv3___RNAseq.g27623.t1	Pocillopora_acuta_HIv2___TS.g31118.t1	Spis7257
OG0003375	Montipora_capitata_HIv3___RNAseq.g2918.t1	Pocillopora_acuta_HIv2___RNAseq.g31048.t1	Spis12242
OG0003380	Montipora_capitata_HIv3___TS.g42345.t1	Pocillopora_acuta_HIv2___RNAseq.g17042.t1	Spis4079
OG0003381	Montipora_capitata_HIv3___TS.g7683.t1	Pocillopora_acuta_HIv2___RNAseq.g22455.t1	Spis20207
OG0003383	Montipora_capitata_HIv3___RNAseq.g11632.t1	Pocillopora_acuta_HIv2___RNAseq.g16888.t1b	Spis7392.t1
OG0003384	Montipora_capitata_HIv3___RNAseq.g13646.t1	Pocillopora_acuta_HIv2___RNAseq.g25523.t1	Spis16433
OG0003385	Montipora_capitata_HIv3___RNAseq.g47511.t1	Pocillopora_acuta_HIv2___RNAseq.g7932.t1	Spis15513
OG0003386	Montipora_capitata_HIv3___RNAseq.g21699.t1	Pocillopora_acuta_HIv2___TS.g28817.t1	Spis2542
OG0003388	Montipora_capitata_HIv3___RNAseq.g5496.t1	Pocillopora_acuta_HIv2___RNAseq.g1753.t1	Spis3152
OG0003389	Montipora_capitata_HIv3___RNAseq.g2811.t1	Pocillopora_acuta_HIv2___RNAseq.g3516.t1	Spis6830
OG0003394	Montipora_capitata_HIv3___RNAseq.g13611.t1	Pocillopora_acuta_HIv2___RNAseq.g25248.t1a	Spis8969
OG0003395	Montipora_capitata_HIv3___RNAseq.32244_t	Pocillopora_acuta_HIv2___RNAseq.g19132.t1	Spis9192.t1
OG0003396	Montipora_capitata_HIv3___RNAseq.g34109.t1	Pocillopora_acuta_HIv2___RNAseq.g11563.t1	Spis533
OG0003408	Montipora_capitata_HIv3___RNAseq.g3218.t1	Pocillopora_acuta_HIv2___RNAseq.g28873.t1	Spis7714
OG0003410	Montipora_capitata_HIv3___RNAseq.g27646.t1	Pocillopora_acuta_HIv2___RNAseq.g9528.t1	Spis17914
OG0003412	Montipora_capitata_HIv3___RNAseq.g36872.t1	Pocillopora_acuta_HIv2___TS.g2580.t1	Spis6268
OG0003414	Montipora_capitata_HIv3___TS.g49197.t2	Pocillopora_acuta_HIv2___RNAseq.g8155.t1	Spis352
OG0003417	Montipora_capitata_HIv3___RNAseq.g9604.t1	Pocillopora_acuta_HIv2___RNAseq.g29608.t1	Spis3474
OG0003418	Montipora_capitata_HIv3___TS.g29099.t1	Pocillopora_acuta_HIv2___TS.g20529.t1	Spis15360
OG0003419	Montipora_capitata_HIv3___RNAseq.g19784.t1	Pocillopora_acuta_HIv2___TS.g11126.t1	Spis14351
OG0003423	Montipora_capitata_HIv3___RNAseq.g50084.t1	Pocillopora_acuta_HIv2___RNAseq.g21099.t1	Spis17972
OG0003425	Montipora_capitata_HIv3___RNAseq.g28456.t1	Pocillopora_acuta_HIv2___RNAseq.g12411.t1	Spis10880
OG0003427	Montipora_capitata_HIv3___RNAseq.g33481.t1	Pocillopora_acuta_HIv2___RNAseq.g11615.t1	Spis4010
OG0003428	Montipora_capitata_HIv3___TS.g234.t2	Pocillopora_acuta_HIv2___RNAseq.g17937.t1	Spis9309
OG0003429	Montipora_capitata_HIv3___TS.g45793.t1b	Pocillopora_acuta_HIv2___RNAseq.g15354.t1	Spis7865
OG0003437	Montipora_capitata_HIv3___RNAseq.g7171.t1	Pocillopora_acuta_HIv2___RNAseq.g7667.t1	Spis3282
OG0003440	Montipora_capitata_HIv3___RNAseq.g43871.t1	Pocillopora_acuta_HIv2___TS.g16905.t1	Spis19059
OG0003446	Montipora_capitata_HIv3___RNAseq.g28633.t1	Pocillopora_acuta_HIv2___RNAseq.g21209.t1	Spis11443
OG0003447	Montipora_capitata_HIv3___TS.g3722.t1	Pocillopora_acuta_HIv2___RNAseq.g25860.t1	Spis17035.t1
OG0003449	Montipora_capitata_HIv3___RNAseq.g44172.t1	Pocillopora_acuta_HIv2___RNAseq.g14848.t1	Spis18168.t1
OG0003451	Montipora_capitata_HIv3___RNAseq.g23106.t1	Pocillopora_acuta_HIv2___RNAseq.1718_t	Spis4137
OG0003452	Montipora_capitata_HIv3___TS.g2405.t2	Pocillopora_acuta_HIv2___RNAseq.g4714.t1	Spis12445
OG0003453	Montipora_capitata_HIv3___RNAseq.g15271.t1	Pocillopora_acuta_HIv2___RNAseq.g23932.t2	Spis16198
OG0003454	Montipora_capitata_HIv3___RNAseq.g20238.t1	Pocillopora_acuta_HIv2___RNAseq.g26611.t1	Spis20350
OG0003460	Montipora_capitata_HIv3___RNAseq.g12818.t1	Pocillopora_acuta_HIv2___RNAseq.g24648.t1	Spis11138
OG0003462	Montipora_capitata_HIv3___RNAseq.g23094.t1	Pocillopora_acuta_HIv2___RNAseq.g10581.t1	Spis4152
OG0003463	Montipora_capitata_HIv3___RNAseq.g15723.t1	Pocillopora_acuta_HIv2___RNAseq.g23868.t1	Spis18657.t1
OG0003468	Montipora_capitata_HIv3___TS.g26963.t2	Pocillopora_acuta_HIv2___TS.g6101.t1	Spis22509.t2
OG0003470	Montipora_capitata_HIv3___RNAseq.g15120.t1	Pocillopora_acuta_HIv2___RNAseq.g14037.t1	Spis229
OG0003473	Montipora_capitata_HIv3___TS.g10293.t2	Pocillopora_acuta_HIv2___TS.g10394.t2	Spis19840
OG0003475	Montipora_capitata_HIv3___RNAseq.g46124.t1	Pocillopora_acuta_HIv2___RNAseq.g4979.t1	Spis17703
OG0003476	Montipora_capitata_HIv3___RNAseq.g36995.t1	Pocillopora_acuta_HIv2___TS.g24056.t1	Spis2624
OG0003478	Montipora_capitata_HIv3___RNAseq.g43103.t1	Pocillopora_acuta_HIv2___TS.g29998.t1	Spis383.t1
OG0003479	Montipora_capitata_HIv3___RNAseq.g13105.t1	Pocillopora_acuta_HIv2___RNAseq.g25319.t1	Spis13612
OG0003481	Montipora_capitata_HIv3___RNAseq.g44229.t1	Pocillopora_acuta_HIv2___RNAseq.g12986.t2	Spis8793
OG0003482	Montipora_capitata_HIv3___RNAseq.g4645.t1	Pocillopora_acuta_HIv2___TS.g20330.t1	Spis3565
OG0003483	Montipora_capitata_HIv3___RNAseq.g37563.t1	Pocillopora_acuta_HIv2___TS.g17956.t1	Spis15879
OG0003484	Montipora_capitata_HIv3___RNAseq.g7035.t1	Pocillopora_acuta_HIv2___RNAseq.g20859.t1	Spis12272
OG0003487	Montipora_capitata_HIv3___RNAseq.g15807.t1	Pocillopora_acuta_HIv2___RNAseq.g4381.t1	Spis11634
OG0003488	Montipora_capitata_HIv3___RNAseq.g47122.t1	Pocillopora_acuta_HIv2___RNAseq.g5248.t1	Spis2918
OG0003490	Montipora_capitata_HIv3___RNAseq.g25373.t1	Pocillopora_acuta_HIv2___RNAseq.g28194.t1a	Spis2148
OG0003499	Montipora_capitata_HIv3___RNAseq.g44533.t1	Pocillopora_acuta_HIv2___RNAseq.g975.t1	Spis14812.t1
OG0003501	Montipora_capitata_HIv3___RNAseq.g9360.t2	Pocillopora_acuta_HIv2___RNAseq.g17229.t1	Spis2168
OG0003507	Montipora_capitata_HIv3___RNAseq.g8882.t1	Pocillopora_acuta_HIv2___RNAseq.g16245.t1	Spis6795
OG0003508	Montipora_capitata_HIv3___RNAseq.g9363.t2	Pocillopora_acuta_HIv2___TS.g17626.t1	Spis2169
OG0003512	Montipora_capitata_HIv3___RNAseq.g12780.t1	Pocillopora_acuta_HIv2___TS.g21140.t1	Spis2381
OG0003513	Montipora_capitata_HIv3___TS.g29264.t2	Pocillopora_acuta_HIv2___RNAseq.g15108.t1	Spis5679
OG0003518	Montipora_capitata_HIv3___RNAseq.g44576.t1	Pocillopora_acuta_HIv2___RNAseq.g726.t1	Spis23078
OG0003521	Montipora_capitata_HIv3___RNAseq.g28047.t1	Pocillopora_acuta_HIv2___RNAseq.g12339.t1	Spis12959
OG0003523	Montipora_capitata_HIv3___RNAseq.g38855.t4	Pocillopora_acuta_HIv2___TS.g18097.t2	Spis18609.t1
OG0003535	Montipora_capitata_HIv3___RNAseq.g46451.t1	Pocillopora_acuta_HIv2___RNAseq.g5068.t1	Spis19189
OG0003536	Montipora_capitata_HIv3___TS.g432.t1	Pocillopora_acuta_HIv2___RNAseq.g7784.t1	Spis6408
OG0003538	Montipora_capitata_HIv3___RNAseq.g47572.t1	Pocillopora_acuta_HIv2___RNAseq.g8004.t1	Spis14
OG0003541	Montipora_capitata_HIv3___RNAseq.g1928.t1	Pocillopora_acuta_HIv2___RNAseq.g31085.t1c	Spis10507.t2
OG0003542	Montipora_capitata_HIv3___TS.g26667.t4	Pocillopora_acuta_HIv2___TS.g26746.t1	Spis9869
OG0003543	Montipora_capitata_HIv3___RNAseq.g41696.t1	Pocillopora_acuta_HIv2___RNAseq.g13087.t1	Spis8029
OG0003546	Montipora_capitata_HIv3___RNAseq.g12151.t1	Pocillopora_acuta_HIv2___TS.g7623.t1	Spis3417
OG0003549	Montipora_capitata_HIv3___RNAseq.g9646.t1	Pocillopora_acuta_HIv2___RNAseq.g11946.t1	Spis17503
OG0003550	Montipora_capitata_HIv3___RNAseq.g45362.t1	Pocillopora_acuta_HIv2___RNAseq.g15496.t1	Spis9286
OG0003553	Montipora_capitata_HIv3___TS.g13753.t1	Pocillopora_acuta_HIv2___RNAseq.g21396.t1	Spis10271
OG0003554	Montipora_capitata_HIv3___RNAseq.g43126.t1	Pocillopora_acuta_HIv2___RNAseq.g8316.t1	Spis588
OG0003555	Montipora_capitata_HIv3___TS.g31819.t2b	Pocillopora_acuta_HIv2___RNAseq.g29034.t1	Spis12147
OG0003557	Montipora_capitata_HIv3___TS.g49657.t3	Pocillopora_acuta_HIv2___RNAseq.g8319.t1	Spis591
OG0003560	Montipora_capitata_HIv3___RNAseq.g30293.t1	Pocillopora_acuta_HIv2___TS.g18866.t3	Spis15635
OG0003564	Montipora_capitata_HIv3___TS.g33380.t2	Pocillopora_acuta_HIv2___RNAseq.g4291.t1	Spis14469
OG0003565	Montipora_capitata_HIv3___RNAseq.g39901.t1	Pocillopora_acuta_HIv2___RNAseq.g6173.t1	Spis18666
OG0003566	Montipora_capitata_HIv3___TS.g1508.t2b	Pocillopora_acuta_HIv2___RNAseq.g5318.t1	Spis2866
OG0003567	Montipora_capitata_HIv3___RNAseq.g25321.t1	Pocillopora_acuta_HIv2___RNAseq.g28180.t1	Spis16559
OG0003568	Montipora_capitata_HIv3___RNAseq.g825.t2	Pocillopora_acuta_HIv2___RNAseq.g156.t1	Spis15546.t2
OG0003572	Montipora_capitata_HIv3___RNAseq.g47299.t2	Pocillopora_acuta_HIv2___RNAseq.g5361.t1	Spis3812
OG0003573	Montipora_capitata_HIv3___RNAseq.g47654.t1	Pocillopora_acuta_HIv2___RNAseq.g8046.t1	Spis15743.t1
OG0003575	Montipora_capitata_HIv3___RNAseq.g15191.t1	Pocillopora_acuta_HIv2___RNAseq.g14114.t2a	Spis8131
OG0003577	Montipora_capitata_HIv3___RNAseq.g7239.t1	Pocillopora_acuta_HIv2___RNAseq.g15085.t1	Spis5698
OG0003578	Montipora_capitata_HIv3___RNAseq.g23045.t1	Pocillopora_acuta_HIv2___RNAseq.g10524.t1	Spis8931
OG0003584	Montipora_capitata_HIv3___RNAseq.g9055.t1	Pocillopora_acuta_HIv2___TS.g26014.t1c	Spis9164
OG0003588	Montipora_capitata_HIv3___RNAseq.g25208.t1	Pocillopora_acuta_HIv2___RNAseq.g28095.t1	Spis3890
OG0003591	Montipora_capitata_HIv3___RNAseq.g19782.t1	Pocillopora_acuta_HIv2___RNAseq.g11281.t1	Spis3054
OG0003594	Montipora_capitata_HIv3___RNAseq.g20397.t1	Pocillopora_acuta_HIv2___RNAseq.g28263.t1	Spis7217
OG0003596	Montipora_capitata_HIv3___RNAseq.g45311.t1	Pocillopora_acuta_HIv2___TS.g4109.t3	Spis8290.t1
OG0003600	Montipora_capitata_HIv3___TS.g17859.t1	Pocillopora_acuta_HIv2___RNAseq.g11602.t1	Spis19654
OG0003601	Montipora_capitata_HIv3___RNAseq.g15108.t1	Pocillopora_acuta_HIv2___RNAseq.g14009.t1	Spis242
OG0003602	Montipora_capitata_HIv3___RNAseq.g43105.t1	Pocillopora_acuta_HIv2___RNAseq.g4836.t1	Spis1973
OG0003603	Montipora_capitata_HIv3___RNAseq.g45955.t1	Pocillopora_acuta_HIv2___RNAseq.g17941.t1	Spis9305
OG0003605	Montipora_capitata_HIv3___RNAseq.g12060.t1	Pocillopora_acuta_HIv2___RNAseq.g26383.t1	Spis2254.t1
OG0003607	Montipora_capitata_HIv3___TS.g31749.t1	Pocillopora_acuta_HIv2___RNAseq.g20463.t2	Spis21189
OG0003608	Montipora_capitata_HIv3___RNAseq.g42441.t1	Pocillopora_acuta_HIv2___RNAseq.g12848.t1	Spis6179
OG0003610	Montipora_capitata_HIv3___RNAseq.g35013.t1	Pocillopora_acuta_HIv2___RNAseq.g29151.t1	Spis1197
OG0003611	Montipora_capitata_HIv3___RNAseq.g12699.t1a	Pocillopora_acuta_HIv2___TS.g16143.t1	Spis7777
OG0003612	Montipora_capitata_HIv3___RNAseq.g41446.t1	Pocillopora_acuta_HIv2___RNAseq.g12548.t1a	Spis7151
OG0003614	Montipora_capitata_HIv3___RNAseq.g2805.t1	Pocillopora_acuta_HIv2___RNAseq.g3538.t2	Spis6849.t1
OG0003615	Montipora_capitata_HIv3___RNAseq.g19910.t1	Pocillopora_acuta_HIv2___RNAseq.g26680.t1	Spis5365
OG0003618	Montipora_capitata_HIv3___RNAseq.g46172.t1	Pocillopora_acuta_HIv2___TS.g6333.t1	Spis20071
OG0003619	Montipora_capitata_HIv3___TS.g41951.t2	Pocillopora_acuta_HIv2___RNAseq.g15850.t1	Spis14639
OG0003622	Montipora_capitata_HIv3___RNAseq.g47830.t1	Pocillopora_acuta_HIv2___RNAseq.g8072.t1	Spis3752
OG0003624	Montipora_capitata_HIv3___RNAseq.g43123.t1	Pocillopora_acuta_HIv2___RNAseq.g8326.t2	Spis572
OG0003625	Montipora_capitata_HIv3___RNAseq.g24149.t1	Pocillopora_acuta_HIv2___RNAseq.g22362.t1	Spis16802
OG0003626	Montipora_capitata_HIv3___RNAseq.g14556.t1	Pocillopora_acuta_HIv2___RNAseq.g14148.t1	Spis8102
OG0003628	Montipora_capitata_HIv3___RNAseq.g19968.t1	Pocillopora_acuta_HIv2___RNAseq.g26676.t1	Spis5369
OG0003636	Montipora_capitata_HIv3___TS.g2934.t1b	Pocillopora_acuta_HIv2___RNAseq.g31380.t1	Spis15954
OG0003637	Montipora_capitata_HIv3___TS.g37249.t1	Pocillopora_acuta_HIv2___RNAseq.g21677.t1	Spis13933
OG0003638	Montipora_capitata_HIv3___RNAseq.g13285.t1	Pocillopora_acuta_HIv2___RNAseq.g25195.t1	Spis16189
OG0003639	Montipora_capitata_HIv3___RNAseq.g3184.t1	Pocillopora_acuta_HIv2___RNAseq.g28881.t1	Spis7707
OG0003640	Montipora_capitata_HIv3___RNAseq.g39251.t1	Pocillopora_acuta_HIv2___RNAseq.g26989.t1	Spis12634
OG0003641	Montipora_capitata_HIv3___RNAseq.g45559.t1	Pocillopora_acuta_HIv2___RNAseq.g852.t1	Spis6434
OG0003642	Montipora_capitata_HIv3___RNAseq.g28219.t1	Pocillopora_acuta_HIv2___TS.g3058.t2	Spis4382
OG0003643	Montipora_capitata_HIv3___TS.g29049.t1	Pocillopora_acuta_HIv2___RNAseq.g7717.t1	Spis3324
OG0003644	Montipora_capitata_HIv3___TS.g11064.t2	Pocillopora_acuta_HIv2___TS.g29639.t1	Spis11629
OG0003648	Montipora_capitata_HIv3___RNAseq.g49476.t1	Pocillopora_acuta_HIv2___RNAseq.g25940.t1	Spis12427
OG0003649	Montipora_capitata_HIv3___RNAseq.g34610.t2a	Pocillopora_acuta_HIv2___TS.g20745.t1	Spis1350
OG0003650	Montipora_capitata_HIv3___RNAseq.g6776.t2	Pocillopora_acuta_HIv2___RNAseq.g2150.t1	Spis6188.t1
OG0003651	Montipora_capitata_HIv3___RNAseq.g9095.t1	Pocillopora_acuta_HIv2___RNAseq.g16009.t1	Spis20257
OG0003655	Montipora_capitata_HIv3___RNAseq.g15779.t1	Pocillopora_acuta_HIv2___RNAseq.g4449.t1	Spis19355
OG0003656	Montipora_capitata_HIv3___RNAseq.g37178.t1	Pocillopora_acuta_HIv2___RNAseq.g5888.t1	Spis12746
OG0003657	Montipora_capitata_HIv3___RNAseq.g39635.t1	Pocillopora_acuta_HIv2___RNAseq.g6336.t1	Spis21640
OG0003658	Montipora_capitata_HIv3___RNAseq.g14849.t1	Pocillopora_acuta_HIv2___TS.g12344.t1	Spis4496
OG0003661	Montipora_capitata_HIv3___RNAseq.g30961.t1	Pocillopora_acuta_HIv2___RNAseq.g8693.t1	Spis2332
OG0003662	Montipora_capitata_HIv3___TS.g46023.t1	Pocillopora_acuta_HIv2___RNAseq.g15190.t1	Spis4626
OG0003663	Montipora_capitata_HIv3___RNAseq.g47656.t1	Pocillopora_acuta_HIv2___RNAseq.g8044.t1	Spis15741.t1
OG0003666	Montipora_capitata_HIv3___RNAseq.g23074.t1	Pocillopora_acuta_HIv2___RNAseq.g10519.t1	Spis8926
OG0003673	Montipora_capitata_HIv3___RNAseq.g3347.t1	Pocillopora_acuta_HIv2___RNAseq.g28848.t1	Spis7741
OG0003674	Montipora_capitata_HIv3___RNAseq.g23446.t1	Pocillopora_acuta_HIv2___RNAseq.g21663.t1	Spis17654
OG0003676	Montipora_capitata_HIv3___RNAseq.g34336.t1	Pocillopora_acuta_HIv2___RNAseq.g18587.t1	Spis12520
OG0003677	Montipora_capitata_HIv3___RNAseq.g47626.t1	Pocillopora_acuta_HIv2___TS.g6579.t1	Spis27
