"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0016791",0.0117411759602102,0.998091708745629,4,172,"phosphatase activity","MF"
"GO:0004427",0.0151491349848719,0.999923568520732,1,3,"inorganic diphosphate phosphatase activity","MF"
"GO:0004740",0.0151491349848719,0.999923568520732,1,3,"pyruvate dehydrogenase (acetyl-transferring) kinase activity","MF"
"GO:0004699",0.0151492084011303,0.99992356777738,1,3,"calcium-independent protein kinase C activity","MF"
"GO:0036004",0.0151548983844352,0.999923510154236,1,3,"GAF domain binding","MF"
"GO:0008443",0.0152542197888565,0.999922500792839,1,3,"phosphofructokinase activity","MF"
"GO:0070095",0.0152542197888565,0.999922500792839,1,3,"fructose-6-phosphate binding","MF"
"GO:0033691",0.0152590722680784,0.999922451308457,1,3,"sialic acid binding","MF"
"GO:0004331",0.0152888787217845,0.999922147000771,1,3,"fructose-2,6-bisphosphate 2-phosphatase activity","MF"
"GO:0004519",0.016564524603737,0.997940949755416,3,105,"endonuclease activity","MF"
"GO:0016301",0.0169455375331201,0.994897471814511,7,518,"kinase activity","MF"
"GO:0101006",0.0201480620452807,0.999847646196337,1,4,"protein histidine phosphatase activity","MF"
"GO:0000386",0.0201621498251056,0.999847432150921,1,4,"second spliceosomal transesterification activity","MF"
"GO:0004557",0.0201771232199926,0.999847204483606,1,4,"alpha-galactosidase activity","MF"
"GO:0008456",0.0201771232199926,0.999847204483606,1,4,"alpha-N-acetylgalactosaminidase activity","MF"
"GO:0048306",0.0220116998726767,0.998441848624994,2,45,"calcium-dependent protein binding","MF"
"GO:0043208",0.0252448038539506,0.999744425343445,1,5,"glycosphingolipid binding","MF"
"GO:0019203",0.0252723789630212,0.999743863807644,1,5,"carbohydrate phosphatase activity","MF"
"GO:0050308",0.0252723789630212,0.999743863807644,1,5,"sugar-phosphatase activity","MF"
"GO:0004540",0.0260760908057741,0.996144323832913,3,125,"ribonuclease activity","MF"
"GO:0042578",0.0298630824848143,0.993565582058961,4,229,"phosphoric ester hydrolase activity","MF"
"GO:0004526",0.0300745983341638,0.999621543302912,1,6,"ribonuclease P activity","MF"
"GO:0060002",0.0300817789299639,0.999621361472835,1,6,"plus-end directed microfilament motor activity","MF"
"GO:0046790",0.0301689909850852,0.999619149524053,1,6,"virion binding","MF"
"GO:0030628",0.0302385701644399,0.999617380119692,1,6,"pre-mRNA 3'-splice site binding","MF"
"GO:0008253",0.0302574351611294,0.999616899666029,1,6,"5'-nucleotidase activity","MF"
"GO:0003735",0.0311471930327206,0.995065985956868,3,134,"structural constituent of ribosome","MF"
"GO:0003691",0.0349978155085647,0.999471960145362,1,7,"double-stranded telomeric DNA binding","MF"
"GO:0004111",0.035019912895407,0.999471288536786,1,7,"creatine kinase activity","MF"
"GO:0004726",0.0350375119556459,0.999470753336837,1,7,"non-membrane spanning protein tyrosine phosphatase activity","MF"
"GO:0004677",0.0350858917952888,0.999469280657019,1,7,"DNA-dependent protein kinase activity","MF"
"GO:0030621",0.0351114946526864,0.999468500467977,1,7,"U4 snRNA binding","MF"
"GO:0042806",0.0351182156744225,0.999468295563804,1,7,"fucose binding","MF"
"GO:0043047",0.0398948256175108,0.999298374754818,1,8,"single-stranded telomeric DNA binding","MF"
"GO:0016775",0.0399187396902129,0.999297526827322,1,8,"phosphotransferase activity, nitrogenous group as acceptor","MF"
"GO:0017162",0.0399409142869923,0.999296740112213,1,8,"aryl hydrocarbon receptor binding","MF"
"GO:0001637",0.0399608049242689,0.999296034047482,1,8,"G protein-coupled chemoattractant receptor activity","MF"
"GO:0004896",0.0399608049242689,0.999296034047482,1,8,"cytokine receptor activity","MF"
"GO:0004950",0.0399608049242689,0.999296034047482,1,8,"chemokine receptor activity","MF"
"GO:0016493",0.0399608049242689,0.999296034047482,1,8,"C-C chemokine receptor activity","MF"
"GO:0019957",0.0399608049242689,0.999296034047482,1,8,"C-C chemokine binding","MF"
"GO:0070739",0.0399701217272313,0.999295703202024,1,8,"protein-glutamic acid ligase activity","MF"
"GO:0070740",0.0399701217272313,0.999295703202024,1,8,"tubulin-glutamic acid ligase activity","MF"
"GO:0004697",0.0399918519995408,0.999294931239799,1,8,"protein kinase C activity","MF"
"GO:0008252",0.0400782736163579,0.999291856884477,1,8,"nucleotidase activity","MF"
"GO:0009982",0.0447856405671971,0.999100246922536,1,9,"pseudouridine synthase activity","MF"
"GO:1901612",0.0448080534458431,0.999099338364513,1,9,"cardiolipin binding","MF"
"GO:0043008",0.0448772997762604,0.999096528357141,1,9,"ATP-dependent protein binding","MF"
"GO:0030546",0.045052803392212,0.999089386497899,1,9,"signaling receptor activator activity","MF"
"GO:0016772",0.0478122665679182,0.982149307863693,7,647,"transferase activity, transferring phosphorus-containing groups","MF"
"GO:1902936",0.0496004735349964,0.99449797196228,2,70,"phosphatidylinositol bisphosphate binding","MF"
"GO:0015929",0.0496583889191163,0.998878084537814,1,10,"hexosaminidase activity","MF"
"GO:1901611",0.0497009944154667,0.99887614025133,1,10,"phosphatidylglycerol binding","MF"
"GO:0046625",0.0498207483280558,0.998870666137363,1,10,"sphingolipid binding","MF"
"GO:0051196",0.0289351988356639,0.997619796343932,2,52,NA,NA
"GO:0051193",0.0410622765038036,0.995900549857739,2,63,NA,NA
