"OG0007297","aten_0.1.m1.5493.m1","Montipora_capitata_HIv3___TS.g24653.t1","Pocillopora_acuta_HIv2___RNAseq.g12302.t1","Spis13868","Spis13868"
"OG0007298","aten_0.1.m1.34983.m1","Montipora_capitata_HIv3___RNAseq.g50122.t1","Pocillopora_acuta_HIv2___TS.g9395.t1","Spis4650","Spis4650"
"OG0007299","aten_0.1.m1.9152.m1","Montipora_capitata_HIv3___TS.g48616.t1","Pocillopora_acuta_HIv2___RNAseq.g14652.t1","Spis7449","Spis7449"
"OG0007300","aten_0.1.m1.8549.m1","Montipora_capitata_HIv3___RNAseq.g5549.t1","Pocillopora_acuta_HIv2___RNAseq.g7411.t1","Spis16908","Spis16908"
"OG0007301","aten_0.1.m1.36699.m1","Montipora_capitata_HIv3___RNAseq.g15120.t1","Pocillopora_acuta_HIv2___RNAseq.g14037.t1","Spis229","Spis229"
"OG0007302","aten_0.1.m1.11696.m1","Montipora_capitata_HIv3___RNAseq.g39341.t1","Pocillopora_acuta_HIv2___RNAseq.g29060.t1","Spis2271.t1","Spis2271"
"OG0007303","aten_0.1.m1.18867.m1","Montipora_capitata_HIv3___RNAseq.g6860.t1","Pocillopora_acuta_HIv2___TS.g27350.t1e","Spis8383","Spis8383"
"OG0007304","aten_0.1.m1.3485.m1","Montipora_capitata_HIv3___TS.g1925.t2","Pocillopora_acuta_HIv2___RNAseq.g8048.t1","Spis15745","Spis15745"
"OG0007305","aten_0.1.m1.16071.m1","Montipora_capitata_HIv3___RNAseq.g16328.t1","Pocillopora_acuta_HIv2___RNAseq.g6514.t1","Spis14209","Spis14209"
"OG0007306","aten_0.1.m1.24377.m1","Montipora_capitata_HIv3___RNAseq.g26490.t1","Pocillopora_acuta_HIv2___RNAseq.g30113.t1","Spis11360","Spis11360"
"OG0007307","aten_0.1.m1.33162.m1","Montipora_capitata_HIv3___RNAseq.g2723.t1","Pocillopora_acuta_HIv2___RNAseq.g3590.t1","Spis10847","Spis10847"
"OG0007308","aten_0.1.m1.12351.m1","Montipora_capitata_HIv3___RNAseq.g39943.t1","Pocillopora_acuta_HIv2___RNAseq.g23603.t1","Spis13777","Spis13777"
"OG0007309","aten_0.1.m1.4511.m1","Montipora_capitata_HIv3___RNAseq.g14932.t1","Pocillopora_acuta_HIv2___RNAseq.g14259.t2","Spis14989","Spis14989"
"OG0007310","aten_0.1.m1.13374.m1","Montipora_capitata_HIv3___RNAseq.g4745.t1","Pocillopora_acuta_HIv2___RNAseq.g1929.t1","Spis4321.t1","Spis4321"
"OG0007311","aten_0.1.m1.18233.m1","Montipora_capitata_HIv3___RNAseq.g25605.t1","Pocillopora_acuta_HIv2___RNAseq.g27973.t1","Spis6695","Spis6695"
"OG0007312","aten_0.1.m1.35160.m1","Montipora_capitata_HIv3___TS.g25848.t1","Pocillopora_acuta_HIv2___RNAseq.g21254.t1","Spis5020","Spis5020"
"OG0007313","aten_0.1.m1.7744.m1","Montipora_capitata_HIv3___RNAseq.g30576.t1","Pocillopora_acuta_HIv2___RNAseq.g30562.t1","Spis11556","Spis11556"
"OG0007314","aten_0.1.m1.7589.m1","Montipora_capitata_HIv3___RNAseq.g30975.t1","Pocillopora_acuta_HIv2___RNAseq.g8686.t1","Spis2322","Spis2322"
"OG0007315","aten_0.1.m1.13346.m1","Montipora_capitata_HIv3___RNAseq.g4774.t1","Pocillopora_acuta_HIv2___RNAseq.g1979.t1","Spis4541","Spis4541"
"OG0007316","aten_0.1.m1.12033.m1","Montipora_capitata_HIv3___RNAseq.g660.t1","Pocillopora_acuta_HIv2___RNAseq.g16550.t1","Spis14124","Spis14124"
"OG0007317","aten_0.1.m1.19805.m1","Montipora_capitata_HIv3___RNAseq.g41697.t1","Pocillopora_acuta_HIv2___RNAseq.g13088.t1","Spis8028","Spis8028"
"OG0007319","aten_0.1.m1.10665.m1","Montipora_capitata_HIv3___RNAseq.g13412.t1","Pocillopora_acuta_HIv2___RNAseq.g14325.t1","Spis7033","Spis7033"
"OG0007320","aten_0.1.m1.12676.m1","Montipora_capitata_HIv3___RNAseq.g46356.t1","Pocillopora_acuta_HIv2___RNAseq.g5028.t1","Spis10427","Spis10427"
"OG0007321","aten_0.1.m1.25211.m1","Montipora_capitata_HIv3___RNAseq.g35525.t1","Pocillopora_acuta_HIv2___RNAseq.g29283.t1","Spis17084","Spis17084"
"OG0007322","aten_0.1.m1.10130.m1","Montipora_capitata_HIv3___RNAseq.g18424.t1","Pocillopora_acuta_HIv2___RNAseq.g21359.t2","Spis16708","Spis16708"
"OG0007323","aten_0.1.m1.2821.m1","Montipora_capitata_HIv3___RNAseq.g34468.t1","Pocillopora_acuta_HIv2___RNAseq.g11632.t1","Spis3994.t1","Spis3994"
"OG0007325","aten_0.1.m1.1226.m1","Montipora_capitata_HIv3___RNAseq.g22822.t1","Pocillopora_acuta_HIv2___RNAseq.g10317.t1","Spis5398","Spis5398"
"OG0007326","aten_0.1.m1.20840.m1","Montipora_capitata_HIv3___RNAseq.g15413.t1","Pocillopora_acuta_HIv2___RNAseq.g14936.t1","Spis152.t1","Spis152"
"OG0007327","aten_0.1.m1.18468.m1","Montipora_capitata_HIv3___RNAseq.g29122.t1","Pocillopora_acuta_HIv2___RNAseq.g21298.t1a","Spis5044","Spis5044"
"OG0007328","aten_0.1.m1.4497.m1","Montipora_capitata_HIv3___RNAseq.g14913.t1","Pocillopora_acuta_HIv2___RNAseq.g13898.t1","Spis4480","Spis4480"
"OG0007329","aten_0.1.m1.14119.m1","Montipora_capitata_HIv3___RNAseq.g9713.t1","Pocillopora_acuta_HIv2___RNAseq.g11924.t1","Spis7898.t1","Spis7898"
"OG0007330","aten_0.1.m1.2058.m1","Montipora_capitata_HIv3___RNAseq.g3331.t1","Pocillopora_acuta_HIv2___RNAseq.g28821.t1","Spis2761","Spis2761"
"OG0007331","aten_0.1.m1.29061.m1","Montipora_capitata_HIv3___RNAseq.g29501.t1","Pocillopora_acuta_HIv2___RNAseq.g14986.t1b","Spis7535.t1","Spis7535"
"OG0007332","aten_0.1.m1.1904.m1","Montipora_capitata_HIv3___TS.g40948.t2","Pocillopora_acuta_HIv2___TS.g9768.t1","Spis8905.t1","Spis8905"
"OG0007333","aten_0.1.m1.24865.m1","Montipora_capitata_HIv3___RNAseq.g41451.t1","Pocillopora_acuta_HIv2___RNAseq.g12544.t1","Spis7155","Spis7155"
"OG0007334","aten_0.1.m1.9323.m1","Montipora_capitata_HIv3___RNAseq.15888_t","Pocillopora_acuta_HIv2___RNAseq.g14617.t1","Spis7423","Spis7423"
"OG0007335","aten_0.1.m1.705.m1","Montipora_capitata_HIv3___TS.g33816.t1b","Pocillopora_acuta_HIv2___RNAseq.g26650.t1","Spis5384","Spis5384"
"OG0007336","aten_0.1.m1.15047.m1","Montipora_capitata_HIv3___RNAseq.g9633.t1","Pocillopora_acuta_HIv2___RNAseq.g29594.t1","Spis3486","Spis3486"
"OG0007337","aten_0.1.m1.8947.m1","Montipora_capitata_HIv3___RNAseq.g44075.t1","Pocillopora_acuta_HIv2___TS.g20034.t1","Spis3361.t1","Spis3361"
"OG0007338","aten_0.1.m1.7811.m1","Montipora_capitata_HIv3___RNAseq.g30421.t1b","Pocillopora_acuta_HIv2___RNAseq.g30676.t1","Spis8594","Spis8594"
"OG0007339","aten_0.1.m1.22106.m1","Montipora_capitata_HIv3___RNAseq.g45522.t1","Pocillopora_acuta_HIv2___RNAseq.g871.t1","Spis6444","Spis6444"
"OG0007340","aten_0.1.m1.16312.m1","Montipora_capitata_HIv3___RNAseq.g50320.t1","Pocillopora_acuta_HIv2___RNAseq.g25758.t1a","Spis18194","Spis18194"
"OG0007341","aten_0.1.m1.15379.m1","Montipora_capitata_HIv3___RNAseq.g15693.t1","Pocillopora_acuta_HIv2___RNAseq.g23892.t1","Spis17365","Spis17365"
"OG0007342","aten_0.1.m1.6372.m1","Montipora_capitata_HIv3___RNAseq.g49483.t1","Pocillopora_acuta_HIv2___RNAseq.g25933.t1","Spis12422","Spis12422"
"OG0007343","aten_0.1.m1.4563.m1","Montipora_capitata_HIv3___RNAseq.g14976.t1b","Pocillopora_acuta_HIv2___TS.g12041.t1","Spis7629","Spis7629"
"OG0007344","aten_0.1.m1.8362.m1","Montipora_capitata_HIv3___RNAseq.g32149.t1","Pocillopora_acuta_HIv2___RNAseq.g30310.t1","Spis11957","Spis11957"
"OG0007345","aten_0.1.m1.14994.m1","Montipora_capitata_HIv3___RNAseq.g9530.t2","Pocillopora_acuta_HIv2___RNAseq.g17050.t1","Spis4075","Spis4075"
"OG0007346","aten_0.1.m1.8917.m1","Montipora_capitata_HIv3___RNAseq.g44040.t1","Pocillopora_acuta_HIv2___TS.g20066.t1b","Spis3334.t1","Spis3334"
"OG0007347","aten_0.1.m1.1356.m1","Montipora_capitata_HIv3___RNAseq.g23038.t1","Pocillopora_acuta_HIv2___RNAseq.g10508.t1","Spis25766.Novel.t1","Spis25766.Novel"
"OG0007349","aten_0.1.m1.3791.m1","Montipora_capitata_HIv3___RNAseq.g48486.t1","Pocillopora_acuta_HIv2___RNAseq.g21026.t1","Spis12026","Spis12026"
"OG0007350","aten_0.1.m1.24368.m1","Montipora_capitata_HIv3___RNAseq.g26479.t1","Pocillopora_acuta_HIv2___TS.g11833.t1","Spis873","Spis873"
"OG0007351","aten_0.1.m1.30541.m1","Montipora_capitata_HIv3___RNAseq.g8823.t1","Pocillopora_acuta_HIv2___RNAseq.g16190.t1a","Spis16235","Spis16235"
"OG0007352","aten_0.1.m1.1736.m1","Montipora_capitata_HIv3___RNAseq.g23519.t2","Pocillopora_acuta_HIv2___RNAseq.g22089.t1","Spis19229","Spis19229"
"OG0007353","aten_0.1.m1.429.m1","Montipora_capitata_HIv3___RNAseq.g19757.t1","Pocillopora_acuta_HIv2___TS.g29465.t2","Spis3044","Spis3044"
"OG0007354","aten_0.1.m1.30232.m1","Montipora_capitata_HIv3___RNAseq.g35122.t1","Pocillopora_acuta_HIv2___RNAseq.g23770.t1","Spis1098","Spis1098"
"OG0007355","aten_0.1.m1.637.m1","Montipora_capitata_HIv3___RNAseq.g20164.t1","Pocillopora_acuta_HIv2___RNAseq.g28409.t1","Spis5639","Spis5639"
"OG0007356","aten_0.1.m1.7416.m1","Montipora_capitata_HIv3___RNAseq.g44479.t1","Pocillopora_acuta_HIv2___RNAseq.g9554.t1","Spis10365","Spis10365"
"OG0007357","aten_0.1.m1.7449.m1","Montipora_capitata_HIv3___TS.g45572.t1a","Pocillopora_acuta_HIv2___RNAseq.g15287.t1","Spis8323.t1","Spis8323"
"OG0007358","aten_0.1.m1.21554.m1","Montipora_capitata_HIv3___RNAseq.g34966.t1","Pocillopora_acuta_HIv2___RNAseq.g29119.t1","Spis1165","Spis1165"
"OG0007359","aten_0.1.m1.6766.m1","Montipora_capitata_HIv3___RNAseq.g24641.t1","Pocillopora_acuta_HIv2___RNAseq.g3824.t2","Spis13989","Spis13989"
"OG0007360","aten_0.1.m1.14298.m1","Montipora_capitata_HIv3___RNAseq.g11580.t1","Pocillopora_acuta_HIv2___RNAseq.g16924.t1","Spis7373","Spis7373"
"OG0007361","aten_0.1.m1.18844.m1","Montipora_capitata_HIv3___RNAseq.g6838.t1","Pocillopora_acuta_HIv2___RNAseq.g20683.t1","Spis8395.t1","Spis8395"
"OG0007362","aten_0.1.m1.24813.m1","Montipora_capitata_HIv3___RNAseq.g41388.t1","Pocillopora_acuta_HIv2___TS.g15143.t1","Spis7166","Spis7166"
"OG0007364","aten_0.1.m1.21226.m1","Montipora_capitata_HIv3___RNAseq.g5420.t1","Pocillopora_acuta_HIv2___RNAseq.g7509.t2","Spis16482.t1","Spis16482"
"OG0007365","aten_0.1.m1.34965.m1","Montipora_capitata_HIv3___RNAseq.g50099.t1","Pocillopora_acuta_HIv2___RNAseq.g2745.t1","Spis21373","Spis21373"
"OG0007366","aten_0.1.m1.14438.m1","Montipora_capitata_HIv3___RNAseq.g11666.t1","Pocillopora_acuta_HIv2___RNAseq.g16975.t1","Spis15030","Spis15030"
"OG0007367","aten_0.1.m1.7378.m1","Montipora_capitata_HIv3___TS.g46137.t1b","Pocillopora_acuta_HIv2___RNAseq.g1075.t1","Spis6340","Spis6340"
"OG0007368","aten_0.1.m1.21027.m1","Montipora_capitata_HIv3___RNAseq.g45121.t2","Pocillopora_acuta_HIv2___RNAseq.g1100.t1","Spis13280","Spis13280"
"OG0007369","aten_0.1.m1.1805.m1","Montipora_capitata_HIv3___RNAseq.g22108.t1","Pocillopora_acuta_HIv2___TS.g549.t1","Spis6066","Spis6066"
"OG0007370","aten_0.1.m1.37029.m1","Montipora_capitata_HIv3___RNAseq.g8707.t1","Pocillopora_acuta_HIv2___RNAseq.g16286.t1","Spis6756","Spis6756"
"OG0007371","aten_0.1.m1.3407.m1","Montipora_capitata_HIv3___RNAseq.g47523.t1","Pocillopora_acuta_HIv2___RNAseq.g7944.t1","Spis15521","Spis15521"
"OG0007372","aten_0.1.m1.23499.m1","Montipora_capitata_HIv3___RNAseq.g50151.t2a","Pocillopora_acuta_HIv2___TS.g9310.t3","Spis4943.t1","Spis4943"
"OG0007373","aten_0.1.m1.2383.m1","Montipora_capitata_HIv3___RNAseq.g2978.t1","Pocillopora_acuta_HIv2___RNAseq.g1144.t1","Spis13226","Spis13226"
"OG0007374","aten_0.1.m1.16018.m1","Montipora_capitata_HIv3___RNAseq.g16480.t1","Pocillopora_acuta_HIv2___TS.g23605.t2","Spis5787","Spis5787"
"OG0007375","aten_0.1.m1.2126.m1","Montipora_capitata_HIv3___RNAseq.g3252.t1","Pocillopora_acuta_HIv2___RNAseq.g28768.t1","Spis2730","Spis2730"
"OG0007376","aten_0.1.m1.18612.m1","Montipora_capitata_HIv3___RNAseq.g1928.t1","Pocillopora_acuta_HIv2___RNAseq.g31085.t1c","Spis10507.t2","Spis10507"
"OG0007377","aten_0.1.m1.3918.m1","Montipora_capitata_HIv3___RNAseq.g46804.t1","Pocillopora_acuta_HIv2___RNAseq.g4933.t1","Spis14606","Spis14606"
"OG0007378","aten_0.1.m1.11022.m1","Montipora_capitata_HIv3___RNAseq.g41030.t1","Pocillopora_acuta_HIv2___RNAseq.g8853.t1","Spis3250","Spis3250"
"OG0007379","aten_0.1.m1.984.m1","Montipora_capitata_HIv3___RNAseq.g20880.t1","Pocillopora_acuta_HIv2___RNAseq.g10913.t1","Spis6983","Spis6983"
"OG0007380","aten_0.1.m1.21014.m1","Montipora_capitata_HIv3___RNAseq.g45112.t1","Pocillopora_acuta_HIv2___TS.g27842.t2b","Spis9818","Spis9818"
"OG0007382","aten_0.1.m1.30274.m1","Montipora_capitata_HIv3___RNAseq.g39613.t1b","Pocillopora_acuta_HIv2___TS.g23932.t1","Spis21134","Spis21134"
"OG0007383","aten_0.1.m1.14428.m1","Montipora_capitata_HIv3___RNAseq.g11706.t1","Pocillopora_acuta_HIv2___RNAseq.g16986.t1","Spis15042","Spis15042"
"OG0007384","aten_0.1.m1.27511.m1","Montipora_capitata_HIv3___RNAseq.g36969.t1","Pocillopora_acuta_HIv2___RNAseq.g22605.t1","Spis11353","Spis11353"
"OG0007385","aten_0.1.m1.25146.m1","Montipora_capitata_HIv3___RNAseq.g2343.t1","Pocillopora_acuta_HIv2___TS.g9692.t1","Spis8420","Spis8420"
"OG0007386","aten_0.1.m1.24795.m1","Montipora_capitata_HIv3___RNAseq.g41363.t1","Pocillopora_acuta_HIv2___RNAseq.g12602.t1","Spis17121","Spis17121"
"OG0007387","aten_0.1.m1.3210.m1","Montipora_capitata_HIv3___RNAseq.g33778.t1","Pocillopora_acuta_HIv2___RNAseq.g18466.t1","Spis1366","Spis1366"
"OG0007388","aten_0.1.m1.12340.m1","Montipora_capitata_HIv3___TS.g32454.t1","Pocillopora_acuta_HIv2___RNAseq.g6214.t1","Spis17863","Spis17863"
"OG0007389","aten_0.1.m1.16354.m1","Montipora_capitata_HIv3___RNAseq.g50271.t1","Pocillopora_acuta_HIv2___RNAseq.g2934.t1","Spis19049","Spis19049"
"OG0007390","aten_0.1.m1.7441.m1","Montipora_capitata_HIv3___TS.g45588.t6","Pocillopora_acuta_HIv2___RNAseq.g15264.t1","Spis9800","Spis9800"
"OG0007391","aten_0.1.m1.22202.m1","Montipora_capitata_HIv3___RNAseq.g45403.t1","Pocillopora_acuta_HIv2___RNAseq.g1015.t1","Spis6322","Spis6322"
"OG0007392","aten_0.1.m1.29824.m1","Montipora_capitata_HIv3___RNAseq.g39496.t1","Pocillopora_acuta_HIv2___RNAseq.g20060.t1","Spis21095","Spis21095"
"OG0007393","aten_0.1.m1.15337.m1","Montipora_capitata_HIv3___TS.g11096.t2","Pocillopora_acuta_HIv2___RNAseq.g4464.t1","Spis22697.t1","Spis22697"
"OG0007394","aten_0.1.m1.35780.m1","Montipora_capitata_HIv3___TS.g35612.t4","Pocillopora_acuta_HIv2___RNAseq.g25331.t1","Spis13603","Spis13603"
"OG0007395","aten_0.1.m1.22394.m1","Montipora_capitata_HIv3___RNAseq.g36869.t1","Pocillopora_acuta_HIv2___TS.g2576.t2","Spis6264.t1","Spis6264"
"OG0007396","aten_0.1.m1.17684.m1","Montipora_capitata_HIv3___RNAseq.g7426.t1","Pocillopora_acuta_HIv2___RNAseq.g14459.t1","Spis17679","Spis17679"
"OG0007397","aten_0.1.m1.24793.m1","Montipora_capitata_HIv3___RNAseq.g41353.t1","Pocillopora_acuta_HIv2___RNAseq.g12615.t1","Spis17131","Spis17131"
"OG0007398","aten_0.1.m1.21204.m1","Montipora_capitata_HIv3___RNAseq.g5394.t1","Pocillopora_acuta_HIv2___TS.g6039.t1a","Spis4218.t1","Spis4218"
"OG0007399","aten_0.1.m1.3051.m1","Montipora_capitata_HIv3___RNAseq.g34109.t1","Pocillopora_acuta_HIv2___RNAseq.g11563.t1","Spis533","Spis533"
"OG0007400","aten_0.1.m1.20658.m1","Montipora_capitata_HIv3___RNAseq.g35220.t1","Pocillopora_acuta_HIv2___RNAseq.g17493.t1","Spis9506","Spis9506"
"OG0007401","aten_0.1.m1.27341.m1","Montipora_capitata_HIv3___TS.g45824.t1a","Pocillopora_acuta_HIv2___RNAseq.g3126.t1","Spis16290","Spis16290"
"OG0007402","aten_0.1.m1.27426.m1","Montipora_capitata_HIv3___TS.g45844.t2b","Pocillopora_acuta_HIv2___RNAseq.g3117.t1","Spis16283","Spis16283"
"OG0007403","aten_0.1.m1.25155.m1","Montipora_capitata_HIv3___RNAseq.g2437.t1","Pocillopora_acuta_HIv2___RNAseq.g3168.t2","Spis8421","Spis8421"
"OG0007404","aten_0.1.m1.3288.m1","Montipora_capitata_HIv3___RNAseq.g33665.t1","Pocillopora_acuta_HIv2___TS.g20656.t1","Spis14051","Spis14051"
"OG0007405","aten_0.1.m1.5142.m1","Montipora_capitata_HIv3___RNAseq.g39057.t1","Pocillopora_acuta_HIv2___RNAseq.g20438.t1","Spis20871","Spis20871"
"OG0007406","aten_0.1.m1.14851.m1","Montipora_capitata_HIv3___RNAseq.g9213.t1","Pocillopora_acuta_HIv2___TS.g25940.t1b","Spis15094","Spis15094"
"OG0007407","aten_0.1.m1.10065.m1","Montipora_capitata_HIv3___RNAseq.g18505.t1","Pocillopora_acuta_HIv2___RNAseq.g21376.t1","Spis48","Spis48"
"OG0007408","aten_0.1.m1.5377.m1","Montipora_capitata_HIv3___RNAseq.g28223.t1","Pocillopora_acuta_HIv2___RNAseq.g15033.t3","Spis7528","Spis7528"
"OG0007409","aten_0.1.m1.1177.m1","Montipora_capitata_HIv3___RNAseq.g22734.t1","Pocillopora_acuta_HIv2___RNAseq.g10272.t2","Spis5440","Spis5440"
"OG0007410","aten_0.1.m1.11212.m1","Montipora_capitata_HIv3___RNAseq.g40585.t1","Pocillopora_acuta_HIv2___RNAseq.g24368.t1","Spis8796","Spis8796"
"OG0007411","aten_0.1.m1.12226.m1","Montipora_capitata_HIv3___RNAseq.g39728.t1","Pocillopora_acuta_HIv2___RNAseq.g6333.t1","Spis16327","Spis16327"
"OG0007412","aten_0.1.m1.12159.m1","Montipora_capitata_HIv3___TS.g38420.t1","Pocillopora_acuta_HIv2___RNAseq.g119.t1","Spis7830","Spis7830"
"OG0007414","aten_0.1.m1.36684.m1","Montipora_capitata_HIv3___TS.g23244.t1","Pocillopora_acuta_HIv2___RNAseq.g14062.t1","Spis206","Spis206"
"OG0007415","aten_0.1.m1.12411.m1","Montipora_capitata_HIv3___RNAseq.g45988.t1","Pocillopora_acuta_HIv2___RNAseq.g17924.t1","Spis9321","Spis9321"
"OG0007416","aten_0.1.m1.12059.m1","Montipora_capitata_HIv3___RNAseq.g717.t3","Pocillopora_acuta_HIv2___RNAseq.g16485.t1","Spis23199","Spis23199"
"OG0007417","aten_0.1.m1.7553.m1","Montipora_capitata_HIv3___RNAseq.g31049.t1","Pocillopora_acuta_HIv2___RNAseq.g19425.t1","Spis6116","Spis6116"
"OG0007418","aten_0.1.m1.10435.m1","Montipora_capitata_HIv3___RNAseq.g12622.t1","Pocillopora_acuta_HIv2___RNAseq.g24853.t1","Spis20298.t1","Spis20298"
"OG0007419","aten_0.1.m1.1513.m1","Montipora_capitata_HIv3___RNAseq.g23342.t1","Pocillopora_acuta_HIv2___RNAseq.g24155.t1","Spis6029.t1","Spis6029"
"OG0007420","aten_0.1.m1.6580.m1","Montipora_capitata_HIv3___TS.g8047.t2","Pocillopora_acuta_HIv2___TS.g3724.t1","Spis11905","Spis11905"
"OG0007421","aten_0.1.m1.5777.m1","Montipora_capitata_HIv3___RNAseq.g27786.t1","Pocillopora_acuta_HIv2___RNAseq.g19799.t1","Spis18864","Spis18864"
"OG0007422","aten_0.1.m1.15273.m1","Montipora_capitata_HIv3___RNAseq.g15828.t1","Pocillopora_acuta_HIv2___TS.g2323.t1b","Spis10240","Spis10240"
"OG0007423","aten_0.1.m1.29057.m1","Montipora_capitata_HIv3___TS.g25971.t1","Pocillopora_acuta_HIv2___RNAseq.g9487.t1","Spis2603","Spis2603"
"OG0007424","aten_0.1.m1.21677.m1","Montipora_capitata_HIv3___RNAseq.g35081.t1","Pocillopora_acuta_HIv2___RNAseq.g29297.t1","Spis17094","Spis17094"
"OG0007425","aten_0.1.m1.22879.m1","Montipora_capitata_HIv3___RNAseq.g43897.t1","Pocillopora_acuta_HIv2___RNAseq.g7041.t1a","Spis12724","Spis12724"
"OG0007426","aten_0.1.m1.22404.m1","Montipora_capitata_HIv3___RNAseq.g36881.t1","Pocillopora_acuta_HIv2___RNAseq.g52.t1","Spis19496","Spis19496"
"OG0007428","aten_0.1.m1.3652.m1","Montipora_capitata_HIv3___RNAseq.g48181.t1","Pocillopora_acuta_HIv2___TS.g7826.t2","Spis12456","Spis12456"
"OG0007429","aten_0.1.m1.23164.m1","Montipora_capitata_HIv3___RNAseq.g2072.t1","Pocillopora_acuta_HIv2___RNAseq.g31075.t1","Spis10498.t1","Spis10498"
"OG0007430","aten_0.1.m1.9777.m1","Montipora_capitata_HIv3___TS.g20823.t1","Pocillopora_acuta_HIv2___RNAseq.g24776.t1","Spis2408","Spis2408"
"OG0007431","aten_0.1.m1.17513.m1","Montipora_capitata_HIv3___TS.g29049.t1","Pocillopora_acuta_HIv2___RNAseq.g7717.t1","Spis3324","Spis3324"
"OG0007432","aten_0.1.m1.28297.m1","Montipora_capitata_HIv3___RNAseq.g41215.t2","Pocillopora_acuta_HIv2___RNAseq.g18771.t2","Spis311.t1","Spis311"
"OG0007433","aten_0.1.m1.17739.m1","Montipora_capitata_HIv3___RNAseq.g1022.t1","Pocillopora_acuta_HIv2___RNAseq.g3482.t1","Spis6821","Spis6821"
"OG0007434","aten_0.1.m1.32240.m1","Montipora_capitata_HIv3___RNAseq.g12091.t1","Pocillopora_acuta_HIv2___RNAseq.g26391.t1","Spis15158","Spis15158"
"OG0007435","aten_0.1.m1.9939.m1","Montipora_capitata_HIv3___RNAseq.45206_t","Pocillopora_acuta_HIv2___RNAseq.g6653.t1","Spis17432","Spis17432"
"OG0007436","aten_0.1.m1.21072.m1","Montipora_capitata_HIv3___RNAseq.g44514.t1","Pocillopora_acuta_HIv2___RNAseq.g15542.t1","Spis12207","Spis12207"
"OG0007437","aten_0.1.m1.15388.m1","Montipora_capitata_HIv3___RNAseq.g15719.t1","Pocillopora_acuta_HIv2___RNAseq.15134_t","Spis18652","Spis18652"
"OG0007438","aten_0.1.m1.36661.m1","Montipora_capitata_HIv3___TS.g23277.t2","Pocillopora_acuta_HIv2___RNAseq.g14124.t1","Spis8123","Spis8123"
"OG0007439","aten_0.1.m1.5793.m1","Montipora_capitata_HIv3___TS.g24196.t1b","Pocillopora_acuta_HIv2___RNAseq.g19564.t1","Spis14666","Spis14666"
"OG0007440","aten_0.1.m1.13072.m1","Montipora_capitata_HIv3___RNAseq.g5114.t2","Pocillopora_acuta_HIv2___RNAseq.g1549.t1","Spis6646","Spis6646"
"OG0007441","aten_0.1.m1.19020.m1","Montipora_capitata_HIv3___RNAseq.g7141.t1","Pocillopora_acuta_HIv2___RNAseq.g20828.t1","Spis5062","Spis5062"
"OG0007442","aten_0.1.m1.13969.m1","Montipora_capitata_HIv3___RNAseq.g10162.t1","Pocillopora_acuta_HIv2___RNAseq.g18058.t1","Spis9786","Spis9786"
"OG0007443","aten_0.1.m1.30132.m1","Montipora_capitata_HIv3___RNAseq.g14440.t1","Pocillopora_acuta_HIv2___RNAseq.g14163.t1","Spis18726","Spis18726"
"OG0007444","aten_0.1.m1.21265.m1","Montipora_capitata_HIv3___RNAseq.g5496.t1","Pocillopora_acuta_HIv2___RNAseq.g1753.t1","Spis3152","Spis3152"
"OG0007445","aten_0.1.m1.4262.m1","Montipora_capitata_HIv3___RNAseq.g26672.t1","Pocillopora_acuta_HIv2___TS.g3149.t1","Spis20684","Spis20684"
"OG0007446","aten_0.1.m1.17824.m1","Montipora_capitata_HIv3___RNAseq.g1148.t1","Pocillopora_acuta_HIv2___RNAseq.g217.t1","Spis15271","Spis15271"
"OG0007447","aten_0.1.m1.3206.m1","Montipora_capitata_HIv3___RNAseq.g33779.t1","Pocillopora_acuta_HIv2___RNAseq.g18467.t1","Spis1367","Spis1367"
"OG0007448","aten_0.1.m1.4545.m1","Montipora_capitata_HIv3___RNAseq.g14953.t1","Pocillopora_acuta_HIv2___TS.g12071.t1","Spis7603","Spis7603"
"OG0007449","aten_0.1.m1.21205.m1","Montipora_capitata_HIv3___RNAseq.g5391.t1","Pocillopora_acuta_HIv2___RNAseq.g7489.t1","Spis4215.t2","Spis4215"
"OG0007450","aten_0.1.m1.25353.m1","Montipora_capitata_HIv3___RNAseq.g17211.t1","Pocillopora_acuta_HIv2___RNAseq.25878_t","Spis5949","Spis5949"
"OG0007451","aten_0.1.m1.27787.m1","Montipora_capitata_HIv3___RNAseq.g24438.t1","Pocillopora_acuta_HIv2___TS.g3701.t1b","Spis11886","Spis11886"
"OG0007452","aten_0.1.m1.3232.m1","Montipora_capitata_HIv3___RNAseq.g33742.t1","Pocillopora_acuta_HIv2___RNAseq.g18503.t1","Spis1403","Spis1403"
"OG0007453","aten_0.1.m1.208.m1","Montipora_capitata_HIv3___RNAseq.g19361.t1","Pocillopora_acuta_HIv2___RNAseq.g28452.t1","Spis5616","Spis5616"
"OG0007454","aten_0.1.m1.36673.m1","Montipora_capitata_HIv3___RNAseq.g15160.t1","Pocillopora_acuta_HIv2___RNAseq.g14075.t1","Spis8156","Spis8156"
"OG0007455","aten_0.1.m1.31240.m1","Montipora_capitata_HIv3___RNAseq.g4604.t1","Pocillopora_acuta_HIv2___TS.g20329.t1","Spis3566.t1","Spis3566"
