"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0030130",0.0141895342424923,0.999433958714892,2,5,"clathrin coat of trans-Golgi network vesicle","CC"
"GO:0002102",0.0191899417950014,0.997737019103354,3,15,"podosome","CC"
"GO:0030136",0.0217904957175558,0.991469943627619,10,122,"clathrin-coated vesicle","CC"
"GO:0030131",0.0282770287724205,0.998133188566897,2,7,"clathrin adaptor complex","CC"
"GO:0005942",0.028280535371124,0.99813283161186,2,7,"phosphatidylinositol 3-kinase complex","CC"
"GO:0071682",0.0282859391411457,0.998132281485526,2,7,"endocytic vesicle lumen","CC"
"GO:0005885",0.02828628038333,0.998132246743682,2,7,"Arp2/3 protein complex","CC"
"GO:0000139",0.0294987344232555,0.983227523561031,22,363,"Golgi membrane","CC"
"GO:0030117",0.0296956084328017,0.991184008717558,6,60,"membrane coat","CC"
"GO:0048475",0.0296956084328017,0.991184008717558,6,60,"coated membrane","CC"
"GO:0030665",0.0331506293763177,0.988717420151722,7,78,"clathrin-coated vesicle membrane","CC"
"GO:0030119",0.0364337301741106,0.994321523150067,3,19,"AP-type membrane coat adaptor complex","CC"
"GO:0030867",0.0389726926120076,0.991272042850282,4,33,"rough endoplasmic reticulum membrane","CC"
"GO:1902773",0.039169722375761,1,1,1,"GTPase activator complex","CC"
"GO:0098895",0.0391951307465845,1,1,1,"postsynaptic endosome membrane","CC"
"GO:0098999",0.0391951307465845,1,1,1,"extrinsic component of postsynaptic endosome membrane","CC"
"GO:0061826",0.0392068139176142,1,1,1,"podosome ring","CC"
"GO:0061830",0.0392068139176142,1,1,1,"concave side of sperm head","CC"
"GO:0061834",0.0392068139176142,1,1,1,"actin filament branch point","CC"
"GO:0061835",0.0392068139176142,1,1,1,"ventral surface of cell","CC"
"GO:0033644",0.0392101505461116,1,1,1,"host cell membrane","CC"
"GO:0044221",0.0392101505461116,1,1,1,"host cell synapse","CC"
"GO:0044231",0.0392101505461116,1,1,1,"host cell presynaptic membrane","CC"
"GO:0031315",0.0392126853916427,1,1,1,"extrinsic component of mitochondrial outer membrane","CC"
"GO:0097013",0.039213843611604,1,1,1,"phagocytic vesicle lumen","CC"
"GO:0032173",0.0392140351494045,1,1,1,"septin collar","CC"
"GO:0061850",0.0392157178999475,1,1,1,"growth cone leading edge","CC"
"GO:0030118",0.0416458788198585,0.993119652030386,3,20,"clathrin coat","CC"
"GO:0035579",0.0421838226919104,0.988127166208537,5,49,"specific granule membrane","CC"
"GO:0036019",0.0460285546160795,0.995775591824358,2,9,"endolysosome","CC"
"GO:0035005",0.00153537851302543,1,2,2,"1-phosphatidylinositol-4-phosphate 3-kinase activity","MF"
"GO:0004659",0.00371117201106337,0.999617819165383,4,17,"prenyltransferase activity","MF"
"GO:0008519",0.00496927076322324,0.999218056223954,5,29,"ammonium transmembrane transporter activity","MF"
"GO:0004161",0.00874065789074006,0.999766741003409,2,4,"dimethylallyltranstransferase activity","MF"
"GO:0004337",0.00874065789074006,0.999766741003409,2,4,"geranyltranstransferase activity","MF"
"GO:0005476",0.0141915265999003,0.999433837027709,2,5,"carnitine:acyl carnitine antiporter activity","MF"
"GO:0015226",0.0141915265999003,0.999433837027709,2,5,"carnitine transmembrane transporter activity","MF"
"GO:0005509",0.0202488185320375,0.990417772418512,15,212,"calcium ion binding","MF"
"GO:0015227",0.0207381996445581,0.998900682006274,2,6,"acyl carnitine transmembrane transporter activity","MF"
"GO:0019843",0.0280850243827432,0.992950843969495,5,44,"rRNA binding","MF"
"GO:0140035",0.0282482676109973,0.998136115384947,2,7,"ubiquitination-like modification-dependent protein binding","MF"
"GO:0140036",0.0282482676109973,0.998136115384947,2,7,"ubiquitin-dependent protein binding","MF"
"GO:0016307",0.0282839993062408,0.998132478975553,2,7,"phosphatidylinositol phosphate kinase activity","MF"
"GO:0034511",0.0282857623056202,0.998132299489045,2,7,"U3 snoRNA binding","MF"
"GO:0008175",0.0364031720561238,0.994328153918274,3,19,"tRNA methyltransferase activity","MF"
"GO:0016846",0.0366474694311335,0.997110731907479,2,8,"carbon-sulfur lyase activity","MF"
"GO:0004371",0.0391333038959287,1,1,1,"glycerone kinase activity","MF"
"GO:0034012",0.0391333038959287,1,1,1,"FAD-AMP lyase (cyclizing) activity","MF"
"GO:0050354",0.0391333038959287,1,1,1,"triokinase activity","MF"
"GO:0008176",0.0391354620797464,1,1,1,"tRNA (guanine-N7-)-methyltransferase activity","MF"
"GO:0004662",0.0391535189322858,1,1,1,"CAAX-protein geranylgeranyltransferase activity","MF"
"GO:0004621",0.0391687808530306,1,1,1,"glycosylphosphatidylinositol phospholipase D activity","MF"
"GO:0031682",0.039169722375761,1,1,1,"G-protein gamma-subunit binding","MF"
"GO:0004749",0.0391926304874548,1,1,1,"ribose phosphate diphosphokinase activity","MF"
"GO:0001681",0.0392050018721926,1,1,1,"sialate O-acetylesterase activity","MF"
"GO:0008126",0.0392050018721926,1,1,1,"acetylesterase activity","MF"
"GO:0034338",0.0392050018721926,1,1,1,"short-chain carboxylesterase activity","MF"
"GO:0032029",0.0392069443733067,1,1,1,"myosin tail binding","MF"
"GO:0015193",0.0392069687519448,1,1,1,"L-proline transmembrane transporter activity","MF"
"GO:0015196",0.0392069687519448,1,1,1,"L-tryptophan transmembrane transporter activity","MF"
"GO:0005499",0.0392074082752261,1,1,1,"vitamin D binding","MF"
"GO:0061730",0.0392111796017262,1,1,1,"C-rich strand telomeric DNA binding","MF"
"GO:0003957",0.0392112258735928,1,1,1,"NAD(P)+ transhydrogenase (B-specific) activity","MF"
"GO:0008750",0.0392112258735928,1,1,1,"NAD(P)+ transhydrogenase (AB-specific) activity","MF"
"GO:0004149",0.0392123864116228,1,1,1,"dihydrolipoyllysine-residue succinyltransferase activity","MF"
"GO:0016751",0.0392123864116228,1,1,1,"S-succinyltransferase activity","MF"
"GO:0036009",0.0392127208201298,1,1,1,"protein-glutamine N-methyltransferase activity","MF"
"GO:1990259",0.0392127208201298,1,1,1,"histone-glutamine methyltransferase activity","MF"
"GO:0004394",0.0392127264054761,1,1,1,"heparan sulfate 2-O-sulfotransferase activity","MF"
"GO:0016212",0.0392127284410619,1,1,1,"kynurenine-oxoglutarate transaminase activity","MF"
"GO:0036137",0.0392127284410619,1,1,1,"kynurenine aminotransferase activity","MF"
"GO:0047312",0.0392127284410619,1,1,1,"L-phenylalanine:pyruvate aminotransferase activity","MF"
"GO:0047315",0.0392127284410619,1,1,1,"kynurenine-glyoxylate transaminase activity","MF"
"GO:0047316",0.0392127284410619,1,1,1,"glutamine-phenylpyruvate transaminase activity","MF"
"GO:0047804",0.0392127284410619,1,1,1,"cysteine-S-conjugate beta-lyase activity","MF"
"GO:0047945",0.0392127284410619,1,1,1,"L-glutamine:pyruvate aminotransferase activity","MF"
"GO:0070546",0.0392127284410619,1,1,1,"L-phenylalanine aminotransferase activity","MF"
"GO:0004031",0.0392127709989254,1,1,1,"aldehyde oxidase activity","MF"
"GO:0004732",0.0392127709989254,1,1,1,"pyridoxal oxidase activity","MF"
"GO:0005356",0.03921277233951,1,1,1,"glucose:proton symporter activity","MF"
"GO:0005360",0.03921277233951,1,1,1,"insulin-responsive glucose:proton symporter activity","MF"
"GO:0009679",0.03921277233951,1,1,1,"hexose:proton symporter activity","MF"
"GO:0033222",0.03921277233951,1,1,1,"xylose binding","MF"
"GO:0050124",0.03921299430393,1,1,1,"N-acylneuraminate-9-phosphatase activity","MF"
"GO:0008384",0.0392132129252863,1,1,1,"IkappaB kinase activity","MF"
"GO:0042556",0.0392133526567205,1,1,1,"eukaryotic elongation factor-2 kinase regulator activity","MF"
"GO:0042557",0.0392133526567205,1,1,1,"eukaryotic elongation factor-2 kinase activator activity","MF"
"GO:0031626",0.0392142154622322,1,1,1,"beta-endorphin binding","MF"
"GO:0001918",0.0392142824154653,1,1,1,"farnesylated protein binding","MF"
"GO:0015317",0.0392144782168806,1,1,1,"phosphate:proton symporter activity","MF"
"GO:0036470",0.0392159494125037,1,1,1,"tyrosine 3-monooxygenase activator activity","MF"
"GO:0036478",0.0392159494125037,1,1,1,"L-dopa decarboxylase activator activity","MF"
"GO:0036524",0.0392159494125037,1,1,1,"protein deglycase activity","MF"
"GO:0017077",0.0392160548813081,1,1,1,"oxidative phosphorylation uncoupler activity","MF"
"GO:0016295",0.0392165042804811,1,1,1,"myristoyl-[acyl-carrier-protein] hydrolase activity","MF"
"GO:0016296",0.0392165042804811,1,1,1,"palmitoyl-[acyl-carrier-protein] hydrolase activity","MF"
"GO:0016297",0.0392165042804811,1,1,1,"acyl-[acyl-carrier-protein] hydrolase activity","MF"
"GO:0047381",0.0392165042804811,1,1,1,"dodecanoyl-[acyl-carrier-protein] hydrolase activity","MF"
"GO:0016155",0.0392172536680626,1,1,1,"formyltetrahydrofolate dehydrogenase activity","MF"
"GO:0004037",0.0392176768499971,1,1,1,"allantoicase activity","MF"
"GO:0031867",0.0392184873852834,1,1,1,"EP4 subtype prostaglandin E2 receptor binding","MF"
"GO:0002083",0.0392193652521617,1,1,1,"4-hydroxybenzoate decaprenyltransferase activity","MF"
"GO:0008412",0.0392193652521617,1,1,1,"4-hydroxybenzoate octaprenyltransferase activity","MF"
"GO:0015291",0.0452102552603781,0.979962180845567,10,138,"secondary active transmembrane transporter activity","MF"
"GO:0016530",0.0460343097266006,0.995774771527127,2,9,"metallochaperone activity","MF"
"GO:0015095",0.0460427033748142,0.995773575043938,2,9,"magnesium ion transmembrane transporter activity","MF"
"GO:0015696",0.000934756952134795,0.999794205889779,9,65,NA,NA
"GO:0044279",0.00448695972222349,0.999939924733034,2,3,NA,NA
"GO:0035586",0.010133376933281,0.999097570122382,3,12,NA,NA
"GO:0051272",0.0136149313210613,0.992715711160247,23,356,NA,NA
"GO:0035587",0.0158174858055598,0.998285828947807,3,14,NA,NA
"GO:0005086",0.0207363175941401,0.998900835284762,2,6,NA,NA
"GO:1903717",0.0367448226681325,0.997098846907601,2,8,NA,NA
"GO:1903718",0.0367448226681325,0.997098846907601,2,8,NA,NA
"GO:0035690",0.0368575071807453,0.980695744499284,16,249,NA,NA
"GO:0005090",0.038793837025115,1,1,1,NA,NA
"GO:1905924",0.0392068139176142,1,1,1,NA,NA
"GO:1905926",0.0392068139176142,1,1,1,NA,NA
"GO:0072556",0.0392101505461116,1,1,1,NA,NA
"GO:0004647",0.0392126836551259,1,1,1,NA,NA
"GO:1900390",0.039213843611604,1,1,1,NA,NA
"GO:0018323",0.0392159494125037,1,1,1,NA,NA
"GO:1902739",0.0460417454680168,0.99577371159629,2,9,NA,NA
"GO:1902741",0.0460417454680168,0.99577371159629,2,9,NA,NA
