XP_022780303.1	Spis19297	26.5	189	114	6	12401	12585	677	844	1.19e-04	50.8
XP_022780690.1	Spis3547	100	407	0	0	1	407	1	407	1.36e-201	561
XP_022780690.1	Spis4534	53.1	392	125	9	17	402	18	356	7.94e-77	242
XP_022780690.1	Spis4292	40.8	211	109	4	172	377	358	557	4.57e-40	150
XP_022780690.1	Spis4291	31.5	232	131	5	166	373	100	327	3.68e-30	119
XP_022780694.1	Spis3512	100	315	0	0	1	315	393	707	1.43e-245	681
XP_022780694.1	Spis5613	64.7	258	88	2	18	275	343	597	4.19e-120	364
XP_022780694.1	Spis14343	59.0	249	96	3	19	267	209	451	4.63e-110	327
XP_022780694.1	Spis13114	57.1	252	101	3	20	267	81	329	2.33e-107	316
XP_022780694.1	Spis7041	62.9	259	92	3	17	273	2587	2843	2.54e-107	343
XP_022782398.1	Spis4534	100	363	0	0	1	363	1	363	7.75e-207	571
XP_022782398.1	Spis3547	52.9	399	126	10	14	356	10	402	1.26e-77	244
XP_022782398.1	Spis4292	39.6	333	153	8	16	333	254	553	1.62e-51	180
XP_022782398.1	Spis4291	30.6	288	176	6	91	355	64	350	6.62e-35	131
XP_022783044.1	Spis5001	59.1	298	2	1	17	314	462	639	1.40e-95	308
XP_022783044.1	Spis8997	44.4	259	137	3	13	270	444	696	1.51e-68	232
XP_022783044.1	Spis4992	39.8	269	152	5	5	269	88	350	1.39e-66	217
XP_022783044.1	Spis18860	54.2	179	78	2	7	182	95	272	1.70e-65	210
XP_022783044.1	Spis4993	40.2	261	145	6	5	260	496	750	2.47e-58	205
XP_022783415.1	Spis5278	92.4	1534	6	2	1	1426	1	1532	0.0	2669
XP_022783415.1	Spis5277	44.9	1183	576	18	232	1394	590	1716	7.13e-288	869
XP_022783415.1	Spis8578	30.6	553	379	5	345	894	2463	3013	3.54e-64	242
XP_022783415.1	Spis8579	27.7	549	367	11	344	879	552	1083	4.20e-49	193
XP_022783415.1	Spis23218	35.2	267	149	10	34	290	1656	1908	1.26e-36	152
XP_022783952.1	Spis5561	100	291	0	0	2	292	1	291	2.80e-228	619
XP_022783952.1	Spis5572	47.0	249	118	6	32	278	18	254	1.43e-74	229
XP_022783952.1	Spis5569	44.0	257	130	5	31	285	18	262	2.41e-69	217
XP_022783952.1	Spis5562	46.5	202	93	5	85	281	1	192	8.89e-53	181
XP_022783952.1	Spis18465	36.4	272	146	11	15	277	11	264	1.56e-41	147
XP_022784623.1	Spis6046	100	1171	0	0	1	1171	1	1171	0.0	2363
XP_022786918.1	Spis7450	100	1351	0	0	1	1351	1	1351	0.0	2805
XP_022786918.1	Spis3694	28.7	397	205	13	57	446	23	348	1.41e-34	137
XP_022786918.1	Spis7324	33.8	234	124	7	58	286	33	240	1.33e-33	135
XP_022786918.1	Spis7325	34.7	239	122	8	58	286	26	240	2.11e-31	128
XP_022786918.1	Spis3692	25.3	384	176	11	45	425	14	289	3.90e-24	104
XP_022788227.1	Spis8246	78.2	1108	0	1	1	1108	1	867	0.0	1713
XP_022788227.1	Spis7139.t1	56.7	1091	444	9	27	1093	24	1110	0.0	1298
XP_022788227.1	Spis8935	53.6	1034	467	9	60	1083	18	1048	0.0	1177
XP_022788227.1	Spis23843	63.7	314	7	1	765	1078	611	817	3.22e-115	377
XP_022788730.1	Spis8541	99.6	279	1	0	21	299	37	315	6.07e-188	536
XP_022788730.1	Spis18464	53.0	230	105	3	72	299	20	248	1.23e-78	241
XP_022788730.1	Spis18467	50.4	236	110	5	71	299	20	255	6.41e-75	234
XP_022788730.1	Spis18957	48.9	231	112	4	72	299	21	248	2.09e-69	218
XP_022788730.1	Spis10669	48.3	232	112	6	71	299	19	245	1.77e-66	222
XP_022789591.1	Spis9061	99.9	758	1	0	1	758	1	758	0.0	1535
XP_022789591.1	Spis14341	34.2	698	425	11	74	758	109	785	7.35e-136	420
XP_022789591.1	Spis6112.t3	33.8	707	426	9	72	758	111	795	3.96e-130	405
XP_022789591.1	Spis8059	32.5	699	436	16	74	758	86	762	4.43e-119	376
XP_022789591.1	Spis3227.t1	33.2	695	438	11	74	758	97	775	3.92e-118	374
XP_022789932.1	Spis9267	100	791	0	0	1	791	1	791	0.0	1503
XP_022789932.1	Spis11136	37.4	438	256	7	353	788	616	1037	1.43e-77	271
XP_022789932.1	Spis9265	36.1	452	253	10	340	788	133	551	9.09e-75	253
XP_022789932.1	Spis20549	35.4	441	256	9	350	788	483	896	3.49e-68	242
XP_022789932.1	Spis1096.t1	26.6	477	277	12	359	784	423	877	4.22e-34	140
XP_022790441.1	Spis9598	100	488	0	0	1	488	1	488	0.0	871
XP_022790441.1	Spis9191	50.9	55	27	0	346	400	351	405	5.31e-13	72.0
XP_022790441.1	Spis5173	54.3	46	21	0	348	393	1657	1702	7.64e-11	65.1
XP_022790441.1	Spis15420	45.6	57	31	0	339	395	698	754	2.67e-10	63.2
XP_022790441.1	Spis1590	46.0	50	27	0	346	395	1279	1328	1.56e-09	60.8
XP_022792212.1	Spis10769	100	196	0	0	1	196	1	196	5.39e-133	379
XP_022792212.1	Spis53	42.2	166	91	3	26	190	4	165	7.74e-39	132
XP_022792212.1	Spis10327	39.6	154	89	2	26	179	6	155	3.26e-32	115
XP_022792212.1	Spis2051	36.8	182	109	2	26	207	4	179	9.10e-31	111
XP_022792212.1	Spis12919	38.0	166	99	2	25	190	14	175	1.45e-29	109
XP_022794122.1	Spis11963	98.2	285	1	1	1	281	1	285	1.28e-56	183
XP_022794351.1	Spis12122	100	193	0	0	1	193	1	193	1.04e-140	390
XP_022794736.1	Spis12423	93.6	8109	74	12	1	7766	1	8002	0.0	15616
XP_022794736.1	Spis16164	35.6	836	415	30	3684	4450	2	783	4.23e-144	473
XP_022794736.1	Spis16165.t1	31.7	959	477	44	2038	2889	23	910	1.23e-112	385
XP_022794736.1	Spis19455	36.6	694	327	19	5741	6325	148	837	7.10e-105	378
XP_022794736.1	Spis7038	22.5	3634	2067	162	693	3934	26	3314	8.75e-70	265
XP_022796981.1	Spis13927	100	184	0	0	1	184	1	184	1.23e-139	386
XP_022796981.1	Spis13932	29.1	86	50	4	107	181	227	312	2.43e-04	40.8
XP_022796982.1	Spis13927	60.6	188	64	4	1	182	1	184	3.12e-73	218
XP_022798902.1	Spis15200	68.6	1127	333	9	1	1112	1	1121	0.0	1110
XP_022798902.1	Spis17561.t1	40.9	406	225	7	486	884	348	745	9.53e-68	246
XP_022798902.1	Spis17567	44.0	411	214	10	488	895	358	755	1.38e-61	227
XP_022798902.1	Spis17562	33.3	402	211	10	497	890	2847	3199	2.11e-60	228
XP_022798902.1	Spis7866	32.7	312	196	7	574	884	2893	3191	2.15e-46	183
XP_022799541.1	Spis15601	100	2976	0	0	1	2976	1	2976	0.0	5841
XP_022799541.1	Spis6381	33.0	1161	687	29	1	1125	1	1106	1.23e-158	555
XP_022799541.1	Spis2954.t1	23.2	807	531	27	163	932	25	779	1.64e-24	113
XP_022799541.1	Spis6380	29.5	271	173	12	2705	2969	23	281	1.98e-19	91.7
XP_022803524.1	Spis18249	100	476	0	0	1	476	204	679	0.0	989
XP_022803524.1	Spis13397	45.5	409	188	11	1	404	81	459	8.61e-107	336
XP_022803524.1	Spis18248	43.7	414	192	10	1	405	233	614	1.38e-105	328
XP_022803524.1	Spis18247	40.1	419	198	10	1	406	209	587	1.58e-96	303
XP_022803524.1	Spis3689.t1	40.7	408	188	13	1	396	121	486	1.68e-73	240
XP_022803808.1	Spis18446	100	529	0	0	1	529	1	529	0.0	1087
XP_022803808.1	Spis18450	51.0	577	194	4	5	495	362	935	3.06e-182	552
XP_022803808.1	Spis18451	51.5	227	105	3	304	525	882	1108	2.61e-63	224
XP_022803808.1	Spis24408	49.5	222	105	5	306	524	439	656	1.62e-61	215
XP_022803808.1	Spis2803	42.2	237	133	2	293	525	191	427	6.86e-61	209
XP_022803872.1	Spis18490	100	129	0	0	679	807	743	871	1.24e-55	206
XP_022803894.1	Spis25611	45.5	325	172	2	1	324	1	321	5.72e-96	291
XP_022803894.1	Spis15637	33.2	410	209	11	48	439	426	788	1.46e-50	183
XP_022804785.1	Spis19131	98.0	102	2	0	19	120	28	129	2.07e-75	219
XP_022804785.1	Spis18608	45.1	144	43	2	12	120	49	191	3.28e-35	126
XP_022804785.1	Spis25002	87.9	33	4	0	87	119	1	33	3.27e-16	69.3
XP_022804785.1	Spis20192	70.6	34	9	1	47	79	181	214	1.19e-08	51.6
XP_022805470.1	Spis19643	99.9	1270	1	0	1	1270	1	1270	0.0	2450
XP_022805470.1	Spis19644	88.9	948	103	2	380	1325	229	1176	0.0	1621
XP_022805470.1	Spis7464	77.0	921	204	4	380	1298	66	980	0.0	1384
XP_022805470.1	Spis7467	46.7	898	454	12	369	1258	502	1382	3.12e-248	751
XP_022805470.1	Spis7466	47.1	848	431	8	364	1205	477	1312	2.35e-237	748
XP_022806326.1	Spis20234	100	385	0	0	1	385	1	385	9.68e-274	742
XP_022806326.1	Spis6258	30.5	347	230	6	18	361	495	833	1.76e-48	176
XP_022806326.1	Spis8023	35.7	283	171	5	36	316	1110	1383	1.79e-47	173
XP_022806326.1	Spis6262	33.2	301	187	9	35	330	104	395	1.90e-45	162
XP_022806326.1	Spis8022	33.0	315	194	8	36	342	504	809	2.19e-45	167
XP_022806664.1	Spis20499	100	1531	0	0	1	1531	28	1558	0.0	2303
XP_022806664.1	Spis20502.t1	75.1	249	60	1	1247	1493	26	274	3.54e-52	186
XP_022806664.1	Spis20500	48.1	104	52	1	1380	1481	128	231	1.78e-28	115
XP_022806664.1	Spis20501.t1	36.6	93	58	1	1386	1478	151	242	1.33e-14	75.9
XP_022806664.1	Spis6090	36.6	123	70	4	1384	1504	29	145	9.51e-12	68.9
XP_022806928.1	Spis20706	99.8	641	1	0	21	661	73	713	0.0	1236
XP_022806928.1	Spis19506	61.4	738	54	5	195	928	2	512	5.25e-251	717
XP_022806928.1	Spis5207	36.3	201	119	4	461	653	597	796	1.27e-28	124
XP_022806928.1	Spis18194	31.7	249	161	5	407	652	32	274	6.31e-28	122
XP_022806928.1	Spis7825	34.4	195	125	2	460	652	259	452	1.97e-27	117
XP_022807143.1	Spis20880	95.0	1303	0	2	22	1324	189	1426	0.0	2350
XP_022807143.1	Spis9204	27.9	233	151	6	599	820	989	1215	9.05e-11	67.0
XP_022807256.1	Spis20984	100	907	0	0	1	907	46	952	0.0	1866
XP_022807256.1	Spis17388	100	893	0	0	1	893	70	962	0.0	1836
XP_022807256.1	Spis20982	100	673	0	0	221	893	1	673	0.0	1399
XP_022807256.1	Spis8674	100	461	0	0	370	830	861	1321	0.0	985
XP_022807256.1	Spis20274	52.7	942	398	14	5	905	134	1068	0.0	985
XP_022807807.1	Spis21428	100	896	0	0	48	943	164	1059	0.0	1776
XP_022807807.1	Spis21431	56.8	939	358	11	2	922	13	921	0.0	972
XP_022807807.1	Spis24702	55.7	953	346	12	1	934	971	1866	0.0	945
XP_022807807.1	Spis7400	57.2	877	353	4	77	938	189	1058	0.0	921
XP_022807807.1	Spis21432	51.6	948	358	6	1	934	1	861	1.05e-292	832
XP_022808163.1	Spis21701	100	195	0	0	1	195	54	248	1.89e-138	386
XP_022808163.1	Spis8632	83.8	197	30	2	1	195	51	247	1.66e-111	318
XP_022808163.1	Spis8628	71.9	196	54	1	1	195	42	237	1.67e-97	282
XP_022808163.1	Spis8626	74.0	196	50	1	1	195	508	703	3.99e-96	293
XP_022808163.1	Spis19252	62.6	195	71	2	1	193	27	221	3.97e-83	245
XP_022808576.1	Spis22058	100	302	0	0	19	320	35	336	1.85e-233	635
XP_022808576.1	Spis22057	48.8	299	127	13	26	315	33	314	1.27e-77	239
XP_022808576.1	Spis4481	49.5	289	124	12	26	307	43	316	2.03e-70	237
XP_022808576.1	Spis13714	36.0	272	140	9	61	319	101	351	5.70e-40	143
XP_022808576.1	Spis13712	35.9	251	138	9	74	319	5	237	2.39e-37	133
XP_022809269.1	Spis22653.t1	100	1244	0	0	302	1545	1	1244	0.0	2135
XP_022809269.1	Spis13791.t1	46.5	101	47	3	199	298	466	560	2.30e-14	78.6
XP_022809269.1	Spis12064	47.5	80	39	2	199	278	177	253	1.61e-13	76.3
XP_022809269.1	Spis4134	40.5	84	48	1	191	274	1	82	4.10e-12	71.6
XP_022809269.1	Spis20407	50.8	65	30	1	201	265	1581	1643	5.98e-12	71.2
XP_022809270.1	Spis22653.t1	100	1244	0	0	215	1458	1	1244	0.0	2135
XP_022809270.1	Spis13791.t1	46.5	101	47	3	112	211	466	560	2.13e-14	78.6
XP_022809270.1	Spis12064	47.5	80	39	2	112	191	177	253	1.50e-13	76.3
XP_022809270.1	Spis4134	40.5	84	48	1	104	187	1	82	3.81e-12	71.6
XP_022809270.1	Spis20407	42.1	95	52	2	85	178	1551	1643	4.25e-12	71.6
XP_022810585.1	Spis16653	86.2	1003	120	3	279	1277	26	1014	0.0	1608
XP_022810585.1	Spis23887	80.7	519	1	2	592	1110	1	420	1.09e-297	842
XP_022810585.1	Spis7686	37.9	1462	425	24	20	1276	25	1208	3.87e-281	841
XP_022810585.1	Spis19038	36.5	1349	633	37	19	1277	29	1243	3.51e-200	628
XP_022810585.1	Spis20792	33.5	1232	531	27	64	1277	1	962	1.05e-158	516
XP_022778254.1	Spis24895	97.4	349	9	0	39	387	184	532	1.36e-241	674
XP_022778283.1	Spis24930	100	332	0	0	1	332	1127	1458	1.25e-233	677
XP_022778283.1	Spis13848	96.6	177	6	0	156	332	35	211	1.32e-116	350
XP_022778283.1	Spis10323	95.2	147	7	0	186	332	6	152	1.05e-97	287
XP_022778283.1	Spis19088	43.7	343	179	3	1	330	371	712	4.76e-87	276
XP_022778283.1	Spis692	44.4	338	180	3	1	330	808	1145	1.97e-85	281
ACE95141.1	Spis16817	74.4	301	76	1	17	316	10	310	1.37e-168	470
ACE95141.1	Spis16818	75.7	300	72	1	1	299	3043	3342	3.25e-153	475
ACE95141.1	Spis9950	38.4	297	145	8	16	309	23	284	9.18e-65	206
ACE95141.1	Spis16816	38.2	293	143	4	22	311	15	272	1.69e-64	204
ACE95141.1	Spis9952	40.9	301	134	7	17	308	862	1127	1.33e-59	206
g10811_g11108_g11107	Spis30	74.7	4298	304	13	1	3535	1	4279	0.0	5848
g10811_g11108_g11107	Spis8899	33.9	3824	1839	71	28	3217	30	3800	0.0	1892
g10811_g11108_g11107	Spis26	28.5	3798	1940	98	60	3221	65	3721	0.0	1173
g10811_g11108_g11107	Spis5789.t1	27.1	2561	1497	78	239	2706	463	2747	1.34e-190	660
g10811_g11108_g11107	Spis13182	26.7	2893	1715	104	74	2747	74	2779	1.38e-178	622
g11187	Spis4534	78.7	267	56	1	44	310	97	362	8.58e-129	372
g11187	Spis3547	55.4	233	90	5	81	304	175	402	4.62e-68	218
g11187	Spis4292	36.7	283	149	7	44	311	318	585	4.65e-45	161
g11187	Spis4291	29.9	261	163	5	49	289	75	335	6.84e-29	114
g12510	Spis5278	86.4	279	38	0	1	279	837	1115	9.47e-162	487
g12510	Spis5277	47.7	279	143	1	1	279	1052	1327	3.62e-82	269
g12510	Spis8578	36.5	167	106	0	2	168	7007	7173	7.76e-27	110
g12510	Spis7810	29.6	162	114	0	1	162	6226	6387	1.72e-16	79.7
g12510	Spis8579	29.4	170	112	4	2	166	571	737	4.17e-16	78.6
g9861	Spis1473	83.8	2624	425	1	1	2623	161	2784	0.0	2127
g9861	Spis1466	29.4	320	218	2	985	1300	1149	1464	2.57e-16	86.7
g9861	Spis1472	25.0	511	367	4	2035	2538	2221	2722	3.66e-13	76.3
g9861	Spis1452	26.1	241	177	1	974	1214	1063	1302	2.13e-08	60.5
g9861	Spis1470	29.9	117	82	0	24	140	174	290	9.18e-07	55.1
g11674	Spis5278	66.5	510	85	3	1	424	90	599	2.26e-121	385
g11674	Spis5277	61.0	123	48	0	300	422	685	807	1.38e-37	145
g11674	Spis17966	47.7	111	56	2	41	149	159	269	5.08e-28	117
g11674	Spis20570	45.6	114	60	2	37	148	439	552	3.26e-26	112
g11674	Spis2735	44.0	116	63	2	35	148	593	708	1.21e-25	110
g9654	Spis7450	84.0	1340	174	6	25	1340	28	1351	0.0	2318
g9654	Spis3694	30.9	398	195	14	65	454	23	348	6.61e-39	150
g9654	Spis7325	36.3	240	117	8	66	294	26	240	1.15e-31	129
g9654	Spis7324	33.3	234	125	6	66	294	33	240	3.87e-31	127
g9654	Spis7326	27.8	388	206	17	66	437	9	338	1.20e-25	110
g2385	Spis13927	89.1	184	20	0	1	184	1	184	3.63e-123	345
g2385	Spis13932	29.1	86	50	4	107	181	227	312	5.95e-04	39.7
g6918	Spis16818	89.6	413	40	1	45	457	2276	2685	3.98e-248	753
g6918	Spis16996	41.5	455	247	9	1	446	132	576	2.19e-103	333
g6918	Spis2764	41.0	454	251	7	1	446	1135	1579	1.11e-101	333
g6918	Spis16998	40.7	454	252	7	1	446	833	1277	4.65e-101	331
g6918	Spis16440	37.9	467	261	10	1	446	3131	3589	7.77e-91	302
g9951	Spis5278	93.9	181	11	0	1	181	639	819	8.32e-102	320
g9951	Spis5277	40.4	183	102	2	3	179	851	1032	2.24e-33	125
g9951	Spis8578	32.1	140	95	0	2	141	3750	3889	5.17e-17	78.2
g9951	Spis8579	31.4	140	93	3	1	140	554	690	1.28e-14	71.2
g9951	Spis7810	27.1	140	99	1	1	140	6213	6349	7.61e-10	57.4
g1532	Spis3547	75.8	194	28	2	77	253	136	327	3.19e-61	198
g1532	Spis4534	57.1	198	61	5	77	253	93	287	2.32e-32	121
g1532	Spis4292	30.1	163	77	5	113	252	358	506	2.11e-12	66.6
g1532	Spis4291	33.0	103	49	3	114	199	107	206	3.64e-12	65.5
g11702	Spis3138	73.0	392	28	4	1	315	236	626	3.99e-176	518
g810	Spis5277	76.1	849	119	3	1	822	246	1037	0.0	1157
g810	Spis5278	46.8	376	193	2	448	822	453	822	1.18e-91	316
g810	Spis8579	34.9	381	224	7	448	822	553	915	1.32e-50	194
g810	Spis8578	37.1	334	202	7	450	779	3750	4079	4.49e-50	192
g810	Spis20570	27.1	361	223	13	452	778	1567	1922	2.33e-20	97.4
g20041	Spis1889	84.5	155	24	0	1	155	630	784	1.56e-83	266
g20041	Spis11895	30.6	170	96	6	1	153	3813	3977	1.63e-08	52.8
g20041	Spis8363.t1	27.1	129	81	5	28	149	2021	2143	1.55e-06	47.0
g6066	Spis12423	58.0	581	96	7	1	433	4424	5004	1.83e-196	605
g6066	Spis5613	29.9	438	156	14	1	433	11	302	1.46e-36	142
g6066	Spis9771	46.4	166	76	8	1	164	431	585	3.72e-34	135
g6066	Spis15372	44.2	165	77	4	1	165	787	936	7.29e-34	135
g6066	Spis9774	42.8	138	73	2	2	139	416	547	5.66e-33	131
g18277	Spis20234	89.0	282	31	0	1	282	45	326	1.34e-184	512
g18277	Spis8023	36.5	274	163	5	1	272	1119	1383	8.68e-47	167
g18277	Spis6258	34.1	267	165	6	14	276	536	795	3.64e-45	162
g18277	Spis8022	34.8	276	167	7	1	272	513	779	2.07e-43	157
g18277	Spis6262	32.6	285	179	8	2	281	114	390	2.43e-43	153
g19762	Spis6567	78.1	151	31	1	178	328	3127	3275	2.00e-67	229
g1057	Spis14725	90.5	2609	245	2	1	2608	33	2639	0.0	4605
g1057	Spis13182	32.7	2753	1626	64	19	2607	38	2726	0.0	1073
g1057	Spis5789.t1	32.0	2210	1320	40	437	2607	466	2531	1.95e-291	949
g1057	Spis13888	30.4	2584	1662	67	61	2568	2716	5230	2.31e-275	912
g1057	Spis8842	29.8	2530	1529	65	257	2605	1306	3770	1.68e-258	861
g15888	Spis2954.t1	96.7	123	4	0	10	132	596	718	1.21e-75	243
g15888	Spis15117	27.6	123	61	5	12	114	770	884	3.10e-05	42.4
g15888	Spis15601	27.6	123	72	5	23	132	766	884	9.25e-04	38.1
g1441	Spis2954.t1	77.1	384	25	1	1	321	784	1167	5.12e-205	603
g18472	Spis4292	87.8	188	21	1	1	186	319	506	4.29e-110	326
g18472	Spis4534	38.0	200	99	6	1	186	98	286	2.87e-31	116
g18472	Spis3547	38.1	160	83	4	38	186	172	326	9.54e-25	99.4
g18472	Spis4291	31.0	213	108	7	2	183	72	276	1.47e-23	95.5
g11651	Spis11543	77.9	77	4	1	1	77	1	64	1.54e-23	104
g20420	Spis1889	84.8	335	51	0	1	335	89	423	1.64e-201	584
g20420	Spis14293	25.5	372	203	15	1	344	3	328	6.18e-22	97.1
g20420	Spis11924	26.0	331	212	11	19	331	106	421	9.17e-19	87.8
g5540	Spis13177.t1	74.0	404	29	3	1	338	27	420	7.73e-207	573
g5540	Spis650	63.6	55	18	1	1	53	53	107	3.42e-12	67.4
g5540	Spis8301	26.9	145	81	7	196	337	1201	1323	7.42e-07	51.2
g8985	Spis4014	96.7	479	16	0	1	479	82	560	0.0	942
g8985	Spis11990	53.2	489	219	4	1	479	75	563	1.92e-184	528
g8985	Spis7636	54.2	358	158	3	107	458	19	376	4.96e-124	395
g8985	Spis7637	53.8	329	147	2	156	479	137	465	1.17e-120	361
g8985	Spis22754	50.3	179	80	2	302	479	1	171	1.37e-49	172
g1714	Spis12423	89.3	633	31	2	2	599	5254	5884	0.0	1198
g1714	Spis19455	30.6	654	285	18	2	496	194	837	8.08e-70	246
g1714	Spis16164	31.7	518	266	23	1	490	319	776	9.20e-52	190
g1714	Spis15372	34.3	341	199	12	167	505	628	945	2.83e-39	154
g1714	Spis16165.t1	26.2	621	326	24	2	592	84	602	3.97e-39	154
g13890	Spis12423	95.5	244	11	0	1	244	3956	4199	4.72e-154	474
g13890	Spis5613	40.6	251	111	10	2	244	55	275	1.97e-43	156
g13890	Spis15372	40.7	258	115	7	2	236	636	878	3.42e-43	155
g13890	Spis16164	33.9	236	133	6	2	237	154	366	1.01e-38	142
g13890	Spis16165.t1	38.0	242	126	10	1	237	608	830	2.46e-37	139
AGE35227.1	Spis9146	85.9	156	22	0	1	156	1	156	4.20e-77	235
AGE35225.2	Spis6759	90.0	341	34	0	7	347	1	341	1.12e-159	450
AGE35225.2	Spis9095	31.3	246	162	2	97	335	52	297	1.58e-33	126
AGE35225.2	Spis3174	29.9	271	160	7	94	335	46	315	4.88e-25	103
AGE35225.2	Spis9094	31.7	218	138	3	94	301	50	266	4.85e-23	97.8
AGE35225.2	Spis126	27.6	225	138	7	92	298	41	258	1.59e-13	70.5
AGE35226.1	Spis11962.t2	78.1	114	12	1	1	114	1	101	1.71e-35	121
AJQ31790.1	Spis8326.t1	99.8	1009	2	0	1	1009	1	1009	0.0	1961
AJQ31790.1	Spis8325	60.6	989	288	13	68	1007	196	1131	0.0	1097
AJQ31790.1	Spis10339	44.8	905	446	11	152	1007	15	914	2.81e-255	741
AJQ31790.1	Spis16901	37.5	928	489	17	150	997	96	1012	1.29e-183	565
AJQ31790.1	Spis5056.t2	30.1	276	166	7	343	608	202	460	2.81e-24	107
AAR13013.1	Spis6693	99.2	663	5	0	499	1161	4	666	0.0	1293
AAR13013.1	Spis6692.t1	44.2	1082	538	16	36	1105	20	1047	8.99e-297	858
AAR13013.1	Spis6691	34.2	1278	558	21	40	1092	1	1220	1.81e-221	671
AAR13013.1	Spis9736	26.9	1100	577	33	66	1043	15	1009	1.41e-80	286
AAR13013.1	Spis14610	25.7	977	476	27	58	1009	36	787	2.06e-63	232
AAD11470.1	Spis18474	86.1	1833	82	7	86	1891	1	1687	0.0	2901
AAD11470.1	Spis1572	40.5	1608	778	29	56	1583	43	1551	0.0	1026
AAD11470.1	Spis278	39.2	1629	753	31	57	1571	56	1560	0.0	993
AAD11470.1	Spis11472	39.7	1595	748	29	102	1582	54	1548	0.0	963
AAD11470.1	Spis7757	28.9	1483	878	43	64	1442	121	1531	5.02e-131	451
g1484	Spis6759	90.0	341	34	0	7	347	1	341	1.12e-159	450
g1484	Spis9095	31.3	246	162	2	97	335	52	297	1.58e-33	126
g1484	Spis3174	29.9	271	160	7	94	335	46	315	4.88e-25	103
g1484	Spis9094	31.7	218	138	3	94	301	50	266	4.85e-23	97.8
g1484	Spis126	27.6	225	138	7	92	298	41	258	1.59e-13	70.5
g7193	Spis9146	85.9	156	22	0	1	156	1	156	4.20e-77	235
g3745.t1	Spis4534	77.1	179	40	1	3	181	18	195	4.08e-58	186
g3745.t1	Spis4292	41.5	106	55	2	83	181	318	423	7.77e-17	77.4
g3745.t1	Spis3547	55.4	65	28	1	118	181	173	237	3.54e-15	72.4
g3745.t1	Spis4291	38.5	65	38	2	118	181	107	170	5.10e-08	51.6
g10186	Spis4534	81.5	168	30	1	1	168	196	362	2.53e-78	237
g10186	Spis3547	62.2	143	47	3	1	141	238	375	1.58e-45	154
g10186	Spis4292	35.9	167	84	5	1	159	424	575	6.03e-22	91.7
g10186	Spis4291	29.1	165	99	3	1	147	171	335	1.28e-13	67.4
g14733	Spis4534	78.7	267	56	1	44	310	97	362	8.35e-129	371
g14733	Spis3547	59.7	206	75	4	81	283	175	375	4.70e-68	218
g14733	Spis4292	37.7	273	140	7	44	301	318	575	4.85e-45	161
g14733	Spis4291	29.9	261	163	5	49	289	75	335	5.50e-29	114
Locus_65031	Spis3547	75.8	194	28	2	77	253	136	327	3.19e-61	198
Locus_65031	Spis4534	57.1	198	61	5	77	253	93	287	2.32e-32	121
Locus_65031	Spis4292	30.1	163	77	5	113	252	358	506	2.11e-12	66.6
Locus_65031	Spis4291	33.0	103	49	3	114	199	107	206	3.64e-12	65.5
g8396	Spis18493	90.0	30	3	0	1	30	29	58	2.04e-09	54.7
g13552	Spis4292	59.3	324	115	5	10	330	256	565	2.94e-115	347
g13552	Spis4534	41.2	255	125	7	70	310	91	334	3.04e-50	172
g13552	Spis3547	37.4	254	137	5	70	312	134	376	2.62e-46	163
g13552	Spis4291	30.5	282	140	9	68	309	62	327	1.80e-27	111
g2116	Spis30	87.9	1045	66	4	6	1007	3473	4500	0.0	1704
g2116	Spis8899	35.2	1093	484	29	6	976	3489	4479	8.70e-157	514
g2116	Spis26	26.7	499	305	15	11	460	3423	3909	1.96e-36	150
g2116	Spis14375	22.8	391	253	10	79	436	1098	1472	1.37e-13	75.9
g2116	Spis13182	24.2	425	227	17	95	458	3904	4294	7.37e-13	73.6
10186	Spis30	89.3	271	29	0	2	272	1119	1389	7.31e-151	466
10186	Spis8899	37.6	287	143	9	2	270	1118	1386	9.88e-39	144
10186	Spis14725	31.3	278	168	7	2	268	1119	1384	2.32e-23	99.8
10186	Spis5789.t1	33.1	290	163	8	2	272	1220	1497	2.32e-23	99.8
10186	Spis13888	32.1	246	148	6	24	266	553	782	1.98e-22	97.1
g10187	Spis30	90.3	400	37	1	3	402	722	1119	1.29e-228	697
g10187	Spis8899	35.4	412	235	13	5	402	724	1118	1.81e-55	198
g10187	Spis13888	29.1	364	223	9	27	378	3372	3712	6.83e-27	114
g10187	Spis5789.t1	32.1	383	213	14	11	375	948	1301	1.24e-25	110
g10187	Spis14725	31.2	388	220	13	5	376	946	1302	2.39e-23	103
g10188	Spis30	91.8	722	59	0	1	722	1	722	0.0	1300
g10188	Spis8899	38.4	708	406	12	28	721	30	721	7.12e-137	446
g10188	Spis26	35.6	682	403	19	60	717	65	734	1.98e-99	337
g10188	Spis14725	28.7	673	409	24	74	721	732	1358	2.29e-53	200
g10188	Spis5789.t1	30.3	650	393	22	70	696	931	1543	2.31e-53	200
g30	Spis30	92.0	1337	101	6	1	1331	1396	2732	0.0	2350
g30	Spis8899	38.9	1357	776	32	1	1322	1396	2734	6.18e-263	835
g30	Spis26	32.6	1370	796	40	4	1331	1404	2686	5.30e-177	584
g30	Spis5789.t1	30.8	1385	856	49	1	1318	554	1903	1.91e-131	449
g30	Spis13888	27.6	1388	907	46	1	1318	2853	4212	6.33e-111	387
g24177	Spis14725	90.1	2623	257	2	1	2622	33	2653	0.0	4608
