feature_id,SRR14333319,SRR14333320,SRR14333321,SRR14333322,SRR14333323,SRR14333324,SRR14333325,SRR14333326,SRR14333327
SpisGene4576,2.603831009094443,2.873094067419731,2.6418587805701987,1.43627701493884,1.8319478498507011,3.115171855997601,0,0,0
SpisGene4577,3.7015295392789156,4.585953409014697,4.692673513104216,4.528026273184203,3.550238432958566,5.711812161362467,4.422408434745171,4.340379682476602,3.9902610532210216
SpisGene4574,2.5750227313093967,2.5583814149569437,3.2634873398427113,0.7329771656341558,1.7513335295587105,2.4492427277580435,0.47944455927600854,0,0
SpisGene4575,2.7128978373102495,3.41404147334128,3.238142071344745,0.5219437275738785,0.42895892404543695,1.153051959526096,0.6985632979459705,0.3296567257944026,0.8881654191441987
SpisGene4578,3.613974018565088,4.293283556569934,4.429899202529937,4.519268446539209,3.5027306842830686,4.1342002119198185,1.8168762086678325,1.7689962970493667,2.463279117631077
SpisGene4579,1.6922374675138252,0,1.651550105615176,0,0,0,0,0,0
SpisGene6592,0,0,0,0,0,0,0,0,0
SpisGene6593,0,0,0,0,0,0,0,0,0
SpisGene6590,2.2441130007032895,0,1.8514759617059562,0,0,0,0,0,0
SpisGene6591,0,0,0,0,0,0,0,0,0
SpisGene6596,0,0,0,0,0,0,0,0,0
SpisGene6597,0,0,0,0,0,0,0,0,0
SpisGene6594,0,0,0.7114189136599691,1.106188634709235,0,0.5175738764301907,0,0,0
SpisGene6595,0,0.6669134580177535,0,0,0,0,0,0,0
SpisGene6598,3.3731666664322004,3.7449549219984717,3.619655203270055,0,0.8285207541353026,0.7918249994155302,0.7087673702663144,0,0.6221714423228912
SpisGene6599,0,0,0,0,0,0,0,0,0
SpisGene4688,8.834314020063585,8.628559528699142,8.641897439523984,8.406789712971236,8.082478015733933,8.767302494772865,9.697113659312015,9.449572001951749,9.651375769819195
SpisGene1062,3.2246181408836767,4.993149492521689,4.566783740920027,0,2.7559280242878663,0,1.658439622319859,0,0
SpisGene1060,3.5298947572531776,3.8017405125004107,3.8805393019843306,2.9098941864335437,2.78328412642739,2.4372809400123527,3.2519931129627757,2.990522676355044,3.828721358093339
SpisGene1067,5.032186012419809,5.312383473917138,5.444177564855603,5.3958099939330015,4.349137514735374,5.118349723913878,5.079905926835022,5.79097998119798,4.699260503736547
SpisGene1066,5.143968457506432,5.97168892387638,4.921753740194684,4.168258474103977,3.098693422432124,5.18377585425209,5.504122017745232,6.114606210891068,5.340529576480062
SpisGene1065,6.2174417562567035,5.840849711428217,5.34718379729716,3.1025850855245576,3.29449276107089,5.610687252379995,3.7563923469942826,4.9975189935852296,5.469338872747372
SpisGene1064,4.576057114306937,4.622686415831514,4.801824868489284,4.030885480396718,3.679835334041918,4.666420965856484,3.6009385992438876,3.6644806616969507,4.249748591645155
SpisGene4680,4.181418647518018,4.308780733871074,4.589189042400522,1.3424459609204387,2.8483491550423494,4.2707039936615825,2.501744617744125,1.6371538358654183,1.9991995950783996
SpisGene4681,3.1841581574779125,3.4277417682881337,2.9362914218534195,3.704262429353996,1.374805519958464,3.1714093115996396,1.7606571984448511,1.7495561123979528,0
SpisGene4682,0,0,0,0,0,0,0,0,0
SpisGene4683,3.983026022346033,4.053845414721637,4.675904867985266,0.975001180401309,2.0580535643722313,3.4276599779553933,1.1976554381693694,0.9965646317704699,0.6074581501062128
SpisGene4684,3.085993023898086,3.895837001677402,3.965914373283685,2.8590754078625062,3.6642266272939876,3.9371961844924654,1.8803906091958253,1.6589458175906684,1.783269039937783
SpisGene4685,1.6894805675157207,3.1788697345239547,1.9440034144053087,2.1829116360544956,2.7826210892097945,0,0,0.8141652918813306,0
SpisGene4686,3.7661979061456154,4.129790417000725,4.313046510100601,5.1350209929584,3.5962734466783535,5.087321088476897,3.3664772531931866,3.2339000503133923,4.3108501253757625
SpisGene4687,7.565691624737114,7.507572756323983,7.264247095070518,6.535544225292006,7.862243394504015,7.699074848093405,6.639184162693413,6.16257691855267,6.467479879804563
SpisGene12123,2.6185145078712626,3.29510094601419,3.989955158189063,2.730275257387019,0,3.4390659689539085,0.5334875485195311,0,1.237631292784724
SpisGene12122,10.073479649239557,9.757541511069117,9.753212943390706,9.809736665825685,7.926564417849098,9.584852348443464,9.981624439003676,10.142805085064008,10.300125148018754
SpisGene12121,3.1784197959795235,3.223032856290797,3.529701583960395,1.6041308332416677,1.5057094968021085,1.4938816388848355,1.320238399569997,0.47475545606085356,0.9326987193858072
SpisGene12120,1.7387308079152917,0,2.9348519112401763,0,0,0,0,0,0
SpisGene12127,3.4251800481423818,3.7380135066766824,4.205753582943751,1.7024368679196524,3.399396930418481,2.1752470869670217,1.7724241048168774,1.0748351182580838,1.4817347560870089
SpisGene12126,0.8688497353247117,1.1131107835606333,0,0,0,0,0,0,0
SpisGene12125,0,1.912898519942233,2.339405328873807,0,0,0,0,0,0
SpisGene12124,3.7855862843478545,4.695123153199999,3.5129079907847562,3.098978832654693,1.8765616569472587,2.65274309735093,3.17809187167259,2.9879451145051323,3.390050208291805
SpisGene12129,3.295243592975308,2.811882388701616,2.7991776343823935,0,1.7196902739215645,1.106323730861322,1.24813878678692,0,0.5858928535489297
SpisGene12128,3.13054331321614,3.256093743741423,4.358374284456601,3.6383925917107947,2.9333788354226025,3.756453920683414,2.250892344406326,2.2159789975997066,2.8432054611655087
SpisGene12703,0,0,0,0,0,0,0,0,0
SpisGene12702,1.0590792521616244,0,2.0825141716095095,0.8764875007970019,2.4103825093383495,2.7960983434390974,0,0,2.318573490115381
SpisGene12701,3.7580586429263496,4.732612221540739,4.411542617338256,1.6353318889539221,1.7495334032150893,2.2918120031801807,1.4702941725903658,0.907478244211513,1.703771966176923
SpisGene12700,2.562369959226607,2.8343675939822255,3.234079195245556,3.490586342024716,5.0866664550652905,3.4818149173495163,0.326014712862867,0.23772861141375973,0.9437603652700538
SpisGene12707,0,0,0,0,0,0,0,0,0
SpisGene12706,0,0,0,0,0,0,0,0,0
SpisGene7883,0.16701641145442767,0.7367755388206756,0,0,0,0,0,0,0
SpisGene7882,0,0,0,0,0.2976388995097549,0,0,0,0
SpisGene7881,0.47874455879125605,1.3865491257705493,0.588399247940825,0,0,0,0,0,0
SpisGene7880,0.6262781422637425,0,0.6056726248991852,0.39450388356635635,0,0,0,0,0
SpisGene7887,0.6499964427025084,0,0,1.404069165224615,0,0,0,0,0
SpisGene7886,0,0,0,0,0,0,0,0,0
SpisGene7885,6.179907553422947,5.741904057388989,6.382003190414924,2.7339188665631617,4.4474977829488935,4.194838183639488,3.9714574913479512,4.471512712941838,3.373190753904899
SpisGene7884,0,0,1.0314524617790215,0,1.321908555142527,0,0,0,0
SpisGene7889,0,0,0,1.3790097233374778,2.7365941058063403,0.9043666455234122,0.6994776468765707,0.5986288569996921,0
SpisGene7888,4.579806919529695,5.0542669928869834,4.526205802918129,5.141026485907715,5.473549168720371,5.895516616830666,4.474512617640314,5.668523759525598,5.028900975711646
SpisGene25459,3.3233163352067936,2.612602184296759,1.23656164477476,0,2.775220163359199,0,1.2106988329653599,1.2896397085505167,1.6452464814684364
SpisGene25458,0,0,0,0,0,0,0,0,0
SpisGene25451,0,0,0,0,0,0,0,0,0
SpisGene25450,4.296040083612295,5.011071338148673,3.9616142640728307,0,2.5261846214628534,2.6744988615686225,0,2.732694656866876,0
SpisGene25453,0,0,0,0,0,0,0,0,0
SpisGene25452,0,0,0,0,0,0,0,0,0
SpisGene25455,0,0,0,0,0,0,0,0,0
SpisGene25454,0,0,0,0,0,0,0,0,0
SpisGene25457,0,0,0,0,0,0,0,3.127930355815368,1.0978633655243484
SpisGene25456,5.966807576963099,6.233879653289777,7.2264965278669795,4.072559620554762,0,5.19164044645181,5.9816188142902655,0,4.43250340218435
SpisGene5764,5.766598487841518,5.487017868160974,5.9509789975835385,0,0,0,0,0,0
SpisGene5765,2.9624166419470015,2.2939649289044133,2.674042409474671,2.4574458113242215,0.920046813404855,3.3175201567584724,0.6182168711894435,0,1.2010659028051953
SpisGene5766,1.4501998785915804,0.9479369062912981,1.1580944990502064,0,0,0,0,0,0
SpisGene5767,0,1.351285556879508,0,0,0,0,0,0,0
SpisGene5760,2.61733972405489,3.6035706234662253,3.631367425492443,3.6427096188533694,2.1577404564745546,0,0,0,0
SpisGene5761,2.394802977045344,2.458605878992751,3.653217050103605,1.5099888067850007,0,2.7081313269170475,0,0,0
SpisGene5762,2.1094320440703442,1.6122715053492593,1.9667970510755046,0.28594019545293115,0.686578606931948,0.728127970978233,0.47669909854054493,1.6161649986499518,0.7360215305744929
SpisGene5763,0,0,0,0,0,0,0,0,0
SpisGene5768,0,0,0,0,0,0,0,0,0
SpisGene5769,0,0.5974076438841847,0,0,0,0,0,0,0
SpisGene6868,0,1.389131593572274,0,0,0,0.71883911894657,0,0,0
SpisGene6869,5.100737369266461,5.350947395136194,4.745459339510256,2.1885008038297964,3.397799817285334,4.424976038009385,4.244575639845609,4.9600017207871945,4.473952138597305
SpisGene6862,1.565307240749951,1.6083852600434798,0,0,2.1641617324064892,0,0,0,0
SpisGene6863,0,0,0,0,0,0,0,0,0
SpisGene6860,3.5975830097659163,3.1090287118917606,3.348015490127249,3.470212173061246,5.18018239465076,3.5613680253924107,2.571412889636346,2.529500820978262,2.061035025677554
SpisGene6861,4.599983495008246,5.370649701269885,5.234470080822162,0,3.2234830117791557,6.292435277281036,0.768322195642107,2.920280579232866,2.1426143799627155
SpisGene6866,3.7168543789835646,4.230825285055418,4.1363982956716265,1.1125224444410404,3.211845034893115,3.6365315432714254,0.903010500858165,0.3342921913775727,1.229188236183274
SpisGene6867,1.3137979582768624,1.8439676071702573,1.181201465551514,0,0.3824203590757203,0,0,0,0
SpisGene6864,1.1721335864369602,1.1133383228747955,0.8981476886814952,0,0.23542651378578056,0.9402486148757149,0.563932677692436,0,0
SpisGene6865,2.364485816002041,2.6494666506146562,2.5571167423160466,1.696339655471503,0.9754855162768353,2.138600707849899,1.8325534724696704,0,1.5577395794494286
SpisGene23857,0.8913845912911623,1.2482490372726829,0.7902358083742839,0,0.7267341178445825,2.115402501903969,0,0,0
SpisGene23856,0,1.2555613591089032,1.3053957598951018,0,0,0,0,0,0
SpisGene23855,2.4189409392788397,1.8012012667495823,3.0566745634156,0,1.5325909443257968,1.4772771360785333,0,0,0
SpisGene23854,0,1.351018731313348,0,0,0,0,0,0.8307219522756562,0
SpisGene23853,1.315163960807718,2.0891766348571537,0.874377793355834,0.81018480634802,1.7262035340110609,0.9760304674545917,0.29949560203915015,1.8727869827158592,1.1465701864294258
SpisGene23852,1.541271303381863,2.275676896509743,2.090746916481295,1.0740518457814705,0,1.0727550189526165,1.2118096600833463,0,0
SpisGene23851,0,2.7975616051072127,2.5631146795987436,0,1.8152291388436395,0,0,0,0
SpisGene23850,0.9504226218713839,1.4999647617474565,1.1330283131620735,0,2.2478546832676827,1.441809650957073,0,0,0.5538528137081493
SpisGene23859,1.0077854656110667,0,2.208445097179846,0,1.314185888756246,0,0,0,0
SpisGene23858,0,0,0,0,0,0,0,0,0
SpisGene24496,1.1498803809157514,2.4817287472389578,2.6811134614285637,0,2.0578404941435418,2.2784150376129944,0,0.47603158755108316,0
SpisGene24497,0,0,0,0,0,0,0,0,0
SpisGene24494,0,0,0,0,0,0,0,0,0
SpisGene24495,0,0,0,0,0,0,0,0,0
SpisGene24492,0,0,0,0,0,0,0,0,0
SpisGene24493,4.024573396283433,4.354428271014018,4.01816250412646,2.563073612235509,3.3729981732809726,1.3047303455581116,0,3.778489176181642,0
SpisGene24490,0,0,0,0,0,0,0,0,0
SpisGene24491,0,0,0,0,0,0,0,0,0
SpisGene24498,0.7759166677372104,0,0.47573386100285064,0,0,0,0,0,0
SpisGene24499,0,0,0,0,0,0,0,0,0
SpisGene3339,1.4803572029339729,2.6781562494249203,2.449165403167566,0,0,1.6981092109637015,0,0,1.3564643899049842
SpisGene3338,3.060907955764324,3.30201835108316,3.102900367660605,1.5662314229655796,1.1167082125521524,1.7855218367315444,0.8619222762184807,0,0
SpisGene3335,1.61868482903212,1.0371632027118822,1.7532262768256435,4.334181729163187,2.7678615629197707,3.6352917317707285,3.411736821808923,3.6194628258357895,3.150201754794548
SpisGene3334,3.005486497964291,2.3363304844646424,3.0754227935790768,0,0.7729611654667033,1.4893424239960813,0.41954109254347555,0.5187819642562472,0.4954714914299682
SpisGene3337,3.875438162936967,4.299188675640642,4.373756309658305,4.3223511141899715,4.385747642291941,4.807765408011276,2.6601639375979516,3.3545721033617006,2.9998173373142407
SpisGene3336,5.180267937472191,5.076969365691168,4.723783646796859,3.924328335987116,6.22241479337773,6.5898378232391766,4.707371716787066,4.127341863649148,5.117210200733822
SpisGene3331,3.1645721581491757,3.4137316360913355,3.5492407390849574,1.3546986524024935,2.6893803738299544,2.9294661624866825,1.2711564559203774,0,1.0161124174561733
SpisGene3330,0,0,0,0,0,2.791674157622706,0,1.8013214902032677,0
SpisGene3333,2.3021654281675947,2.5532237599448666,2.4068817972603735,2.606093382595303,3.628284258341913,3.3802593392569733,0.6770192109546331,1.5025213934089798,1.295228020420189
SpisGene3332,3.304352197399736,3.461055657500865,3.7195529278429675,1.6509475604905983,1.8378338615170577,2.0242279900508553,2.036446962203202,1.2440505042284642,1.4873778675205862
SpisGene12952,0,0,0,0,0,0,0,0,0
SpisGene12953,1.2339415476673714,1.9467905111104886,1.2384392458952618,0.5877308111993444,0.28916515749858207,0,0,0,0
SpisGene12950,4.250567385789544,1.5745201154876616,3.3549066958590377,0,0,1.435354193046934,1.0596314777033835,0,1.4036997198474392
SpisGene12951,3.9974470866318317,5.7935649468792185,4.7712025351761955,2.6255828062510176,2.6170672333993474,2.8852963914112313,1.4129019316887566,0,2.33274258692083
SpisGene12956,6.523402205175699,6.538928118790522,6.483533197325699,7.349345435473382,6.511224654966805,7.1245576789328675,6.380317885370939,7.136532230667326,6.880442503978387
SpisGene12957,1.5228274503911208,2.210292924536966,2.817497989811386,3.3181834139674837,4.640950599430147,1.0536683622013596,1.1181818532668573,0.43968497482253693,0.5013143719351093
SpisGene12954,3.867276547732913,3.9126314680682803,3.94203135559244,3.7554680087022416,2.9972748572307473,3.9181652922905026,2.0979092438533504,3.7096459294467192,3.2312507193507516
SpisGene12955,0,2.749622071229232,2.1286695742465107,0,1.2950140811979787,2.477006047081361,0,0,0
SpisGene12958,4.271579793305913,3.8116789500920456,4.5648074677036226,2.7878117737143087,3.4868233587477433,4.183241618098202,2.8490945988582244,3.6855813752656847,2.0049607950530146
SpisGene12959,3.7941372610646797,4.021826203017558,3.9323937104437587,5.211260613519984,3.5196116004303954,4.278498926959263,3.242816136001602,3.736248595956582,4.493124434329437
SpisGene14468,0,0,0,0,0,0,0,0,0
SpisGene14469,4.815065385970012,4.958067242340697,5.358340565987303,3.5549268671608214,6.386756731359849,5.5671819207169095,2.9834697032410342,2.7782472485682246,3.4442901739695935
SpisGene14460,2.9029557358523097,2.31554578439894,3.386154954490868,1.7517481598124864,0.8765060817863175,1.6629548348645162,0,1.591759561285101,2.02892248774985
SpisGene14461,3.4720952139973233,3.90004761566336,4.765372690834751,1.173278730776845,1.4534370427507841,1.2174676746979696,0.7956790116536561,1.0958103513844384,0.9629831349081612
SpisGene14462,5.141851981560341,5.267275746206383,5.341578626281917,5.224737922512908,4.952856057591003,5.288552744096051,4.557035544540067,4.3063991743784715,4.387569108748174
SpisGene14463,3.459385760135261,3.694184061211147,3.7725242755202255,2.2327483381686926,2.352160100468799,3.075854560757608,2.354080440043769,1.2531783630242108,1.8060051303233051
SpisGene14464,9.396322200055582,8.94769292760288,8.963951559442481,10.96230452355093,9.25219867591614,9.331773122326844,9.837508465112945,10.341630753816448,10.110704988603509
SpisGene14465,5.795354122483006,5.528771044080028,5.862162829316287,6.5206511658754875,6.532380766115869,6.386109147442438,6.150662235042466,5.872803925386385,6.207996902506526
SpisGene14466,5.853267112726456,5.378003844481109,5.852586641035462,2.850780164911416,0,3.49625370390616,2.3802252275848765,0,2.229086659182957
SpisGene14467,0.2121422168885517,0,0,0,0,0,0,0,0
SpisGene23141,0,0,0.6717123284055128,0,0,0,0,0,0
SpisGene23140,0,0,0,0,0,1.0915699070700686,1.9885132756650614,0,0
SpisGene23143,0,0,0,0,0,0,0,0,0
SpisGene23142,0,0,1.5778512652428465,0,0,0,0,0,0
SpisGene23145,0,0,0,0,0,0,0,0,0
SpisGene23144,0,0,0,0,0,0,0,0,0
SpisGene23147,1.7374544660105176,0,2.2752395289015968,1.5506331463493066,1.6534335957722184,0,1.7997036152554564,0,0
SpisGene23146,1.0590792521616244,0.7877790570039952,0,0,0,0,0,0,0
SpisGene23149,3.1854228051425877,4.103609190967113,3.168828476398153,0,0,0,0,0,0.5503740074293937
SpisGene23148,0,0,0,0,0,0,0,0,0
SpisGene7058,3.553053736018107,4.101484438591762,4.000063831932748,0,0.9971371687326054,1.0768772495370178,0,0.6201674114216097,0
SpisGene7059,3.9161149279667136,3.896373161249706,3.0383017523157454,3.5697279979160945,3.300711732700401,4.40260116437251,2.7712744573098367,2.0711031751686906,2.3909493232531345
SpisGene7054,2.2379965997027638,1.9643991753541914,2.4348760598267876,0,2.005403142632576,1.5094928104389753,0.23975152875595065,2.0717344643397806,0.9911594386760005
SpisGene7055,3.2317896442030425,2.7733936202494536,2.712138463889132,2.40064421382913,4.684666506131179,3.929478377132184,1.3047226195578374,3.065024835385922,3.2584017713354134
SpisGene7056,3.537525576151376,3.8250164969996114,3.7159457747904123,2.3638020510910525,2.7955628712788463,3.2422915907670133,2.5076505965410347,1.428780805619715,2.171132727952912
SpisGene7057,4.84570034946065,4.889611353482947,5.016869525521171,2.989520507143921,6.941321172298418,2.4165479455631256,1.352049074812328,5.186266409339949,0
SpisGene7050,1.8846393376975932,3.101177206914447,2.7533076986716423,0,0,0,0,0,0
SpisGene7051,4.5041214277922395,5.2186859752150205,4.9858376211953415,0.3954250579913375,2.2194598433344965,1.0607582141645748,1.0884964609748704,1.1781362007083602,0.6295772534353838
SpisGene7052,1.2997690414105685,2.7322402013985023,3.2064991330380295,0,0,2.014223349203055,0.9759318264794398,0,1.465178914392568
SpisGene7053,5.773606557835689,5.690743049021123,5.874414270863466,6.9441935752137605,5.954134315640405,5.7676525457404795,6.0403639918036465,5.904355817948804,6.065955947787481
SpisGene22438,0.3587667158995507,0,0,0,0,0.38487315631232316,0.15925399007347715,0,0
SpisGene22439,0,0,0,0,0,0,0,0,0
SpisGene22432,0,0,0,0,0,0,0,0,0
SpisGene22433,0.9236724338879859,2.0864160177828257,1.892539659506809,0.6471809606198515,1.0351366580965322,0.7099771803991278,0,0,0
SpisGene22430,0,0,0,0,0,0,0,0,0
SpisGene22431,0,0,0,0,0,0,0,0,0
SpisGene22436,0,0.8389720353882753,0,0,0,0.8871153877556456,0,0,0
SpisGene22437,0,1.585704343547032,1.1041581784612886,0,0,0,0.36255874584168984,0,1.4512521083704812
SpisGene22434,1.3133165631111963,1.1794952447294165,1.5638008167184265,0.7286226215112811,0.6059241236704975,0.9883376868659768,0,0.30816905202768047,0
SpisGene22435,0,0,0,0,0,0,0,0,0
SpisGene13609,3.004203267616795,3.417586478083608,3.3567260879984824,2.6107657121369705,4.043859000367179,4.086953475654389,1.9950387268952414,1.4010826095454076,0
SpisGene13608,2.42135730760658,1.9439665191638444,2.907707649119114,1.8994380658217747,3.416565626344524,3.9512891933835723,1.2331196052258515,0,1.2973666757612035
SpisGene13605,6.980037590756792,6.197793548003809,6.375827778110426,2.985767304861516,3.097634366686707,4.952318706789663,2.9345915052839406,4.896722547352728,4.448119993799102
SpisGene13604,1.808830347517632,2.5933498097817407,2.4461399678871296,1.9322343835192646,1.227990705647927,2.3496366267044704,1.722400878865164,0,2.0501307391413386
SpisGene13607,1.9494155045967136,2.354226548945923,2.2714869643755633,0.26268649629370905,0.8318866789560395,0.8156523513432317,0.14668192596722415,0.41495016625768366,0.45983253850962774
SpisGene13606,0,0,0.37749966016683895,0,0,0,0,0,0
SpisGene13601,5.540830171320087,5.52441840208432,5.236949630595313,3.127374181415239,2.2722933769927076,3.9875563228465953,3.051728798651553,3.5320846975505185,3.3006675914241903
SpisGene13600,4.175918138853699,4.95638910508792,4.9979174898657135,2.666989834595941,3.034495283525516,3.6680080094527963,1.6129257345278383,1.5555020529892194,2.6681884208234794
SpisGene13603,4.197769036483038,5.051524182307977,5.235834586878731,3.659780345790423,4.196567166576522,5.799114901666706,3.9000616051381254,4.407420423867932,3.845824558095427
SpisGene13602,3.8159576758431557,4.410130630208743,3.9551399725637824,1.7642893575111747,1.8502900835538048,2.8548536347259645,2.65956457377971,1.989896195769731,1.901569024785757
SpisGene15739,0,0,0,0,0,0,0,0,0
SpisGene15738,0,0.9690963054999953,0.7036842424961862,0,0.27312230959126055,0.7266547198082409,0,0,0
SpisGene15733,2.8103063492784353,3.5497649621727208,2.9818579784971724,1.8252700025896325,4.39081808986785,5.03571808482904,2.275236179492911,4.043517966214143,3.284469830185429
SpisGene15732,0.8500602303340372,0.36796677815468454,1.5102611965299104,0,0,0,0,0,0
SpisGene15731,0,0,0.5419310129907078,0,0,0,0,0,0
SpisGene15730,1.718842015730024,1.7194958223430488,1.9489941426816775,0,0.8655697201448995,0.904313322547611,0.7198172529057759,0,0.6934993899537216
SpisGene15737,0,0,0,0,0,0,0,0,0
SpisGene15736,0.5452200606782128,0.4729113582245331,0.4970922232058251,0.27805438268986477,0.17202584532254542,0.5237141963372066,0.05376260620025132,0,0
SpisGene15735,1.7922688516315,1.2553658345485752,1.5833220035894207,0.8915722181146265,0,1.3184806473482584,0,0,0.41113776402186875
SpisGene15734,0.8284333948107895,1.4070291793322904,1.6058598517774876,0,1.0048125960408392,1.3681292402903242,0.15468970764289577,0.5826154852286581,0.6740014261687604
SpisGene21165,1.4832694841272034,1.7217153674057897,1.7517358982506288,0,2.6327783499993607,3.2095289209110778,0,0,0.7272839170952825
SpisGene21164,2.351783905816505,2.6130416601248614,2.517808281972647,0.7077523506300588,2.6220501488003145,3.870981035892268,0.6466982179868783,1.7757669561639342,2.571502515252836
SpisGene21167,0,0,0,0,0,2.800322154700239,0,0,0
SpisGene21166,0,1.9041215779523617,1.815926296484856,0,0,2.0070236242136197,0.5860565398522729,0,1.7144568748530822
SpisGene21161,1.3364600407630758,2.13682196835995,1.7664991778150687,0,0,0.8585389988775555,0,0.9704881029810212,0
SpisGene21160,2.3780321087601166,2.14069773442206,1.9985848959016719,0,1.2239233161000844,1.5985671016733216,0.9012959184501238,0,1.038140182385813
SpisGene21163,0,0,0,0,0,0,0,0,0
SpisGene21162,3.9282150393265174,3.7395526939468073,4.912710281590389,1.8612755895461168,5.272509503604032,4.3379224377134715,1.5268168178728996,0,0
SpisGene8147,2.2535368365012345,3.6645284553964856,3.4869709923842946,0.7519040220508236,1.3951197282731305,3.0748343400261002,0,0,0
SpisGene8146,4.814962639576601,6.21730171200712,5.462804905352039,2.996524277872739,3.2898612957711504,5.110086127732218,2.678842333729783,0,2.1803510038919844
SpisGene8145,1.8852341501651217,3.004712907689669,2.9809451501529516,0.32354799063760337,1.2856500033582676,2.5866285475839215,1.0797717686372734,0,1.3121255266637624
SpisGene8144,1.2386226390394428,2.4496465966869723,1.626654396374813,0.6474628226073889,1.7223462667559617,2.389790553774114,1.4376245251464497,0.28970456100326764,1.1020122939777937
SpisGene21169,0.5131843654709939,0,0.6291545952156727,0,0.6681304564696032,0.5178156542509743,0,0,0
SpisGene21168,1.344038014253063,0,2.483885501636289,0,0,1.6198895046605495,0,0,0.5991552737607136
SpisGene8141,0,0,0,0,0,0,0,0,0
SpisGene8140,5.150263221732694,4.9816968386497935,5.607894293035288,5.034968327787061,5.142144354415784,5.881898372743714,4.457042751931562,4.64383193509456,4.167420168702994
SpisGene3804,5.702953007536577,6.854585576245781,6.8275075498328075,0,1.0032676947042167,0,0,0,0
SpisGene999,5.053234880858676,5.201047905944991,5.386194870420328,3.4029018096129056,4.295361917442524,3.7406331293821267,3.6845443309140897,3.5636831859885274,3.2545930947741435
SpisGene998,4.367200644528156,4.950193505114762,4.926298281629981,2.3531707072866017,2.6728299219985265,2.450064597340743,2.7064221479204646,2.1116674747959525,2.592876695569577
SpisGene993,5.7809994891846435,6.533487890322702,6.177634403277519,4.914174776570722,3.7624889493218014,4.277731795721493,5.101253733504274,2.9759115639876637,4.408160898302755
SpisGene992,2.6954008561356724,2.927768425738721,3.4611210574109923,1.276672009351285,0,1.8147186169764709,2.5143215816608495,1.9039536710497207,1.8848045584259154
SpisGene1608,3.568887882094414,3.938244499854337,4.501269021408987,0,0.783118181219634,0,0,0,0
SpisGene786,6.805904818605126,6.556875342187519,7.06021851529623,7.69114826651967,8.60877415602532,7.10560917988513,5.4638507374632805,7.701921425045837,6.984863794240925
SpisGene2040,2.8268199721377294,2.985884562174872,3.336202939574411,1.6523578961574599,1.7254916662662727,2.743005006972434,2.004907678699943,2.4104888431970855,2.2567077914418214
SpisGene784,4.0336968585965085,3.6732196775402493,3.932687815796504,3.919026381891771,5.674329850587512,4.527890493246022,1.6485490383799797,1.378496075428746,2.181153926620253
SpisGene785,0,0,0,0,0,0,1.4478220991376516,0,0
SpisGene782,3.2026753365936225,3.294618661534657,3.650918825915889,3.875559403748483,4.955844650046873,4.1078314475063795,1.2819562943132985,0.7809986171110457,1.2845036049519793
SpisGene783,0.9578939150791584,0.46370980912090093,0.6807858900259187,0.240934537431365,0,0,0,0,0
SpisGene780,3.47884288357419,4.1014268577075095,3.5739977442664346,2.1003703895963826,5.1120285007479165,1.791574693816853,0,0,1.3950878396154773
SpisGene2041,2.773258565692532,3.0845555762644246,2.963804022448361,1.4900426342935769,2.774809939976723,2.8630310278212465,1.276061486494689,1.3170374062446755,0.9955963374760761
SpisGene7034,0,0,0,0,0,0,0,0,0
SpisGene788,6.698812937769143,6.222618995784904,6.864154483886439,5.768029969361588,6.117848655034646,5.998235197380092,4.752853621428813,4.497447595611443,4.78370904896541
SpisGene789,3.5826006150749925,4.578079441230265,3.275905028531915,2.710224529716631,1.6790267693481447,2.2116905544334053,2.048267343651603,0,2.072618866305592
SpisGene7035,0,0,0,0,0,0,0,0,0
SpisGene2044,3.4778837618177563,4.089959350495984,3.4663746745603996,4.369360755874931,4.1858536523153855,4.073808178726754,1.6976799416174764,1.7382054329014922,1.4439365795993515
SpisGene7033,5.396536502714165,5.763332810264261,5.635288692395557,6.2463983391554585,4.399601840654366,5.514853214246123,6.6557335624719896,6.227598488840611,6.354094041357469
SpisGene2046,1.3864814027073127,2.0651940838068485,2.108332528504592,0.644667994938884,1.630574672050247,0.7364041182630653,0,0,0
SpisGene7031,0,0,0,0,0,0,0,0,0
SpisGene13135,2.542230297470093,3.1617776682701595,3.686311258171574,3.4574473948697855,3.352070321987496,3.688968558883567,2.0778965700451306,2.2987648817477315,2.2405080698473587
SpisGene16624,0,0,0,0,0,0,0,0,0
SpisGene24829,4.9951291257271215,5.133729458583611,5.519400301808526,3.8304498692985405,5.441338464985325,5.530762729491546,2.4514297471158186,1.7293347644961001,2.3309382452761973
SpisGene24828,0,0,0,0,0,0,0,0,0
SpisGene24827,5.323871500768032,4.132175454397853,3.526199945274109,3.932672776457922,1.8152291388436395,8.363051665955545,3.9223438064646303,4.490456088826277,5.116903500840537
SpisGene24826,2.5216226018118197,2.9403687803351417,3.0650174710417613,0.937011956853328,1.0987269421307295,1.3590330548408784,0.879828995102844,0,0.7485099374722634
SpisGene24825,1.388599745505959,3.290877423210199,1.3522377189885852,2.9171882800523816,0,5.808054898293074,0.7389420204068136,0,0
SpisGene24824,0.8408783002186262,2.4233316140877594,1.9606970865957645,0,0.272350176744628,1.3037655048149837,0,0,0
