"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:0006037",0.0415774277278752,0.994322529489805,3,8,"cell wall chitin metabolic process","BP"
"GO:0003299",0.0416198939780157,0.994314369300364,3,8,"muscle hypertrophy in response to stress","BP"
"GO:0014887",0.0416198939780157,0.994314369300364,3,8,"cardiac muscle adaptation","BP"
"GO:0014898",0.0416198939780157,0.994314369300364,3,8,"cardiac muscle hypertrophy in response to stress","BP"
"GO:0051292",0.0416462449204351,0.994309303977083,3,8,"nuclear pore complex assembly","BP"
"GO:0003184",0.0416498966675394,0.994308601909178,3,8,"pulmonary valve morphogenesis","BP"
"GO:0000019",0.0416693196498599,0.994304867291424,3,8,"regulation of mitotic recombination","BP"
"GO:0019319",0.0417982387443867,0.985927571551451,7,32,"hexose biosynthetic process","BP"
"GO:0046470",0.0418501931707822,0.981593135799989,11,60,"phosphatidylcholine metabolic process","BP"
"GO:0000731",0.0419980348065714,0.981517366533405,11,60,"DNA synthesis involved in DNA repair","BP"
"GO:0016202",0.042347688500166,0.976633020121341,19,121,"regulation of striated muscle tissue development","BP"
"GO:0007162",0.0427714771100135,0.975581188857106,21,137,"negative regulation of cell adhesion","BP"
"GO:0007229",0.0431417835665337,0.98401446412092,8,39,"integrin-mediated signaling pathway","BP"
"GO:0010830",0.0431736617594359,0.984000253704618,8,39,"regulation of myotube differentiation","BP"
"GO:0071375",0.0432381189026717,0.97289294978763,29,202,"cellular response to peptide hormone stimulus","BP"
"GO:0060603",0.0433364922191706,0.983927632096615,8,39,"mammary gland duct morphogenesis","BP"
"GO:0051216",0.0436039925276802,0.977291033148548,16,98,"cartilage development","BP"
"GO:0048285",0.0436074971650758,0.969660662406567,46,345,"organelle fission","BP"
"GO:1900180",0.0436541081693222,0.977261497856349,16,98,"regulation of protein localization to nucleus","BP"
"GO:0016049",0.0443404206836575,0.972652111175001,27,186,"cell growth","BP"
"GO:0006810",0.0451709299328427,0.960814732524031,301,2664,"transport","BP"
"GO:1901653",0.0452632424660846,0.970580699865389,33,236,"cellular response to peptide","BP"
"GO:0019438",0.0453797447048603,0.963422934486899,124,1036,"aromatic compound biosynthetic process","BP"
"GO:1901861",0.0454896334992207,0.974675283903098,19,122,"regulation of muscle tissue development","BP"
"GO:0045198",0.0455910003813498,0.985986133675583,6,26,"establishment of epithelial cell apical/basal polarity","BP"
"GO:0032881",0.0456714199748515,0.985955290957391,6,26,"regulation of polysaccharide metabolic process","BP"
"GO:0060788",0.0456747059153949,0.985954030414949,6,26,"ectodermal placode formation","BP"
"GO:2001224",0.0457344018200309,0.98593112581319,6,26,"positive regulation of neuron migration","BP"
"GO:0016485",0.0457527765491859,0.974077879925389,20,130,"protein processing","BP"
"GO:2000136",0.0457534884971137,0.985923800788418,6,26,"regulation of cell proliferation involved in heart morphogenesis","BP"
"GO:0031101",0.0459031519215014,0.98586633497501,6,26,"fin regeneration","BP"
"GO:0002700",0.0460559344381058,0.976419092301141,15,91,"regulation of production of molecular mediator of immune response","BP"
"GO:0030703",0.0461700890871331,0.976352587348877,15,91,"eggshell formation","BP"
"GO:1905114",0.046833465654157,0.969918745445808,31,220,"cell surface receptor signaling pathway involved in cell-cell signaling","BP"
"GO:0043523",0.0468578743626278,0.970938202616225,27,187,"regulation of neuron apoptotic process","BP"
"GO:0007140",0.0471892019806321,0.975152528206719,16,99,"male meiotic nuclear division","BP"
"GO:1901575",0.0474018221013616,0.96093324684958,152,1292,"organic substance catabolic process","BP"
"GO:0010948",0.0480349465331451,0.968187693872212,35,254,"negative regulation of cell cycle process","BP"
"GO:0051302",0.0482814935913659,0.97091517701866,24,163,"regulation of cell division","BP"
"GO:0034333",0.0483004535452278,0.983147559774538,7,33,"adherens junction assembly","BP"
"GO:0010564",0.0483429060772494,0.963132800531825,77,618,"regulation of cell cycle process","BP"
"GO:2000008",0.048514606282687,0.983056034673297,7,33,"regulation of protein localization to cell surface","BP"
"GO:0031328",0.0485520520205564,0.960262305592787,140,1184,"positive regulation of cellular biosynthetic process","BP"
"GO:0035149",0.0485702063316197,0.986929481780683,5,20,"lumen formation, open tracheal system","BP"
"GO:0050650",0.0485735836209744,0.986928316281931,5,20,"chondroitin sulfate proteoglycan biosynthetic process","BP"
"GO:0043552",0.0486563650263884,0.982995394949914,7,33,"positive regulation of phosphatidylinositol 3-kinase activity","BP"
"GO:0090218",0.0486563650263884,0.982995394949914,7,33,"positive regulation of lipid kinase activity","BP"
"GO:0001832",0.0486824805623392,0.986890722810325,5,20,"blastocyst growth","BP"
"GO:0007395",0.0487446754075281,0.989475837484648,4,14,"dorsal closure, spreading of leading edge cells","BP"
"GO:0035115",0.0487515492982868,0.986866865535435,5,20,"embryonic forelimb morphogenesis","BP"
"GO:0033002",0.0487691783254611,0.986860774575923,5,20,"muscle cell proliferation","BP"
"GO:0034329",0.0488210894428571,0.972579186549603,19,123,"cell junction assembly","BP"
"GO:0001837",0.0488217646949525,0.975466293318061,14,84,"epithelial to mesenchymal transition","BP"
"GO:0048738",0.0488686389144158,0.972549263404987,19,123,"cardiac muscle tissue development","BP"
"GO:1903361",0.0488965154218178,0.989432166658076,4,14,"protein localization to basolateral plasma membrane","BP"
"GO:0045026",0.0489119815469983,0.989427715722403,4,14,"plasma membrane fusion","BP"
"GO:1903393",0.0489540311024353,0.989415611913015,4,14,"positive regulation of adherens junction organization","BP"
"GO:0010765",0.0489596704025032,0.986794915262522,5,20,"positive regulation of sodium ion transport","BP"
"GO:0051000",0.0490050733511693,0.989400914617019,4,14,"positive regulation of nitric-oxide synthase activity","BP"
"GO:0035158",0.0490579955676763,0.989385670240569,4,14,"regulation of tube diameter, open tracheal system","BP"
"GO:0006862",0.049090476447363,0.989376311141755,4,14,"nucleotide transport","BP"
"GO:1901679",0.049090476447363,0.989376311141755,4,14,"nucleotide transmembrane transport","BP"
"GO:0035223",0.0490995130932814,0.989373706914275,4,14,"leg disc pattern formation","BP"
"GO:0051310",0.049213947331196,0.979901674291172,9,47,"metaphase plate congression","BP"
"GO:0006911",0.0494710749540206,0.981102199221288,8,40,"phagocytosis, engulfment","BP"
"GO:0061695",0.000261768362411489,0.999874035250277,39,212,"transferase complex, transferring phosphorus-containing groups","CC"
"GO:0030880",0.000415670059110177,0.999823130948846,28,139,"RNA polymerase complex","CC"
"GO:0055029",0.000826383522279376,0.999643466396651,26,131,"nuclear DNA-directed RNA polymerase complex","CC"
"GO:0000428",0.000929959835039199,0.999595098615443,26,132,"DNA-directed RNA polymerase complex","CC"
"GO:0042406",0.00144804059761114,0.999934987421581,4,6,"extrinsic component of endoplasmic reticulum membrane","CC"
"GO:0016591",0.00200523858068355,0.999163566036663,21,104,"RNA polymerase II, holoenzyme","CC"
"GO:0043229",0.00246218829632157,0.997879376359685,778,6953,"intracellular organelle","CC"
"GO:0042641",0.00354818183095309,0.99895629179941,11,43,"actomyosin","CC"
"GO:0043226",0.00431524293407488,0.996250729943404,790,7104,"organelle","CC"
"GO:0043231",0.00551369601806833,0.995216489366546,685,6125,"intracellular membrane-bounded organelle","CC"
"GO:0043227",0.00649393281135023,0.99433838563738,727,6534,"membrane-bounded organelle","CC"
"GO:0098803",0.00731805593881958,0.997590337652241,11,47,"respiratory chain complex","CC"
"GO:0045120",0.00888813051098946,0.997925290612581,7,24,"pronucleus","CC"
"GO:0005789",0.0100684942085731,0.992730396143293,89,676,"endoplasmic reticulum membrane","CC"
"GO:0017087",0.0106816686053395,1,2,2,"mitochondrial processing peptidase complex","CC"
"GO:0042629",0.010704461792581,1,2,2,"mast cell granule","CC"
"GO:0042175",0.0118218947092903,0.991388562936138,90,689,"nuclear outer membrane-endoplasmic reticulum membrane network","CC"
"GO:0098827",0.0129971272073312,0.990509992087313,89,683,"endoplasmic reticulum subcompartment","CC"
"GO:0033276",0.014551686591404,0.997338894165182,5,15,"transcription factor TFTC complex","CC"
"GO:0015629",0.0154249143316089,0.990615777138944,36,241,"actin cytoskeleton","CC"
"GO:0005746",0.0157545276275667,0.994130898192256,11,52,"mitochondrial respirasome","CC"
"GO:0098800",0.0158856415273896,0.99275875301405,16,87,"inner mitochondrial membrane protein complex","CC"
"GO:0070469",0.0180767865565625,0.993111241601387,11,53,"respirasome","CC"
"GO:0031984",0.0180773106049242,0.985923787070061,127,1027,"organelle subcompartment","CC"
"GO:0005669",0.0187925918138292,0.993661848616747,9,40,"transcription factor TFIID complex","CC"
"GO:0005622",0.0194398706570506,0.982661432017264,855,7838,"intracellular anatomical structure","CC"
"GO:0005788",0.0207909921466715,0.988219277526329,26,166,"endoplasmic reticulum lumen","CC"
"GO:0005743",0.0212510065808714,0.985944581214417,46,329,"mitochondrial inner membrane","CC"
"GO:1990234",0.0229869526657202,0.982800397043453,88,691,"transferase complex","CC"
"GO:0044853",0.0232813742574557,0.989882369242442,13,69,"plasma membrane raft","CC"
"GO:0005575",0.02372388769785,0.978732698684594,936,8632,"cellular_component","CC"
"GO:0001725",0.0238565728228738,0.992230225109158,8,35,"stress fiber","CC"
"GO:0097517",0.0238565728228738,0.992230225109158,8,35,"contractile actin filament bundle","CC"
"GO:0030137",0.0260868219884914,0.993120507712446,6,23,"COPI-coated vesicle","CC"
"GO:0005856",0.0265229835172264,0.978871535988378,136,1122,"cytoskeleton","CC"
"GO:0090575",0.0271684111533299,0.986391698940716,17,100,"RNA polymerase II transcription regulator complex","CC"
"GO:0034388",0.0280936340783028,0.996912008130985,3,7,"Pwp2p-containing subcomplex of 90S preribosome","CC"
"GO:0034272",0.0299243201281245,0.998891763230518,2,3,"phosphatidylinositol 3-kinase complex, class III, type II","CC"
"GO:0005672",0.0300045654607932,0.998887130159812,2,3,"transcription factor TFIIA complex","CC"
"GO:0036063",0.030152598292687,0.998878564440936,2,3,"acroblast","CC"
"GO:0005747",0.030251926774386,0.99058330269504,7,30,"mitochondrial respiratory chain complex I","CC"
"GO:0030964",0.030251926774386,0.99058330269504,7,30,"NADH dehydrogenase complex","CC"
"GO:0045271",0.030251926774386,0.99058330269504,7,30,"respiratory chain complex I","CC"
"GO:0030017",0.0313423853465065,0.983327636431699,19,117,"sarcomere","CC"
"GO:0005938",0.031402090428469,0.979298778979258,40,287,"cell cortex","CC"
"GO:0070461",0.0319251143086561,0.991105681225998,6,24,"SAGA-type complex","CC"
"GO:0030016",0.0324304314495095,0.982063343221717,21,133,"myofibril","CC"
"GO:0005901",0.0336101404878761,0.985773680848839,11,58,"caveola","CC"
"GO:0030894",0.0356556616763087,0.988451360898003,7,31,"replisome","CC"
"GO:0032432",0.0376167949463023,0.986477669654328,8,38,"actin filament bundle","CC"
"GO:0045169",0.0384363267110529,0.988731830686998,6,25,"fusome","CC"
"GO:1990204",0.0389318801489788,0.981694419993794,13,74,"oxidoreductase complex","CC"
"GO:0005740",0.0393917219267922,0.971206258936503,63,489,"mitochondrial envelope","CC"
"GO:0043228",0.040478209817941,0.96501511446772,298,2629,"non-membrane-bounded organelle","CC"
"GO:0043232",0.040478209817941,0.96501511446772,298,2629,"intracellular non-membrane-bounded organelle","CC"
"GO:0031674",0.0408140492093693,0.980037732313342,14,82,"I band","CC"
"GO:0016021",0.0409821603128628,0.966249632894099,160,1358,"integral component of membrane","CC"
"GO:0005751",0.0415643659538157,0.994325038680126,3,8,"mitochondrial respiratory chain complex IV","CC"
"GO:0045277",0.0415643659538157,0.994325038680126,3,8,"respiratory chain complex IV","CC"
"GO:0005919",0.0416127292497864,0.994315746305044,3,8,"pleated septate junction","CC"
"GO:0016006",0.0417530282734909,0.994288763360444,3,8,"Nebenkern","CC"
"GO:0031312",0.0419535012926108,0.985863714776285,7,32,"extrinsic component of organelle membrane","CC"
"GO:0030018",0.0427909552152728,0.979578375751594,13,75,"Z disc","CC"
"GO:0019866",0.0452606794555183,0.968423836754242,46,346,"organelle inner membrane","CC"
"GO:0031253",0.0457511033437709,0.970451111135554,32,228,"cell projection membrane","CC"
"GO:0005667",0.046001389098415,0.97027513034163,32,228,"transcription regulator complex","CC"
"GO:0000123",0.0470531462361291,0.977203631612225,13,76,"histone acetyltransferase complex","CC"
"GO:0031248",0.0487406154704675,0.975512959891203,14,84,"protein acetyltransferase complex","CC"
"GO:1902493",0.0487406154704675,0.975512959891203,14,84,"acetyltransferase complex","CC"
"GO:0000124",0.0489505337643154,0.989416618750041,4,14,"SAGA complex","CC"
"GO:0001891",0.0490617709090845,0.989384582520218,4,14,"phagocytic cup","CC"
"GO:0035580",0.0494982667875152,0.981089672632313,8,40,"specific granule lumen","CC"
"GO:0071077",0.00110532455809735,1,3,3,"adenosine 3',5'-bisphosphate transmembrane transporter activity","MF"
"GO:0003857",0.00143527703170741,0.9999357223562,4,6,"3-hydroxyacyl-CoA dehydrogenase activity","MF"
"GO:0071889",0.0054502977278909,0.999055235518241,6,17,"14-3-3 protein binding","MF"
"GO:0005109",0.00636559592553398,0.998091440437607,10,40,"frizzled binding","MF"
"GO:0042887",0.00761863136745887,0.99764472450443,10,41,"amide transmembrane transporter activity","MF"
"GO:0005078",0.0094173768964932,0.999475742646291,3,5,"MAP-kinase scaffold activity","MF"
"GO:0032027",0.0100530201771909,0.997948227121261,6,19,"myosin light chain binding","MF"
"GO:0003779",0.0103388667463279,0.994360998996273,28,172,"actin binding","MF"
"GO:0008554",0.0106337131639945,1,2,2,"P-type sodium transporter activity","MF"
"GO:0015126",0.0106337131639945,1,2,2,"canalicular bile acid transmembrane transporter activity","MF"
"GO:0015230",0.0106567259364001,1,2,2,"FAD transmembrane transporter activity","MF"
"GO:0015228",0.010656736088533,1,2,2,"coenzyme A transmembrane transporter activity","MF"
"GO:0080122",0.010656736088533,1,2,2,"AMP transmembrane transporter activity","MF"
"GO:1990269",0.0106827556334128,1,2,2,"RNA polymerase II C-terminal domain phosphoserine binding","MF"
"GO:0008115",0.0106970838937459,1,2,2,"sarcosine oxidase activity","MF"
"GO:0050031",0.0106970838937459,1,2,2,"L-pipecolate oxidase activity","MF"
"GO:0008517",0.0107062957824968,1,2,2,"folic acid transmembrane transporter activity","MF"
"GO:0004142",0.010748422953691,1,2,2,"diacylglycerol cholinephosphotransferase activity","MF"
"GO:0004499",0.0107631100721007,1,2,2,"N,N-dimethylaniline monooxygenase activity","MF"
"GO:0005342",0.0118900034635897,0.994341141831833,19,106,"organic acid transmembrane transporter activity","MF"
"GO:0046943",0.0118900034635897,0.994341141831833,19,106,"carboxylic acid transmembrane transporter activity","MF"
"GO:0008509",0.0120385781309374,0.992810552507166,36,237,"anion transmembrane transporter activity","MF"
"GO:0008514",0.0120516992459313,0.993596864086162,25,151,"organic anion transmembrane transporter activity","MF"
"GO:0015101",0.0167471332849116,0.996081141617493,6,21,"organic cation transmembrane transporter activity","MF"
"GO:0035252",0.017276018215775,0.998569993792282,3,6,"UDP-xylosyltransferase activity","MF"
"GO:0042285",0.017276018215775,0.998569993792282,3,6,"xylosyltransferase activity","MF"
"GO:0000295",0.0173806796319615,0.998557948383143,3,6,"adenine nucleotide transmembrane transporter activity","MF"
"GO:0032183",0.0173922181959658,0.998556618613904,3,6,"SUMO binding","MF"
"GO:0030331",0.0205389516653981,0.990908375915784,14,75,"nuclear estrogen receptor binding","MF"
"GO:0005080",0.0206086971249026,0.991972997148509,11,54,"protein kinase C binding","MF"
"GO:0019534",0.0206522947095026,0.996833049171165,4,11,"toxin transmembrane transporter activity","MF"
"GO:0016887",0.0214087974517915,0.985514212497939,51,371,"ATP hydrolysis activity","MF"
"GO:0048306",0.0234657188161792,0.990659025011746,11,55,"calcium-dependent protein binding","MF"
"GO:0031369",0.0253767919410365,0.990926011530455,9,42,"translation initiation factor binding","MF"
"GO:0052742",0.0264048267124969,0.98984629605453,10,49,"phosphatidylinositol kinase activity","MF"
"GO:0036310",0.0280023081374404,0.996926029453606,3,7,"ATP-dependent DNA/DNA annealing activity","MF"
"GO:0001537",0.0285789560528515,0.99500975684212,4,12,"N-acetylgalactosamine 4-O-sulfotransferase activity","MF"
"GO:0033764",0.0287358675454624,0.994973592155157,4,12,"steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","MF"
"GO:0004484",0.029692352934824,0.998905115701645,2,3,"mRNA guanylyltransferase activity","MF"
"GO:0050355",0.029692352934824,0.998905115701645,2,3,"inorganic triphosphate phosphatase activity","MF"
"GO:0016508",0.0297641662830837,0.998900988420776,2,3,"long-chain-enoyl-CoA hydratase activity","MF"
"GO:0005287",0.0297689131559848,0.998900715403559,2,3,"high-affinity basic amino acid transmembrane transporter activity","MF"
"GO:0005289",0.0297689131559848,0.998900715403559,2,3,"high-affinity L-arginine transmembrane transporter activity","MF"
"GO:0005292",0.0297689131559848,0.998900715403559,2,3,"high-affinity lysine transmembrane transporter activity","MF"
"GO:0015189",0.0297689131559848,0.998900715403559,2,3,"L-lysine transmembrane transporter activity","MF"
"GO:0052810",0.0298105775055067,0.998898317989765,2,3,"1-phosphatidylinositol-5-kinase activity","MF"
"GO:0004362",0.0298112759007638,0.998898277786772,2,3,"glutathione-disulfide reductase (NADPH) activity","MF"
"GO:0005347",0.0298358905119891,0.998896860502795,2,3,"ATP transmembrane transporter activity","MF"
"GO:0015217",0.0298358905119891,0.998896860502795,2,3,"ADP transmembrane transporter activity","MF"
"GO:0016647",0.0298504477439283,0.998896021993633,2,3,"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor","MF"
"GO:0030060",0.0298604457422115,0.998895445963074,2,3,"L-malate dehydrogenase activity","MF"
"GO:0099122",0.0298826277025454,0.998894167559709,2,3,"RNA polymerase II C-terminal domain binding","MF"
"GO:0051011",0.0298859144162887,0.998893978091184,2,3,"microtubule minus-end binding","MF"
"GO:0004307",0.0299571763516292,0.998889867101911,2,3,"ethanolaminephosphotransferase activity","MF"
"GO:0004303",0.029962311324263,0.998889570654373,2,3,"estradiol 17-beta-dehydrogenase activity","MF"
"GO:0005250",0.0299642892053909,0.998889456461301,2,3,"A-type (transient outward) potassium channel activity","MF"
"GO:1990841",0.0301411545599124,0.990625167012256,7,30,"promoter-specific chromatin binding","MF"
"GO:0005048",0.0304224229600093,0.990518797417626,7,30,"signal sequence binding","MF"
"GO:0070628",0.0320324736690928,0.992463265410081,5,18,"proteasome binding","MF"
"GO:0016491",0.0321264289257585,0.976394186778076,70,544,"oxidoreductase activity","MF"
"GO:0034062",0.0377033347120453,0.986440322882811,8,38,"5'-3' RNA polymerase activity","MF"
"GO:0097747",0.0377033347120453,0.986440322882811,8,38,"RNA polymerase activity","MF"
"GO:0051537",0.0379332923191945,0.992586533368286,4,13,"2 iron, 2 sulfur cluster binding","MF"
"GO:0016504",0.0383991923379421,0.988745367096675,6,25,"peptidase activator activity","MF"
"GO:0008234",0.0387692376230689,0.979238507270002,18,112,"cysteine-type peptidase activity","MF"
"GO:0016709",0.0397425303381277,0.989976792044239,5,19,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen","MF"
"GO:0016705",0.0411097492570946,0.978273709990421,17,105,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF"
"GO:0015347",0.0412244980785306,0.994390208383011,3,8,"sodium-independent organic anion transmembrane transporter activity","MF"
"GO:0090416",0.0412244980785306,0.994390208383011,3,8,"nicotinate transmembrane transporter activity","MF"
"GO:0070742",0.041389086203065,0.994358677359487,3,8,"C2H2 zinc finger domain binding","MF"
"GO:0052650",0.0414469828834163,0.994347572933673,3,8,"NADP-retinol dehydrogenase activity","MF"
"GO:0016208",0.0415481477562066,0.994328153752451,3,8,"AMP binding","MF"
"GO:0047035",0.0417650068377888,0.994286457776088,3,8,"testosterone dehydrogenase (NAD+) activity","MF"
"GO:0003899",0.0417913397429815,0.985930407667929,7,32,"DNA-directed 5'-3' RNA polymerase activity","MF"
"GO:0001664",0.042462918485725,0.976561905026252,19,121,"G protein-coupled receptor binding","MF"
"GO:0035591",0.043235151961266,0.983972836498408,8,39,"signaling adaptor activity","MF"
"GO:0030554",0.0474959275944165,0.967332762777696,42,313,"adenyl nucleotide binding","MF"
"GO:0000146",0.0486901415049873,0.986888077126826,5,20,"microfilament motor activity","MF"
"GO:1901618",0.048763523107466,0.986862728568973,5,20,"organic hydroxy compound transmembrane transporter activity","MF"
"GO:0004300",0.0488132461001255,0.989456121798246,4,14,"enoyl-CoA hydratase activity","MF"
"GO:0008106",0.0488388325278248,0.989448762573045,4,14,"alcohol dehydrogenase (NADP+) activity","MF"
"GO:0008569",0.0489238418350012,0.989424302157116,4,14,"minus-end-directed microtubule motor activity","MF"
"GO:0030228",0.0490357078888956,0.989392090976049,4,14,"lipoprotein particle receptor activity","MF"
"GO:0015215",0.049090476447363,0.989376311141755,4,14,"nucleotide transmembrane transporter activity","MF"
"GO:0051181",0.000889692729110576,0.999753125437171,13,48,NA,NA
"GO:0044432",0.00170546369407792,0.99880167777461,112,827,NA,NA
"GO:0044446",0.00303367366540547,0.997403062998561,627,5540,NA,NA
"GO:0051184",0.00364613581888936,0.999194518700917,8,26,NA,NA
"GO:0044422",0.00391745721315451,0.996629216934803,642,5697,NA,NA
"GO:0030914",0.00501589395709729,0.999350710494774,5,12,NA,NA
"GO:0044425",0.00780856732063417,0.993522612427727,299,2546,NA,NA
"GO:0001224",0.0093744946042572,0.998962523186467,4,9,NA,NA
"GO:0051185",0.0143518619582815,0.998102704778644,4,10,NA,NA
"GO:0044798",0.0152645281148456,0.992371818876925,20,116,NA,NA
"GO:0044424",0.016149401874218,0.985641949758257,854,7813,NA,NA
"GO:0055114",0.0171578851881038,0.987249190813793,92,717,NA,NA
"GO:0001226",0.0174035225553428,0.998555315488722,3,6,NA,NA
"GO:0051182",0.0207236712308221,0.99681867529865,4,11,NA,NA
"GO:1990939",0.0254143292826807,0.992412654915944,7,29,NA,NA
"GO:0031572",0.0263162839171857,0.989886030989713,10,49,NA,NA
"GO:0000125",0.028129202857857,0.996906542078396,3,7,NA,NA
"GO:1902186",0.028512455803401,0.995025063487133,4,12,NA,NA
"GO:1902188",0.028512455803401,0.995025063487133,4,12,NA,NA
"GO:0044464",0.0288177004047204,0.974088030792051,912,8419,NA,NA
"GO:0022610",0.0290032424239539,0.98031424687507,47,344,NA,NA
"GO:0015181",0.0297689131559848,0.998900715403559,2,3,NA,NA
"GO:1903400",0.0297689131559848,0.998900715403559,2,3,NA,NA
"GO:0005623",0.0297786402297074,0.973208252861015,912,8422,NA,NA
"GO:0044430",0.0298588055311216,0.976665550657399,111,903,NA,NA
"GO:0031081",0.0298929595578017,0.998893571920674,2,3,NA,NA
"GO:0044789",0.0299538933498715,0.99889005661774,2,3,NA,NA
"GO:0044791",0.0299538933498715,0.99889005661774,2,3,NA,NA
"GO:0005720",0.031773546845188,0.991157999106996,6,24,NA,NA
"GO:0015238",0.0338688554454182,0.983886890808004,14,80,NA,NA
"GO:0000733",0.0414160568078019,0.994353505302375,3,8,NA,NA
